word,average
bersara,-0.315
bersebab,-0.25
bersedih,-0.31
berselekeh,-0.375
berselerak,-0.06
bersempuras,-0.375
bersendi,-0.315
bersendu,-0.31
berserabut,-0.25
berseteru,-0.315
bersia-sia,-0.25
bersistem,-0.25
bersungut,-0.25
bersungut-sungut,-0.315
bertakung,-0.315
bertelanjang,-0.315
bertentangan,-0.11499999999999999
bertualang,-0.375
berudu,-0.315
berurat,-0.25
besar kepala,-0.375
biasa,-0.04999999999999999
bimbang,-0.31499999999999995
binal,-0.315
binasa,-0.315
bingit,-0.375
bingung,-0.28
bisa,-0.25
bisu,-0.125
bobrok,-0.25
bodoh,-0.105
bogel,-0.185
bohong,-0.375
bolak,-0.31
boleh jadi,-0.065
bolong,-0.25
bongak,-0.375
bongkak,-0.095
bongkok,-0.21500000000000002
bongok,-0.035
bonyok,-0.375
bonyor,-0.375
brengsek,-0.25
buas,-0.315
buatan,-0.375
bujang,-0.375
buka,-0.375
bukan-bukan,-0.25
bukat,-0.375
bulan gelap,-0.31
bulus,-0.315
bumpet,-0.31
buntu,-0.375
bureng,-0.19
buruk,-0.315
busuk,-0.32499999999999996
buta hati,-0.25
buta warna,-0.375
cabuk,-0.375
cabul,-0.16500000000000004
cacat,-0.2
cair,-0.315
calang,-0.315
canggung,-0.22499999999999998
capik,-0.25
cedera,-0.345
cekel,-0.315
celaka,-0.355
celekeh,-0.375
celomok,-0.375
cemar,-0.405
cemas,-0.405
cemas hati,-0.25
cemomot,-0.375
cengeng,-0.25
cerewet,-0.065
cetek,-0.065
cialat,-0.44
comot,-0.345
cuak,-0.25
cukup,-0.24999999999999997
cupai,-0.125
cupet,-0.375
curang,-0.19
curiga,-0.315
dablek,-0.315
dahsyat,-0.345
daif,-0.31499999999999995
daim,-0.25
dakar,-0.065
dangkal,-0.014999999999999986
darurat,-0.06
dedar,-0.25
degil,-0.345
delinkuen,-0.185
demam,-0.06000000000000001
dengki,-0.06
dependen,-0.375
derana,-0.035
destruktif,-0.315
di bawah umur,-0.375
diabetes,-0.315
diam,-0.33
dingin,-0.31
dingin hati,-0.44
dogel,-0.375
dogol,-0.375
dongkol,-0.44
dongok,-0.375
dukacita,-0.375
dungu,-0.035
duniawi,-0.21500000000000002
duratif,-0.315
durhaka,-0.44
durjana,-0.22000000000000003
dursila,-0.31
dusta,-0.375
eksentrik,-0.25
eksklusif,-0.375
enap,-0.25
enggan,-0.295
falsafah,-0.25
fanatik,-0.06
fantasi,-0.375
fitnah,-0.44
fobia,-0.315
gaduh,-0.375
gaduk,-0.375
gagal,-0.27
gaib,-0.18500000000000003
galaba,-0.31
galabah,-0.31
galib,-0.19
galir,-0.25
ganar,-0.375
ganas,-0.185
ganyar,-0.375
garang,-0.115
garau,-0.315
garuk,-0.28
gatal,-0.315
gayal,-0.375
gayat,-0.375
geblek,-0.375
gegabah,-0.31
gelabah,-0.28500000000000003
gelap,-0.27999999999999997
gelebah,-0.375
geletis,-0.315
gelisah,-0.345
gelojoh,-0.22
geman,-0.25
gemang,-0.25
geming,-0.315
gempar,-0.375
gemuruh,-0.25
genap,-0.31
gendeng,-0.375
gentar,-0.25
genting,-0.03
geram,-0.44
gering,-0.31
gersang,-0.44
geruh,-0.31
gerun,-0.25
getas,-0.065
getir,-0.065
getis,-0.315
getun,-0.315
gigih,-0.16999999999999998
gila,-0.11
gila-gila,-0.25
gobar,-0.375
goblok,-0.375
goncang,-0.25
gondol,-0.315
gopoh,-0.28500000000000003
goyah,-0.2
goyang,-0.16499999999999998
gundah,-0.355
gundul,-0.315
gurat batu,-0.125
gusar,-0.24999999999999997
habis,-0.27
halia,-0.25
halimunan,-0.19
hambar,-0.185
hamik,-0.375
hampa,-0.25
hancur,-0.315
haram,-0.28
harus,-0.065
hasai,-0.315
heboh,-0.06
helat,-0.315
heterogen,-0.315
hijau,-0.345
hilang,-0.345
hilang lenyap,-0.315
hilap,-0.25
hina,-0.26
hipokrit,-0.185
hitam,-0.315
hollywood,-0.375
huru-hara,-0.375
hutan,-0.375
iblis,-0.375
imitatif,-0.125
impersonal,-0.315
impoten,-0.25
individualis,-0.185
inferior,-0.355
ingkar,-0.315
inkonvensional,-0.19
insaf,-0.035
internasional,-0.25
jahat,-0.29000000000000004
jahil,-0.12499999999999999
jahiliah,-0.315
jahul,-0.31
jalang,-0.375
jamak,-0.06
janggal,-0.15
jangla,-0.375
jarang,-0.375
jati,-0.315
jelata,-0.06
jelek,-0.44
jendala,-0.375
jentaka,-0.44
jeri,-0.25
jerih,-0.185
jijik,-0.29
jinak,-0.065
jiwa,-0.185
jongkok,-0.375
jorok,-0.25
julung,-0.125
junior,-0.375
kabur,-0.28
kacau,-0.375
kafi,-0.31
kafir,-0.315
kaku,-0.23
kalah,-0.25
kalang kabut,-0.375
kalap,-0.25
kalis air,-0.315
kalut,-0.21500000000000002
kamal,-0.03
kapiran,-0.25
karim,-0.25
karut,-0.035
kasar,-0.13
kasihan,-0.345
katek,-0.31
kaya hati,-0.25
kebal,-0.315
kebanyakan,-0.06
kebas,-0.25
keberatan,-0.295
kebingungan,-0.29
kebuluran,-0.19
kecewa,-0.315
kecil,-0.21000000000000002
kecut,-0.03
kecut hati,-0.25
kedap air,-0.375
kedap udara,-0.375
keder,-0.25
keduniaan,-0.24999999999999997
kegila-gilaan,-0.10500000000000001
kehangusan hati,-0.06
kejahatan,-0.44
kejam,-0.235
kejang,-0.25
keji,-0.235
kejut,-0.25
kekal,-0.29
kekok,-0.125
kekurangan,-0.28
kelam,-0.3
keliru,-0.28500000000000003
kembang,-0.375
kembung,0.0
kencang,-0.345
kencing manis,-0.315
kendur,-0.25
kepala batu,-0.315
kepalang,-0.375
kepedihan,-0.44
keras,-0.33999999999999997
keras hati,-0.345
keras kepala,-0.33
kerih,-0.375
kering,-0.375
kersang,-0.44
keruan,-0.125
keruh,-0.44
kesakitan,-0.345
kesal,-0.315
kesat,-0.325
keseorangan,-0.03
kesepian,-0.375
kesesatan,-0.375
keterlaluan,-0.31499999999999995
kharab,-0.25
khayali,-0.375
khianat,0.0
khilaf,-0.31
kikir,-0.095
kilan,-0.44
kira-kira,-0.25
kizib,-0.375
kodi,-0.345
kohong,-0.375
kokoh,-0.06
kolot,-0.10500000000000001
koman,-0.28
komersial,-0.375
komparatif,-0.125
kompleks,-0.035
konservatif,-0.25
kontinu,-0.25
korporat,-0.25
korup,-0.09000000000000002
kosong,-0.165
kotor,-0.205
koyak,-0.375
kubra,-0.25
kukuh,-0.12499999999999999
kumal,-0.375
kumuh,-0.375
kuno,-0.28500000000000003
kupak,-0.375
kurang,-0.315
kusut,-0.31
kuyu,-0.375
labak,-0.25
ladah,-0.375
lahap,-0.125
lahip,-0.185
lahir,-0.315
lahir mati,-0.125
lahiriah,-0.315
lain,-0.28500000000000003
lali,-0.24999999999999997
lama,-0.22
lambat,-0.375
lambat-lambat,-0.375
lancung,-0.21500000000000002
landai,-0.25
langgas,-0.375
langis,-0.25
langlai,-0.185
langsing,0.0
langu,-0.25
lantang,-0.075
lapang,-0.12499999999999999
lapuk,-0.315
lara,-0.31
larat,-0.31
layu,-0.21
layuh,-0.315
lebih kurang,-0.25
ledakan,-0.125
lega,-0.095
lemah,-0.115
lemah semangat,-0.44
lembab,-0.185
lembap,-0.335
lembik,-0.25
lengah,-0.25
lengai,-0.275
lengang,-0.375
lengkara,-0.375
lepas,-0.315
lesa,-0.185
leta,-0.22499999999999998
letih lesu,-0.21500000000000002
letupan,-0.125
lewat,-0.375
liar,-0.375
liat,-0.315
licin,-0.125
lidas,-0.31
limunan,-0.19
lintuh,-0.185
lokos,-0.315
lompong,-0.375
longgar,-0.09499999999999999
lowong,-0.25
loya,-0.25
luar biasa,-0.09
luar nikah,-0.25
lucah,-0.14
lugas,-0.19
luhung,-0.19
luka,-0.345
lumpuh,-0.25
lumrah,-0.155
lumus,-0.375
mabuk,0.0
mabuk laut,-0.25
majal,-0.25
majir,-0.375
malang,-0.38
malap,-0.325
malaria,-0.185
malu,-0.08499999999999999
mamang,-0.375
mampus,-0.375
mandiri,-0.315
mandul,-0.14500000000000002
mangkar,-0.315
mangkat,-0.375
mantap,-0.04999999999999999
marah,-0.25
masam,-0.275
masgul,-0.31
masin,-0.375
mati,-0.305
mati pucuk,-0.25
maung,-0.44
medit,-0.315
melaknatkan,-0.375
melampau,-0.26999999999999996
melarat,-0.28
melawan,-0.315
melebihi,-0.185
melegakan,-0.185
melekat,-0.125
melelahkan,-0.315
melengas,-0.375
melengking,-0.25
meleset,-0.25
meletihkan,-0.315
meleyot,-0.19
melonjak-lonjak,-0.315
meluat,-0.25
memadai,0.0
memalukan,-0.21500000000000002
membahayakan,-0.345
membawa maut,-0.25
membebaskan,-0.25
memberang,-0.315
membimbangkan,-0.33499999999999996
membinasakan,-0.315
membingungkan,-0.185
membosankan,0.0
memecahbelahkan,-0.25
memenatkan,-0.315
memeranjatkan,-0.21500000000000002
memerihkan,-0.185
memperdaya,-0.14500000000000002
memuakkan,-0.25
memualkan,-0.29500000000000004
memusnahkan,-0.315
menahan diri,-0.315
menakutkan,-0.14500000000000002
menang,0.0
menawarkan hati,-0.315
mencemaskan,-0.25
mencla-mencle,-0.375
mencukupi,-0.31
mencurigakan,-0.375
mendadak,-0.25
mendebarkan,-0.125
menderita,-0.315
mendung,-0.25
menentang,-0.105
mengacau,-0.22
mengaibkan,-0.22
menganggur,-0.375
mengarut,-0.25
mengejek,-0.27999999999999997
mengejut,-0.25
mengejutkan,-0.25
mengelirukan,-0.3
mengeluh,-0.375
mengereng,-0.125
mengerikan,-0.29500000000000004
mengganas,-0.06
mengganggu,-0.28500000000000003
menggelembung,-0.25
menggerinyau,-0.315
menggerunkan,-0.08500000000000002
menggigit,-0.25
menggila,-0.155
menghasut,-0.03
menghijau,-0.185
menghina,-0.44
mengikat,-0.375
mengkhawatirkan,-0.25
mengomel,-0.315
mengot,-0.19
mengotorkan,-0.375
menipu,-0.31
menjadi-jadi,-0.315
menjelekkan,-0.25
menjemukan,-0.25
menjengkelkan,-0.31
menjerihkan,-0.185
menjijikkan,-0.315
menolak,-0.41000000000000003
menor,-0.25
mentah,-0.30000000000000004
mental,-0.185
menular,0.0
menusuk,-0.315
menyakitkan,-0.355
menyakitkan mata,-0.315
menyampah,-0.25
menyampai,-0.31
menyayat hati,-0.315
menyayukan,-0.375
menyedihkan,-0.34
menyengit,-0.065
menyengsarakan,-0.31
menyeramkan,-0.32
menyesal,-0.345
menyindir,-0.315
menyinggung,-0.315
menyusahkan,-0.345
meradang,-0.06
merana,-0.375
merangah,-0.375
merendah,-0.375
merendahkan,-0.19
merendahkan diri,-0.375
merengus,-0.29500000000000004
merisaukan,-0.27
mersik,-0.25
merugikan,-0.14500000000000002
merusak,-0.315
merusuh,-0.375
mesum,-0.14
metrik,-0.25
metris,-0.25
miang,-0.315
miskin,-0.28
misterius,-0.125
mistik,0.0
moderat,-0.19
modular,-0.25
mua,-0.315
mual,-0.25
mubazir,-0.25
mubut,-0.315
muda,-0.19999999999999998
mudah tersinggung,-0.315
mudarat,-0.14500000000000002
muktamad,-0.015000000000000013
muluk-muluk,-0.25
mulut kotor,-0.44
mumet,-0.375
murah,0.0
murahan,-0.44
muram,-0.32999999999999996
murka,-0.06
murung,-0.33499999999999996
muskil,-0.345
musnah,-0.185
mustahil,-0.09499999999999999
naas,-0.31
nadir,-0.345
nafi,-0.375
nakal,-0.26999999999999996
nasib malang,-0.44
negatif,-0.375
nekad,-0.07499999999999998
nestapa,-0.345
netral,-0.355
neurotik,-0.315
ngeri,-0.22499999999999998
nipis,-0.125
nisbi,-0.125
niskala,-0.25
norma,-0.25
nyaring,-0.08
nyenyat,-0.25
nyeri,-0.31
ofensif,-0.315
olok-olok,-0.25
ongok,-0.375
orang awam,-0.375
ordiner,-0.06
otak ayam,-0.375
otak udang,-0.375
otentik,-0.09999999999999998
padam,-0.315
padat,-0.125
pagan,-0.315
pahit,-0.275
palsu,-0.325
panas,-0.075
pandak,-0.31
pandir,-0.035
parah,-0.345
paranoid,-0.375
paranormal,-0.44
parau,-0.315
patah hati,-0.345
patologi,-0.25
payah,-0.31
pecah belah,-0.375
pecak,-0.375
pedar,-0.095
pedas,-0.175
pedih,-0.17
pegal,-0.25
pegun,-0.315
pejal,-0.375
pekak,-0.315
pekat,-0.03
pelak,-0.31
pelbagai,-0.315
pelekat,-0.125
pelekuk,-0.19
pelit,-0.315
pemalu,0.0
pembohong,-0.375
penakut,-0.22
pencegah,-0.19
pencegahan,-0.009999999999999981
pencemaran,-0.375
pendahuluan,-0.315
pendek,-0.31
pendendam,-0.125
penderitaan,-0.345
pendiam,-0.25
pendusta,-0.375
penentang,-0.315
penentangan,-0.375
pengacau,-0.375
penganggur,-0.315
pengecut,-0.265
penggemar,-0.06
penghalau,-0.19
pening,-0.375
penyakit,-0.25
penyesalan,-0.375
perbandingan,-0.125
perca,-0.185
perdagangan,-0.375
perekat,-0.125
perengus,-0.30000000000000004
perih,-0.25
perit,-0.31499999999999995
perlahan-lahan,-0.375
permanen,-0.315
permukaan,-0.25
permulaan,-0.25
petah,-0.185
piatu,-0.25
picisan,-0.44
pilon,-0.375
pilu,-0.14
pincang,-0.25
pitam,-0.375
plontos,-0.25
pongah,-0.375
primitif,-0.25
psikopat,-0.315
pucat,-0.10999999999999999
pudar,-0.28
punah,-0.25
punk,-0.375
puntul,-0.25
pupus,-0.25
pura-pura,-0.22499999999999998
purba,-0.185
purbakala,-0.185
purnabakti,-0.375
pusung,-0.375
putik,-0.315
rabun jauh,-0.25
radang,-0.405
ragi,-0.19
rahmat,-0.25
rakus,-0.22999999999999998
rampung,-0.25
rancu,-0.375
rangah,-0.375
ranggi,-0.375
rangup,-0.03
rapuh,-0.26999999999999996
rawan,-0.16500000000000004
reaksioner,-0.25
reda,0.0
redam,-0.31
redup,-0.28
redut,-0.44
reja,-0.185
relatif,-0.125
remeh,-0.235
remeh-temeh,-0.19
rendah,-0.28500000000000003
rendah hati,-0.31
rendahan,-0.375
rengsa,-0.185
rentik,-0.31
renyam,-0.315
reput,-0.375
resah,-0.315
ribut,-0.375
rimas,-0.375
rindu,-0.125
ringan,-0.095
ringkas,-0.20499999999999996
ringkih,-0.315
ripuh,-0.31
ripuk,-0.375
risau,-0.315
risih,-0.25
ritmis,-0.25
riuh,-0.06
rodan,-0.31
rongkoh,-0.19
rongsok,-0.375
rudimen,-0.375
rumbu,-0.315
rumit,-0.105
rumpil,-0.345
runyam,-0.345
rusak,-0.375
ruwet,-0.375
sabit,-0.125
sahi,-0.125
sahih,-0.01999999999999999
sakit,-0.345
sakit hati,-0.44
sakit ingatan,-0.25
salah,-0.265
sali,-0.06
samar,-0.25
samar-samar,-0.23000000000000004
sambalewa,-0.125
sambil lalu,-0.22
sampingan,-0.31
sangat kejam,-0.315
sangsi,-0.315
santai,-0.315
sarau,-0.44
sarit,-0.345
saru,-0.27999999999999997
sayu,-0.325
sebelah sini,-0.185
sedang,-0.19
sedat,-0.375
sedatif,-0.125
sedeng,-0.25
sederhana,-0.10500000000000001
sedih,-0.29000000000000004
sedu,-0.345
sedu hati,-0.31
sedunia,-0.25
segan,-0.315
segan-segan,0.0
segera,-0.25
seiras,0.0
sejati,-0.225
sejuk,-0.09
sekarang,-0.185
sekitar,-0.25
sekunder,-0.375
selain,-0.315
selamat,-0.06499999999999997
selamba,0.0
selekeh,-0.375
selesa,-0.035
selesai,-0.25
selingkuh,-0.09000000000000002
semata-mata,-0.44
sembada,-0.31
sembelit,-0.375
semberono,-0.345
sembrono,-0.15500000000000003
sememeh,-0.375
sementara,-0.065
sementung,-0.375
semestinya,-0.315
sempit akal,-0.375
sempuras,-0.375
sendu,-0.375
sengit,-0.03
sengkek,-0.28
sengsara,-0.375
senjang,-0.25
sensitif,-0.31499999999999995
sentiasa,-0.315
senting,-0.345
senyap,-0.28500000000000003
sepele,-0.06
sepi,-0.125
serakah,-0.125
seram,-0.18500000000000003
serius,-0.095
serupa,0.0
sesat,-0.03
sesat akal,-0.25
sesat pusat,-0.375
setan,-0.375
seteheng,-0.25
sewal,-0.44
sewot,-0.44
sia-sia,-0.29
sial,-0.375
silap,-0.21499999999999997
simbiosis,-0.25
sindiran,-0.25
singkat tangan,-0.315
sinis,-0.195
sintetik,-0.31499999999999995
sisa,-0.185
sistematik,-0.185
sistematis,-0.25
sombong,-0.07500000000000001
someng,-0.31499999999999995
sontok,-0.31
sontoloyo,-0.375
spastik,-0.25
spekulatif,-0.375
spontan,-0.315
stabil,-0.14500000000000002
statis,-0.315
steril,-0.14500000000000002
subordinat,-0.375
sudi,-0.315
sugul,-0.375
sukar,-0.25
sulah,-0.25
sulit,-0.28
sumbang,-0.375
sumir,-0.31
sundal,-0.31
sungguh,-0.25
sungguh-sungguh,-0.25
sungkawa,-0.345
sunyi,0.0
superfisial,-0.25
suram,-0.32499999999999996
susah,-0.28500000000000003
susah hati,-0.345
susah payah,-0.44
syaitan,-0.375
syak,-0.315
syarikat,-0.25
taasub,-0.315
tahan,-0.065
tahan lasak,-0.185
tais,-0.375
tajam,-0.03
tajam mulut,-0.315
takut,-0.315
takut-takut,-0.25
tamak,-0.18500000000000003
tambahan,-0.25
tandus,-0.375
tangan panas,-0.31
tangan terbuka,-0.25
tangkai kering,-0.315
tebal jangat,-0.375
tebal telinga,-0.315
tegang,-0.315
tegar,-0.315
tegar hati,-0.345
tegar tengkuk,-0.315
teguh,-0.06999999999999998
teguk,-0.315
tekak,-0.315
telanjang,-0.03
teledor,-0.125
tembok kering,-0.315
tempang,-0.25
tenang,0.0
tenat,-0.315
tengak,-0.375
tengik,-0.405
tengkarap,-0.315
tentatif,-0.065
teoretis,-0.315
tepok,-0.25
terakhir,-0.315
terala,-0.19
terang-terangan,-0.10999999999999999
teratur,0.0
terbahak-bahak,-0.25
terbengkalai,-0.315
terbuka,-0.14500000000000002
terburai,-0.375
terburu-buru,-0.26999999999999996
tercedera,-0.345
tercemar,-0.25
tercengang-cengang,-0.25
tercungap-cungap,-0.375
terdedah,-0.325
terdekat,-0.185
terdesak,-0.28500000000000003
terdiam,-0.315
terengah-engah,-0.375
terenyuh,-0.25
tergesa-gesa,-0.31
terharu,-0.345
terhenti,-0.375
terhunus,-0.375
terik,-0.405
terista,-0.31
terjaga,-0.185
terjamin,-0.25
terkecuali,-0.25
terkejut,-0.25
terkelepai,-0.22
terkelepek,-0.22
terkenal,-0.095
terkesan,0.0
terkulai,-0.22
terkutuk,-0.235
terlalu,-0.185
terlampau,-0.28500000000000003
terlindung,-0.27
termengah-mengah,-0.375
ternoda,-0.25
terpaksa,-0.25
terpaku,-0.03
terpelihara,-0.125
terpisah,-0.25
terputus-putus,-0.185
tersembunyi,-0.07999999999999999
tersesat,-0.345
tertekan,-0.31
teruk,-0.35
tetap,-0.165
tewas,-0.25
tiada,-0.25
tiba-tiba,-0.315
tipis,-0.44
tiru,-0.25
tiruan,-0.33499999999999996
tohor,-0.08
tolol,-0.035
tongong,-0.375
transnasional,-0.25
trauma,-0.375
tropika,-0.25
tulen,-0.23
tumpul,-0.315
tumpur,-0.315
tunawisma,-0.44
udi,-0.44
udik,-0.375
ugahari,-0.19
ulet,-0.22
umuk,-0.375
umum,-0.035
ungkal,-0.315
usai,-0.25
usang,-0.28500000000000003
utopia,-0.06
utopis,-0.06
uzur,-0.31499999999999995
wafat,-0.375
wagu,-0.375
waham,-0.315
walang hati,-0.31
wanita,-0.25
wujud,-0.185
zalim,-0.205
Abu,-0.5
Agak,-0.5
Berbuat curang,-0.5
Birch,-0.5
Brendi,-0.5
Burung puyuh,-0.5
Gila,-0.5
Kecelakaan kapal,-0.5
Kejam,-0.5
Komunis,-0.5
Negro,-0.5
Palsu,-0.5
Parade,0.0
Perlengkapan tulis,-0.5
Pilih,0.0
Saya akan,-0.5
Scotch,-0.5
Sial,-0.5
Tuan,0.0
Tukang onar,-0.5
abnormal,-0.5
abortus,-0.5
abrasi,-0.5
absen,-0.5
abses,-0.5
absurd,-0.5
abu,-0.25
acar,-0.5
adonan,-0.25
agak mabuk,-0.5
agitasi,-0.5
agresi,-0.5
agresif,-0.5
agresor,-0.5
aib,-0.5
air kotor,-0.5
air raksa,-0.5
akibat,-0.25
akusatif,-0.5
alarm,-0.5
algojo,-0.5
alimentasi,-0.5
alkoholisme,-0.5
almarhum,-0.5
amarah,-0.5
ambang,-0.16666666666666666
ambigu,-0.5
amfetamin,-0.5
amnesia,-0.5
amoralitas,-0.5
anak bodoh,-0.5
anak yatim,-0.5
anakonda,-0.5
anal,-0.5
anarki,-0.5
anarkis,-0.5
anarkisme,-0.5
ancaman,-0.5
aneh,-0.2142857142857143
angin puyuh,-0.5
angina,-0.5
angkuh,-0.5
anomali,-0.5
anonim,-0.5
antagonis,-0.5
antagonisme,-0.5
antar,-0.5
antikristus,-0.5
antipati,-0.5
antisosial,-0.5
antitesis,-0.5
antraks,-0.5
anumerta,-0.5
apache,-0.5
apak,-0.5
apati,-0.5
apatis,-0.5
api,-0.16666666666666666
api penyucian,-0.5
argumen,-0.25
argumentatif,-0.5
arogan,-0.5
arsenik,-0.5
artileri,-0.5
asam,-0.5
asap,-0.5
asing,-0.16666666666666666
asusila,-0.5
ateisme,-0.5
aterosklerosis,-0.5
atrophia,-0.5
autopsi,-0.5
awas,-0.5
babak belur,-0.5
babi,-0.5
babon,-0.5
badai,-0.4166666666666667
bagal,-0.5
bahaya,-0.5
bahkan,-0.5
bajak laut,-0.5
bajingan,-0.5
bakteri,-0.5
bal,-0.25
balas,-0.5
banci,-0.5
bandel,-0.25
bandit,-0.5
bang,-0.5
banger,-0.5
bangkai,-0.5
bangkrut,-0.5
bangku,-0.16666666666666666
banshee,-0.5
barang,0.0
barang selundupan,-0.5
barbar,-0.5
barbarisme,-0.5
barikade,-0.5
baris,-0.5
basah,-0.16666666666666666
basi,-0.25
batak,-0.5
batas,-0.16666666666666666
baterai,-0.5
batu,0.0
batu sandungan,-0.5
batuk,-0.5
bau,-0.3333333333333333
bawaan,-0.1
bawah,-0.5
bawahan,-0.25
bayonet,-0.5
beban,-0.16666666666666666
begitu saja,-0.5
bejat,-0.5
bekam,-0.5
bekas,-0.25
bekas luka,-0.5
bekerja keras,-0.25
belahan jiwa,-0.5
belakang,-0.16666666666666666
belalang,-0.25
belati,-0.25
belatung,-0.5
belenggu,-0.5
belerang,-0.5
belitan,-0.5
belum dewasa,-0.5
belum dibayar,-0.5
belum dicuci,-0.5
belum lahir,-0.5
belum selesai,-0.5
belum tahu,-0.5
bencana,-0.4
benci,-0.5
bengkak,-0.5
benteng,0.0
bentrok,-0.5
bentrokan,-0.5
beracun,-0.5
berair,-0.25
berakhir,-0.25
berantakan,-0.5
berat,-0.125
berawa,-0.5
berbahaya,-0.5
berbau,-0.25
berbeda,-0.0714285714285714
berbicara,-0.16666666666666666
berbisa,-0.5
berbohong,-0.5
berbuat dosa,-0.5
berbuat salah,-0.5
berbulu,-0.16666666666666666
berdarah,-0.5
berdebar,-0.5
berdengung,0.0
berdenyut,-0.5
berderit,-0.5
berduka,-0.5
berduri,-0.2
berebut,-0.25
bergantung,0.0
bergejolak,-0.5
bergolak,-0.5
bergumam,-0.5
berhantu,-0.5
berhenti,-0.2857142857142857
berisik,-0.5
berisiko,-0.5
berita kematian,-0.5
berjongkok,-0.16666666666666666
berjuang,-0.3333333333333333
berjudi,-0.5
berjumbai,-0.5
berkampanye,-0.5
berkarat,-0.5
berkecil hati,-0.5
berkedut,-0.5
berkelahi,-0.5
"berkeliaran, menyimpang",-0.5
berkelok-kelok,-0.25
berkenaan dengan perang,-0.5
berkeropeng,-0.5
berkhayal,-0.5
berkomitmen,0.0
berkubang,-0.5
berkurang,-0.5
berlabuh,-0.5
berlangganan,-0.16666666666666666
berlapis,-0.5
berlawanan,-0.16666666666666666
berlebihan,-0.2
berlemak,-0.5
berlendir,-0.5
berlumpur,-0.5
bermuka dua,-0.5
bermuka masam,-0.5
bermusuhan,-0.5
berperang,-0.5
berprasangka,-0.5
berpura-pura,-0.5
berputus asa,-0.5
bersakit,-0.5
bersalah,-0.5
bersedih,-0.5
bersekongkol,-0.5
bersenjata,0.0
bersifat membatasi,-0.5
bersin,-0.25
bersisik,-0.5
bertakhyul,-0.5
bertarung,-0.5
bertele-tele,-0.16666666666666666
bertengkar,-0.5
bertentangan,-0.5
berteriak,-0.25
berterimakasih,-0.5
berubah warna,-0.5
berubah-ubah,-0.16666666666666666
berukuran kecil,-0.5
berulang,-0.16666666666666666
besi,0.0
biadab,-0.5
biara,0.0
biarawati,-0.5
bias,-0.5
biasa-biasa saja,-0.5
biaya,-0.16666666666666666
biaya tambahan,-0.5
bidaah,-0.5
bidak,-0.5
bidan,0.0
bikinan,-0.5
bimbang,-0.5
binasa,-0.5
binatang buas,-0.5
bingung,-0.375
bintik,-0.5
biopsi,-0.5
birokrasi,-0.5
birokrat,-0.5
biru,-0.25
