word,average
beruban,0.25
berumur,0.25
beruntung,0.26
berusaha,0.25
berwarna,0.315
berwaspada,0.295
berwibawa,0.06
berwujud,0.19
besar,0.08
besar hati,0.14500000000000002
bestari,0.28
betah,0.315
betul,0.21499999999999997
betul-betul,0.034999999999999976
biadab,0.27
bijak,0.27499999999999997
bijaksana,0.29
bisai,0.44
bongsor,0.25
boto,0.375
budiman,0.355
cahaya,0.125
cakap,0.315
campin,0.375
candang,0.185
canggih,0.345
cangkat,0.25
cantik,0.33999999999999997
cekal,0.315
cekap,0.315
cekatan,0.315
celi,0.25
cemburu,0.18500000000000003
cemerlang,0.275
cendekia,0.185
cepat,0.125
cerah,0.28500000000000003
cerdas,0.25
cerdik,0.285
cergas,0.105
ceria,0.375
cerkas,0.185
cermat,0.295
cocok,0.27999999999999997
cogah,0.375
comel,0.33499999999999996
congkak,0.06
cuai,0.22
cupar,0.06
dalam,0.18500000000000003
dalaman,0.25
damai,0.25
dasar,0.25
demokrasi,0.19
demokratis,0.19
demonstratif,0.25
deras,0.25
dermawan,0.235
dewa,0.25
diraja,0.25
efektif,0.25
efisien,0.25
eksak,0.25
eksotik,0.25
eksplisit,0.25
elegan,0.25
elok,0.34
emosional,0.315
enak,0.255
enteng,0.19
epik,0.375
erotik,0.315
estetik,0.315
estetis,0.315
etika,0.25
etis,0.315
fertil,0.315
firdausi,0.25
fit,0.315
fotogenik,0.25
fundamental,0.25
fungsi,0.25
fungsional,0.25
gabir,0.185
gagah,0.04999999999999999
galak,0.23
gampang,0.19
gampangan,0.19
gangsal,0.06
ganjil,0.11
garing,0.25
gasal,0.06
gasang,0.065
gawat,0.25
gede,0.25
gegadan,0.375
gembira,0.04000000000000001
gemilang,0.20499999999999996
gemirang,0.405
giat,0.14500000000000002
gila-gilaan,0.315
gilang-gemilang,0.125
girang,0.22499999999999998
gombang,0.44
grafik,0.315
gramatikal,0.25
gulung tikar,0.125
gunawan,0.315
gurauan,0.315
gurih,0.19
hakiki,0.25
hakimah,0.315
halus,0.165
hampir,0.25
handal,0.35
hangat,0.24999999999999997
hantap,0.315
harapan,0.25
harmoni,0.315
harum,0.345
hasad,0.06
hasan,0.375
hasid,0.06
hasud,0.06
hati-hati,0.235
hebat,0.19499999999999998
hemat,0.25
hidup,0.185
hormat,0.405
iba,0.315
ideal,0.375
ikhlas,0.315
imbal,0.315
indah,0.33499999999999996
industri,0.315
intelektual,0.345
intensif,0.185
intim,0.375
iri,0.06
iri hati,0.06
istimewa,0.28
janat,0.25
jangkung,0.25
jantan,0.185
jasmani,0.185
jaya,0.315
jelas,0.195
jelita,0.345
jenaka,0.16499999999999998
jernih,0.12499999999999999
jigrah,0.375
jitu,0.315
jombang,0.375
jujur,0.11499999999999999
jumbuh,0.315
jurus,0.125
juvenil,0.19
kabil,0.25
kabir-kabiran,0.315
kacak,0.27
kalem,0.125
kamil,0.25
kandis,0.44
karib,0.25
karismatik,0.25
karitatif,0.185
kasual,0.25
kawak,0.25
kaya,0.375
keadilan,0.185
kebatinan,0.125
kebebasan,0.25
kebendaan,0.185
kebijaksanaan,0.315
kebudak-budakan,0.19
kecermatan,0.375
kedekut,0.125
kedesaan,0.25
keemasan,0.405
kegembiraan,0.06
kelakar,0.185
kelebihan,0.065
kelesa,0.03
kelezatan,0.25
kemalu-maluan,0.125
kemanusiaan,0.315
kemas,0.14
kemerah-merahan,0.345
kemerosotan,0.06
kental,0.25
kentara,0.315
keperluan,0.315
keren,0.125
kesatuan,0.185
kesayangan,0.21500000000000002
kesibukan,0.25
kesopanan,0.25
kesuma,0.315
kesusilaan,0.315
ketat,0.07999999999999999
ketepatan,0.25
khair,0.405
khalis,0.155
khayal,0.25
khisit,0.06
kibir,0.06
komedi,0.25
komik,0.25
kompeten,0.375
kompetitif,0.185
konstan,0.31
konstruktif,0.25
kontraseptif,0.25
kontroversial,0.25
konvensional,0.375
konyol,0.315
korek,0.315
kritis,0.08
krusial,0.125
kualitatif,0.25
kuat,0.04500000000000001
kuat-kuat,0.25
lacur,0.03
laju,0.25
laksmi,0.375
laku,0.06
lalai,0.085
lampai,0.25
lancang,0.185
langkas,0.185
langsar,0.405
langsung,0.375
lanjut,0.25
lanjutan,0.25
lantip,0.315
lasak,0.125
lasuh,0.19
latif,0.375
lawa,0.345
lawak,0.10500000000000001
layak,0.325
lazat,0.24999999999999997
lazim,0.04999999999999999
legat,0.125
legendaris,0.065
lela,0.25
lelaki,0.185
lemah lembut,0.185
lembam,0.03
lembut,0.185
lempeng,0.125
lengkap,0.345
lengkas,0.185
lenja,0.185
lentur,0.22
lesu,0.185
letih,0.185
lezat,0.21999999999999997
liberal,0.315
licik,0.035
lihai,0.25
lincah,0.25
lirik,0.315
logis,0.315
lokek,0.125
loyal,0.25
luas,0.03
lucu,0.2
lugu,0.25
luhur,0.16500000000000004
lumayan,0.01999999999999999
lunak,0.18500000000000003
lurus,0.24999999999999997
luwes,0.44
mahal,0.185
maharaja,0.25
mahir,0.3
maju,0.295
makmur,0.315
maksimal,0.125
maksimum,0.125
makul,0.315
malar,0.03
malu-malu,0.15500000000000003
manis,0.395
manja,0.125
manjur,0.25
mantiki,0.315
masuk akal,0.25
maujud,0.19
megah,0.01999999999999999
melambung,0.375
melantun,0.375
melodius,0.28
melodramatik,0.25
memanjakan,0.125
membangkitkan,0.25
memberahikan,0.315
memberangsangkan,0.25
membetulkan,0.295
membina,0.315
memerintah,0.375
memikat,0.335
memilih,0.315
memilukan,0.315
memuaskan,0.2
menakjubkan,0.24
menampung,0.25
menarik,0.33499999999999996
menarik hati,0.375
menawan,0.345
mencucuh,0.125
mencuri-curi,0.315
mendalam,0.325
mendengar,0.315
mending,0.375
menenangkan,0.25
menenteramkan,0.25
menerangi,0.125
mengagumkan,0.32
mengakui,0.31
mengecewakan,0.315
mengenyangkan,0.44
mengesankan,0.25
menggalakkan,0.315
menggegarkan,0.25
menggelikan,0.25
menggelikan hati,0.095
menggembirakan,0.125
menggentarkan,0.065
menggiurkan,0.25
menggoda,0.295
mengharukan,0.25
menghasilkan,0.315
mengiakan,0.31
menginspirasi,0.25
menguntungkan,0.34
menonjol,0.315
menurut,0.28
menyala,0.125
menyalai,0.125
menyamankan,0.28
menyayangi,0.315
menyegarkan,0.375
menyeleweng,0.25
menyeluruh,0.375
menyenangkan,0.275
menyeringai,0.25
menyeronokkan,0.285
menyilaukan,0.25
menyimpang,0.185
menyokong,0.375
menyombong,0.125
menyukakan,0.125
menyulut,0.125
merangsangkan,0.25
merayu,0.31
merdu,0.335
meriah,0.375
merosot,0.185
meruncing,0.25
mesra,0.26
mesti,0.315
mewah,0.21999999999999997
militan,0.185
mirip,0.315
modis,0.185
molek,0.28500000000000003
moral,0.25
muazam,0.375
mudah,0.04500000000000001
muflis,0.125
muhsin,0.44
mujarab,0.04500000000000001
mujur,0.44
mula-mula,0.315
mulia,0.25
munafik,0.25
munasabah,0.285
mundur,0.06
mungkin,0.04000000000000001
murah hati,0.185
murni,0.05499999999999999
musikal,0.315
mustahak,0.32999999999999996
mutlak,0.185
naif,0.25
nasib baik,0.44
nisbah,0.25
normal,0.06000000000000001
nur,0.125
nuriah,0.125
nyaman,0.21000000000000002
nyanyuk,0.185
nyata,0.24500000000000002
open,0.25
operatif,0.25
optimis,0.22
optimistis,0.125
optimum,0.25
ortodoks,0.315
pacak,0.28
padan,0.315
pakar,0.345
paling,0.375
pandai,0.29
panjang akal,0.25
pantas,0.15999999999999998
paripurna,0.25
pas,0.315
pasti,0.03
pastoral,0.25
patih,0.315
patuh,0.29
patut,0.34
peka,0.25
pelik,0.06
pembaikan,0.315
pembenaran,0.25
pembentukan,0.25
pembetulan,0.315
pemulihan,0.315
pemurah,0.3
penentuan,0.315
pengasih,0.32999999999999996
penting,0.29500000000000004
penuh,0.04999999999999999
penurut,0.315
penyayang,0.355
peramah,0.315
perdamaian,0.315
perfek,0.25
periang,0.08499999999999999
perikemanusiaan,0.315
perindustrian,0.315
perisa,0.19
perlembagaan,0.375
perlente,0.25
perlu,0.31499999999999995
permai,0.375
perseptif,0.25
persis,0.375
pertama,0.315
pesam,0.185
pesat,0.25
piawai,0.315
picik,0.315
pilih,0.03
pilihan,0.315
pinggiran,0.25
pintar,0.27499999999999997
platonik,0.25
polos,0.03
pornografi,0.185
positif,0.24
praktis,0.315
prima,0.25
produktif,0.315
progresif,0.315
provokatif,0.185
puas,0.185
pujian,0.185
putih,0.065
rahsia,0.06
raja,0.25
rajin,0.25
raksi,0.31
ramah,0.27
ramah tamah,0.25
rampus,0.33499999999999996
rancak,0.23500000000000001
rapat,0.375
rapi,0.12499999999999999
reaktif,0.185
rela,0.25
ria,0.15999999999999998
riang,0.09999999999999998
rida,0.25
ridi,0.105
rimbun,0.315
romantik,0.25
romantis,0.25
rukun,0.375
rum,0.31
runcing,0.25
runtut,0.375
rupawan,0.345
sabar,0.17
sadar,0.25
sadis,0.125
sadu,0.375
safa,0.06
safi,0.155
safih,0.25
sah,0.13499999999999998
sahda,0.375
sahdu,0.375
sakhi,0.315
saksama,0.19999999999999998
salah angkuh,0.035
salah roman,0.035
salah rupa,0.035
saleh,0.375
salih,0.335
salim,0.25
sama,0.03
sama sekali,0.375
samapta,0.28
sami,0.315
sampai akal,0.04000000000000001
sangat,0.315
sanggup,0.25
sani,0.345
sanjungan,0.25
santing,0.375
santun,0.365
sasa,0.125
sayang,0.27
sebaik,0.375
sebaiknya,0.315
sebanding,0.25
sebenarnya,0.155
secukupnya,0.315
sedap,0.295
segak,0.27
segar,0.135
segeh,0.315
sehat,0.405
sehat akal,0.375
sehat pikiran,0.375
sehati,0.375
sejagat,0.03
seksi,0.315
selangit,0.315
selayaknya,0.25
selia,0.375
semangat,0.315
semarak,0.19
sembarangan,0.19
semerbak,0.31
sempurna,0.28
senang,0.14500000000000002
senda,0.315
seni,0.185
senil,0.185
senior,0.25
sensasi,0.5
sentimental,0.25
sepadan,0.28
sepatutnya,0.25
sepuas-puasnya,0.315
serasi,0.315
seronok,0.265
sesuai,0.285
setia,0.20500000000000002
setiawan,0.25
setuju,0.25
sewajarnya,0.335
siaga,0.25
sibuk,0.25
simbai,0.345
simpati,0.315
sinar,0.125
sirik,0.06
siuman,0.375
songar,0.06
songong,0.44
sonor,0.28
sopan,0.27
sorot,0.125
suam,0.185
suang,0.19
subur,0.32
suci,0.2
suka,0.08499999999999999
sukacita,0.27999999999999997
sukaria,0.095
sukses,0.315
sulung,0.315
supel,0.25
superior,0.315
susila,0.28
syahda,0.325
syahdu,0.345
syarif,0.315
syarifah,0.315
taat,0.135
tabah,0.315
tabah hati,0.315
tahan sabar,0.185
tahir,0.155
tahniah,0.125
tahu,0.315
tamam,0.25
tambung,0.44
tampak,0.315
tampan,0.27
tangar,0.25
tangkas,0.28
tanpa,0.25
tarikan,0.44
tawaduk,0.25
tegap,0.275
tegas,0.024999999999999994
teknis,0.25
tekun,0.25
telaten,0.315
teliti,0.295
temporer,0.185
tenggang hati,0.125
tenggang rasa,0.125
tenteram,0.12499999999999999
tentu,0.345
tepat,0.28500000000000003
terampil,0.315
terang,0.20500000000000002
terangsang,0.21500000000000002
terapeutik,0.44
terapi,0.44
terbaik,0.405
terbayan,0.25
terbelakang,0.25
terbukti,0.25
tercinta,0.25
terdapat,0.315
tergila-gila,0.25
terhormat,0.335
terinspirasi,0.44
terkemuka,0.25
terpelajar,0.185
terpencil,0.25
terpenting,0.315
terperinci,0.275
terpesona,0.125
terpilih,0.185
terpuji,0.33499999999999996
tersayang,0.25
tersenyum,0.06
tersipu-sipu,0.125
tersirat,0.25
tertanggung,0.25
tertentu,0.375
tertib,0.345
tertinggi,0.125
terus terang,0.07999999999999999
terutama,0.315
tetap hati,0.315
tinggi,0.3
toleran,0.28
tradisional,0.315
trendi,0.25
tua,0.28
tuhan,0.25
tulus,0.19999999999999998
tunduk,0.25
tuntas,0.44
uju,0.06
ujud,0.06
ulung,0.355
unggul,0.375
unggulan,0.5
universal,0.315
untung,0.44
urakan,0.14500000000000002
utama,0.26
utas,0.315
utuh,0.25
variabel,0.185
virulen,0.25
vitriol,0.25
wahai,0.25
wajar,0.29500000000000004
wajib,0.335
wangi,0.345
warak,0.29
waras,0.335
warna,0.315
waspada,0.3
werda,0.25
yakin,0.065
zakiah,0.20500000000000002
Agustus,0.5
Amin,0.5
BENAR,0.5
Bagikan,0.5
Bangsawan tinggi,0.5
Bir,0.5
Campuran,0.25
Cantik,0.5
Countess,0.5
Cuka Apel,0.5
Dewan,0.5
Direktur,0.5
Fajar,0.5
Gula,0.5
Himpunan,0.5
Hore,0.5
Ikuti,0.5
Injil,0.5
Iya,0.5
Kalkulator,0.5
Kapten,0.5
Katedral,0.5
Kecantikan,0.5
Kemuliaan,0.5
Kepala Sekolah,0.5
Konvensi,0.5
Mandarin,0.5
Memesan,0.5
Monumen,0.5
Nikmati,0.5
POLISI,0.5
Pasifik,0.5
Pasokan,0.5
Pembenahan,0.5
Penghargaan,0.5
Penyihir,0.5
Perdana,0.5
Perpustakaan,0.5
Polandia,0.5
Praktik,0.5
Presiden,0.5
Renaisans,0.5
Roh,0.5
Sage,0.5
Sebagai pengganti,0.5
Sepakat,0.5
Sup,0.5
Tuhan,0.5
Universitas,0.5
Yobel,0.5
abadi,0.16666666666666666
abba,0.5
absolusi,0.5
accueil,0.5
adanya,0.5
adil,0.3333333333333333
afirmasi,0.5
agung,0.25
ahli,0.5
ahli astronomi,0.5
ahli bahasa,0.5
ahli kimia,0.5
ahli nujum,0.5
ajaib,0.5
akademi,0.5
akademik,0.5
akal,0.5
akan datang,0.5
akhirnya,0.3333333333333333
akomodasi,0.5
akrab,0.5
akrobat,0.5
aktiva,0.5
akuntabel,0.5
alamat,0.25
alasan,0.125
alegro,0.5
alkitabiah,0.5
aloha,0.5
amal,0.5
aman,0.5
amat,0.5
ambisi,0.5
amnesti,0.5
anak,0.16666666666666666
anak anjing,0.25
anak kucing,0.5
anak muda,0.5
anak perempuan,0.5
anak sapi,0.5
anak sungai,0.16666666666666666
analis,0.5
andalan,0.5
anggun,0.5
angka,0.125
animasi,0.25
ansambel,0.5
anti peluru,0.5
antibiotik,0.5
antijamur,0.5
antik,0.5
antiseptik,0.5
antusiasme,0.5
anugerah,0.5
apresiasi,0.5
aristokrasi,0.5
arkeologi,0.25
armada,0.25
aroma,0.25
artikulasi,0.25
artis,0.16666666666666666
artistik,0.5
aspirasi,0.5
astronaut,0.5
atas,0.16666666666666666
atlet,0.25
atletis,0.25
atom,0.25
aura,0.5
autentik,0.5
avatar,0.5
ay,0.5
badut,0.5
bagus,0.5
bagus sekali,0.5
bahagia,0.5
bahenol,0.5
bahu,0.5
baik,0.5
baju zirah,0.5
bakat,0.5
bala bantuan,0.25
balet,0.5
balok,0.5
balsem,0.25
bangga,0.5
bangsawan,0.5
bangunan,0.25
bantal,0.5
bantalan,0.25
bantuan,0.25
banyak,0.1
baptisan,0.5
batu delima,0.5
batu tulis,0.5
batuan dasar,0.5
bayi,0.5
beasiswa,0.25
bebas,0.25
begitu banyak,0.5
bekerja,0.16666666666666666
bekerja sama,0.3333333333333333
belajar,0.5
belanja,0.5
belas kasihan,0.5
belasungkawa,0.5
beludru,0.5
benar,0.5
bendera,0.5
benteng pertahanan,0.5
bepergian,0.25
beradab,0.5
berafiliasi,0.5
beragam,0.16666666666666666
berakar,0.5
berani,0.3333333333333333
berbakat,0.3333333333333333
berbaring,0.25
berbaris,0.5
berbudi luhur,0.5
berbulu halus,0.5
berbunga-bunga,0.5
bercanda,0.25
berceloteh,0.5
bercinta,0.25
bercita-cita,0.5
berdarah murni,0.5
berdoa,0.5
berenang,0.5
bergabung,0.25
bergairah,0.5
bergaya modern,0.5
bergelut,0.5
bergembira sekali,0.5
bergerak,0.125
bergizi,0.25
berguna,0.16666666666666666
berharga,0.5
berhasil,0.5
berhasrat,0.5
berhias,0.5
berhuruf,0.5
berimprovisasi,0.5
berinovasi,0.5
berirama,0.5
berjaya,0.5
berkah,0.5
berkembang,0.25
berkilau,0.16666666666666666
berkilauan,0.5
berlangsung mudah,0.5
berlian,0.25
berlimpah,0.25
bermanfaat,0.35714285714285715
bermartabat,0.5
bermentega,0.5
bernilai,0.5
berotot,0.5
berpelukan,0.5
berpendar,0.25
berpendidikan,0.5
berpengalaman,0.5
berpengaruh,0.5
bersahaja,0.25
bersangkutan,0.5
bersarang,0.25
bersekutu,0.5
bersemangat,0.3333333333333333
bersenang-senang,0.3333333333333333
bersenda gurau,0.5
berseri,0.5
berseri-seri,0.5
bersifat mendidik,0.5
bersih,0.25
bersinar,0.3333333333333333
bersorak,0.5
bersuka cita,0.5
bersuka ria,0.5
bersumpah,0.5
bersyukur,0.5
bertahan,0.16666666666666666
bertahan hidup,0.16666666666666666
bertanggung jawab,0.5
bertekad,0.5
berteman,0.5
berterima kasih,0.5
bertunangan,0.5
beruntung,0.5
berusaha keras,0.5
berwibawa,0.5
besar,0.25
biarawan,0.16666666666666666
biasa,0.0833333333333333
bicara,0.5
bijak,0.5
bijaksana,0.5
binar,0.5
bintang,0.3333333333333333
bisa dipertahankan,0.5
bola api,0.5
bola basket,0.5
bonne,0.5
bonus,0.5
brokat,0.5
buaian,0.5
budaya,0.5
buket,0.5
buku harian,0.5
buku panduan,0.5
bulan madu,0.5
buldog,0.5
bunga,0.5
bupati,0.5
cabang,0.16666666666666666
cahaya,0.5
cahaya bintang,0.5
cahaya matahari,0.5
cahaya redup,0.5
cakrawala,0.25
calon,0.25
canggih,0.5
cantik,0.25
cekikikan,0.5
cemerlang,0.5
cenderung,0.16666666666666666
cepat,0.1875
cerah,0.5
cerdas,0.3333333333333333
cerdik,0.3333333333333333
ceri,0.5
ceria,0.5
cinta,0.5
ciuman,0.5
cokelat,0.25
crescendo,0.5
cucu,0.5
cukup,0.125
daftar periksa,0.5
dalil,0.25
dapat diakses,0.5
dapat diandalkan,0.5
dapat dibuktikan,0.5
dapat dicapai,0.5
dapat dikreditkan,0.5
dapat dinavigasi,0.5
dapat dipasarkan,0.5
dapat disembuhkan,0.5
dapat diterima,0.5
dasar,0.25
daya hidup,0.5
daya konduksi,0.5
daya tahan,0.5
daya tarik,0.4
dedikasi,0.5
definitif,0.5
demokrasi,0.5
demonstratif,0.5
dengan hati-hati,0.25
dengan kuat,0.5
dengan murah hati,0.5
dengan rendah hati,0.5
dengan santai,0.5
dengan senang hati,0.5
dengan tegas,0.375
depan,0.125
derajat,0.5
dermawan,0.375
desinfeksi,0.5
deskriptif,0.5
deteksi,0.5
di depan,0.16666666666666666
diam,0.25
diampuni,0.5
dibenarkan,0.5
diberikan,0.5
diberkahi,0.5
diberkati,0.5
dibudidayakan,0.5
dicatat,0.5
didukung,0.5
diet,0.25
diinginkan,0.5
dikenali,0.25
dikonfirmasi,0.5
dikreditkan,0.5
dilegalkan,0.5
dimanifestasikan,0.5
dimulainya kembali,0.5
diperbolehkan,0.5
diperoleh,0.5
diplomasi,0.5
diplomatik,0.5
dipoles,0.5
dipopulerkan,0.5
dipraktekkan,0.5
dipuji,0.5
diramalkan,0.5
diremajakan,0.5
disebutkan di atas,0.5
disengaja,0.125
diskresi,0.5
diskusi,0.5
distilasi,0.5
ditahbiskan,0.5
ditandai,0.5
ditemukan,0.5
diterima,0.25
ditingkatkan,0.25
diukur,0.5
diverifikasi,0.5
diwakili,0.5
dokter,0.5
domba,0.25
dua bahasa,0.5
duet,0.5
durian runtuh,0.5
duta besar,0.5
efektif,0.5
efisien,0.5
efisiensi,0.5
ejaan,0.5
ejakulasi,0.25
ek,0.5
eksotik,0.5
ekspedisi,0.5
ekspektasi,0.5
ekstasi,0.5
ekuitas,0.5
elaborasi,0.5
elite,0.5
emansipasi,0.5
emas,0.25
emeritus,0.5
emir,0.5
empati,0.5
encore,0.5
energik,0.5
ensiklopedi,0.5
ephemeris,0.5
epik,0.5
estetika,0.5
estetis,0.5
etika,0.5
etis,0.5
evolusi,0.5
fakta,0.25
fakultas,0.25
farmasi,0.25
favorit,0.5
festival,0.5
filsuf,0.5
fisika,0.5
fisiologi,0.5
fitting,0.5
fitur,0.25
fleksibilitas,0.5
fokus,0.25
fonetis,0.5
formatif,0.5
fusi,0.5
gadis,0.16666666666666666
gagah,0.5
gagasan,0.5
gairah,0.25
gaji,0.5
ganti rugi,0.125
garnisun,0.5
gawang,0.5
gembala,0.5
gembira,0.5
gencatan senjata,0.5
gerah,0.25
gereja,0.25
giat,0.25
gigi,0.1
gigih,0.5
giliran,0.5
gubernur,0.25
gurih,0.5
guru,0.5
habitat,0.5
hadiah,0.5
haid,0.5
hak lebih tinggi,0.5
halus,0.125
harapan,0.125
harga diri,0.5
hari libur,0.5
hari ulang tahun,0.5
harmoni,0.5
harta benda,0.5
harta karun,0.5
harum,0.5
hasil,0.1
hasil karya,0.5
hati nurani,0.5
hati-hati,0.5
helm,0.5
hemat,0.16666666666666666
heran,0.25
heroik,0.5
hiburan,0.5
hidup bersama,0.5
higienis,0.5
hijau,0.5
hijau abadi,0.5
hobi,0.5
homologi,0.5
hormat,0.5
hukum,0.25
idealisme,0.5
idola,0.5
ilmiah,0.25
ilmuwan,0.5
imajinatif,0.5
imamat,0.5
imut,0.5
inaugurasi,0.5
indah,0.25
indah sekali,0.5
individualitas,0.5
informasi,0.5
ingin sekali,0.5
ingin tahu,0.5
inklusif,0.5
inovasi,0.5
inspektur,0.5
inspirasi,0.25
instrumental,0.5
integritas,0.5
intelek,0.5
intelektual,0.5
intelijen,0.5
inti,0.1
intim,0.5
intisari,0.25
intonasi,0.5
intuisi,0.5
intuitif,0.5
inventif,0.5
irama,0.25
iringan,0.5
isi,0.16666666666666666
istimewa,0.25
istirahat,0.3333333333333333
izin,0.25
jackpot,0.5
jaminan,0.25
jamu,0.5
janda,0.25
jangkar,0.5
janji,0.25
jantan,0.5
jarum,0.5
jatuh cinta,0.5
jelas,0.2222222222222222
jelasnya,0.5
jenakawan,0.5
jenis,0.16666666666666666
jenius,0.5
jimat,0.16666666666666666
jinak,0.25
juara,0.5
judul,0.5
jujur,0.4166666666666667
kabinet,0.5
kafe,0.5
kamar bayi,0.5
kamus,0.16666666666666666
kapitalis,0.5
karier,0.5
kartu as,0.5
karunia,0.5
kasih sayang,0.3333333333333333
kata,0.5
kata pengantar singkat,0.5
kategoris,0.5
kaum bangsawan,0.5
kawan,0.5
ke luar,0.25
keadilan,0.5
keagungan,0.5
keahlian,0.375
keajaiban,0.5
keakraban,0.5
keandalan,0.5
keanggunan,0.5
keaslian,0.5
kebahagiaan,0.5
kebaikan,0.3333333333333333
kebajikan,0.5
kebaktian,0.5
kebanggaan,0.5
kebangkitan,0.25
kebebasan,0.5
kebenaran,0.3333333333333333
keberanian,0.5
kebersihan,0.25
keberuntungan,0.5
kebesaran,0.5
kebidanan,0.25
kebijaksanaan,0.4
kebulatan suara,0.5
kebun,0.25
kecakapan,0.25
kecantikan,0.5
kecapi,0.25
kecengengan,0.5
kecepatan,0.1
kecerahan,0.5
kecokelatan,0.5
kecukupan,0.5
kedalaman,0.5
kedatangan,0.25
kedekatan,0.16666666666666666
kedermawanan,0.5
kedewasaan,0.5
kedudukan,0.5
keenakan,0.5
kegagahan,0.5
kegairahan,0.5
kegemaran,0.5
kegembiraan,0.5
kegigihan,0.5
kegunaan,0.5
kehadiran,0.25
keheningan,0.5
kehormatan,0.5
keibuan,0.25
keilahian,0.5
keindahan,0.5
kejujuran,0.5
kejutan,0.5
kekaguman,0.5
kekal,0.25
kekasih,0.5
kekayaan,0.3333333333333333
kekek,0.5
kekuasaan,0.3333333333333333
kekuatan,0.5
kekudusan,0.5
kekusutan,0.5
kelahiran,0.16666666666666666
kelancaran,0.25
kelancaran berbicara,0.5
kelangsungan,0.5
kelemah-lembutan,0.5
kelembutan,0.25
kelengkapan,0.5
kelincahan,0.5
kelip,0.5
kelonggaran,0.25
keluarga,0.5
kelulusan,0.5
kemahiran,0.25
kemajuan,0.5
kemakmuran,0.5
kemampuan,0.3333333333333333
kemanjuran,0.5
kemanusiaan,0.5
kemasyhuran,0.25
kembar,0.5
kemenangan,0.5
kementerian,0.5
kemerdekaan,0.5
kemewahan,0.3333333333333333
kemitraan,0.5
kemurahan hati,0.5
kemurnian,0.5
ken,0.5
kenaikan,0.16666666666666666
kenang-kenangan,0.5
kenari,0.25
kenyamanan,0.5
kepadatan,0.25
kepahlawanan,0.5
kepala pelayan,0.5
kepala suku,0.5
kepandaian,0.5
kepanikan,0.5
kepastian,0.5
kepatuhan,0.5
kepekaan,0.5
kepemilikan,0.5
keperawanan,0.5
kepercayaan,0.25
kepercayaan diri,0.5
