word,big
gila-gilaan,0.63
gilang-gemilang,0.5
girang,0.58
gombang,0.88
grafik,0.63
gramatikal,0.5
gulung tikar,0.5
gunawan,0.63
gurauan,0.63
gurih,0.63
hakiki,0.5
hakimah,0.63
halus,0.52
hampir,0.5
handal,0.7
hangat,0.58
hantap,0.63
harapan,0.63
harmoni,0.63
harum,0.75
hasad,0.5
hasan,0.75
hasid,0.5
hasud,0.5
hati-hati,0.58
hebat,0.57
hemat,0.5
hidup,0.5
hormat,0.81
iba,0.63
ideal,0.75
ikhlas,0.63
imbal,0.63
indah,0.69
industri,0.63
intelektual,0.69
intensif,0.5
intim,0.75
iri,0.5
iri hati,0.5
istimewa,0.56
janat,0.63
jangkung,0.5
jantan,0.5
jasmani,0.5
jaya,0.63
jelas,0.5
jelita,0.69
jenaka,0.5
jernih,0.42
jigrah,0.75
jitu,0.63
jombang,0.75
jujur,0.49
jumbuh,0.63
jurus,0.63
juvenil,0.63
kabil,0.5
kabir-kabiran,0.63
kacak,0.54
kalem,0.5
kamil,0.63
kandis,0.88
karib,0.5
karismatik,0.5
karitatif,0.5
kasual,0.5
kawak,0.5
kaya,0.75
keadilan,0.5
kebatinan,0.5
kebebasan,0.5
kebendaan,0.5
kebijaksanaan,0.63
kebudak-budakan,0.63
kecermatan,0.75
kedekut,0.5
kedesaan,0.63
keemasan,0.81
kegembiraan,0.5
kelakar,0.54
kelebihan,0.38
kelesa,0.31
kelezatan,0.75
kemalu-maluan,0.5
kemanusiaan,0.63
kemas,0.5
kembung,0.38
kemerah-merahan,0.69
kemerosotan,0.5
kental,0.5
kentara,0.63
keperluan,0.63
keren,0.5
kesatuan,0.5
kesayangan,0.56
kesibukan,0.5
kesopanan,0.5
kesuma,0.63
kesusilaan,0.63
ketat,0.41
ketepatan,0.5
khair,0.81
khalis,0.5
khayal,0.5
khianat,0.31
khisit,0.5
kibir,0.5
komedi,0.5
komik,0.5
kompeten,0.75
kompetitif,0.5
konstan,0.75
konstruktif,0.5
kontraseptif,0.5
kontroversial,0.63
konvensional,0.75
konyol,0.63
korek,0.63
kritis,0.33
krusial,0.5
kualitatif,0.5
kuat,0.34
kuat-kuat,0.5
lacur,0.44
laju,0.5
laksmi,0.75
laku,0.5
lalai,0.38
lampai,0.5
lancang,0.5
langkas,0.5
langsar,0.81
langsing,0.25
langsung,0.75
lanjut,0.5
lanjutan,0.5
lantip,0.63
lasak,0.5
lasuh,0.63
latif,0.75
lawa,0.69
lawak,0.46
layak,0.65
lazat,0.69
lazim,0.35
legat,0.63
legendaris,0.44
lela,0.5
lelaki,0.5
lemah lembut,0.5
lembam,0.31
lembut,0.54
lempeng,0.63
lengkap,0.69
lengkas,0.5
lenja,0.5
lentur,0.5
lesu,0.5
letih,0.5
lezat,0.69
liberal,0.63
licik,0.42
lihai,0.63
lincah,0.5
lirik,0.63
logis,0.63
lokek,0.5
loyal,0.5
luas,0.31
lucu,0.55
lugu,0.63
luhur,0.54
lumayan,0.38
lunak,0.56
lurus,0.69
luwes,0.88
mabuk,0.33
mahal,0.5
maharaja,0.5
mahir,0.6
maju,0.63
makmur,0.67
maksimal,0.5
maksimum,0.5
makul,0.63
malar,0.44
malu-malu,0.53
manis,0.79
manja,0.5
manjur,0.5
mantiki,0.63
masuk akal,0.5
maujud,0.63
megah,0.38
melambung,0.75
melantun,0.75
melodius,0.56
melodramatik,0.5
memadai,0.38
memanjakan,0.5
membangkitkan,0.75
memberahikan,0.63
memberangsangkan,0.5
membetulkan,0.63
membina,0.63
membosankan,0.38
memerintah,0.75
memikat,0.67
memilih,0.63
memilukan,0.63
memuaskan,0.53
menakjubkan,0.57
menampung,0.63
menang,0.25
menarik,0.7
menarik hati,0.75
menawan,0.69
mencucuh,0.5
mencuri-curi,0.63
mendalam,0.65
mendengar,0.63
mending,0.75
menenangkan,0.5
menenteramkan,0.5
menerangi,0.5
mengagumkan,0.64
mengakui,0.75
mengecewakan,0.63
mengenyangkan,0.88
mengesankan,0.5
menggalakkan,0.67
menggegarkan,0.5
menggelikan,0.5
menggelikan hati,0.44
menggembirakan,0.53
menggentarkan,0.44
menggiurkan,0.5
menggoda,0.59
mengharukan,0.56
menghasilkan,0.63
mengiakan,0.75
menginspirasi,0.5
menguntungkan,0.68
menonjol,0.63
menular,0.31
menurut,0.56
menyala,0.5
menyalai,0.5
menyamankan,0.75
menyayangi,0.63
menyegarkan,0.75
menyeleweng,0.5
menyeluruh,0.75
menyenangkan,0.64
menyeringai,0.5
menyeronokkan,0.7
menyilaukan,0.63
menyimpang,0.5
menyokong,0.75
menyombong,0.5
menyukakan,0.5
menyulut,0.5
merangsangkan,0.75
merayu,0.75
merdu,0.67
meriah,0.81
merosot,0.5
meruncing,0.5
mesra,0.63
mesti,0.63
mewah,0.57
militan,0.5
mirip,0.63
mistik,0.38
modis,0.5
molek,0.63
moral,0.63
muazam,0.75
mudah,0.45
muflis,0.5
muhsin,0.88
mujarab,0.39
mujur,0.88
mula-mula,0.63
mulia,0.61
munafik,0.63
munasabah,0.57
mundur,0.5
mungkin,0.33
murah,0.34
murah hati,0.52
murni,0.43
musikal,0.63
mustahak,0.69
mutlak,0.54
naif,0.63
nasib baik,0.88
nisbah,0.5
normal,0.33
nur,0.5
nuriah,0.5
nyaman,0.63
nyanyuk,0.5
nyata,0.55
open,0.5
operatif,0.5
optimis,0.63
optimistis,0.5
optimum,0.5
ortodoks,0.63
pacak,0.56
padan,0.63
pakar,0.69
paling,0.75
pandai,0.58
panjang akal,0.5
pantas,0.42
paripurna,0.63
pas,0.63
pasti,0.38
pastoral,0.63
patih,0.63
patuh,0.58
patut,0.68
peka,0.5
pelik,0.41
pemalu,0.5
pembaikan,0.63
pembenaran,0.5
pembentukan,0.5
pembetulan,0.63
pemulihan,0.63
pemurah,0.63
penentuan,0.63
pengasih,0.69
penting,0.68
penuh,0.41
penurut,0.63
penyayang,0.71
peramah,0.67
perdamaian,0.63
perfek,0.63
periang,0.44
perikemanusiaan,0.63
perindustrian,0.63
perisa,0.63
perlembagaan,0.75
perlente,0.5
perlu,0.69
permai,0.75
perseptif,0.5
persis,0.75
pertama,0.63
pesam,0.5
pesat,0.5
piawai,0.63
picik,0.63
pilih,0.31
pilihan,0.63
pinggiran,0.5
pintar,0.57
platonik,0.5
polos,0.44
pornografi,0.5
positif,0.58
praktis,0.63
prima,0.63
produktif,0.63
progresif,0.63
provokatif,0.5
puas,0.54
pujian,0.5
putih,0.38
rahsia,0.5
raja,0.5
rajin,0.5
raksi,0.75
ramah,0.54
ramah tamah,0.5
rampus,0.71
rancak,0.55
rapat,0.75
rapi,0.48
reaktif,0.5
reda,0.5
rela,0.5
ria,0.6
riang,0.48
rida,0.5
ridi,0.42
rimbun,0.63
romantik,0.63
romantis,0.63
rukun,0.75
rum,0.75
runcing,0.63
runtut,0.75
rupawan,0.69
sabar,0.53
sadar,0.5
sadis,0.5
sadu,0.75
safa,0.5
safi,0.5
safih,0.5
sah,0.47
sahda,0.75
sahdu,0.75
sakhi,0.63
saksama,0.48
salah angkuh,0.38
salah roman,0.38
salah rupa,0.38
saleh,0.75
salih,0.67
salim,0.63
sama,0.34
sama sekali,0.75
samapta,0.56
sami,0.63
sampai akal,0.33
sangat,0.63
sanggup,0.5
sani,0.69
sanjungan,0.5
santing,0.75
santun,0.73
sasa,0.5
sayang,0.54
sebaik,0.75
sebaiknya,0.63
sebanding,0.5
sebenarnya,0.5
secukupnya,0.63
sedap,0.69
segak,0.56
segan-segan,0.5
segar,0.5
segeh,0.63
sehat,0.81
sehat akal,0.75
sehat pikiran,0.75
sehati,0.75
seiras,0.31
sejagat,0.31
seksi,0.63
selamba,0.5
selangit,0.63
selayaknya,0.5
selia,0.75
semangat,0.63
semarak,0.63
sembarangan,0.63
semerbak,0.75
sempurna,0.63
senang,0.55
senda,0.63
seni,0.59
senil,0.5
senior,0.5
sensasi,1.0
sentimental,0.63
sepadan,0.56
sepatutnya,0.5
sepuas-puasnya,0.63
serasi,0.63
seronok,0.67
serupa,0.31
sesuai,0.6
setia,0.5
setiawan,0.5
setuju,0.5
sewajarnya,0.67
siaga,0.5
sibuk,0.5
simbai,0.69
simpati,0.63
sinar,0.5
sirik,0.5
siuman,0.75
songar,0.5
songong,0.88
sonor,0.56
sopan,0.67
sorot,0.5
suam,0.5
suang,0.63
subur,0.64
suci,0.56
suka,0.5
sukacita,0.72
sukaria,0.5
sukses,0.63
sulung,0.63
sunyi,0.31
supel,0.63
superior,0.63
susila,0.56
syahda,0.68
syahdu,0.69
syarif,0.63
syarifah,0.63
taat,0.4
tabah,0.63
tabah hati,0.63
tahan sabar,0.5
tahir,0.5
tahniah,0.5
tahu,0.63
tamam,0.63
tambung,0.88
tampak,0.63
tampan,0.54
tangar,0.5
tangkas,0.56
tanpa,0.5
tarikan,0.88
tawaduk,0.5
tegap,0.63
tegas,0.36
teknis,0.5
tekun,0.5
telaten,0.63
teliti,0.63
temporer,0.5
tenang,0.34
tenggang hati,0.5
tenggang rasa,0.5
tenteram,0.42
tentu,0.69
tepat,0.63
terampil,0.63
terang,0.52
terangsang,0.56
terapeutik,0.88
terapi,0.88
teratur,0.34
terbaik,0.81
terbayan,0.5
terbelakang,0.5
terbukti,0.5
tercinta,0.5
terdapat,0.63
tergila-gila,0.63
terhormat,0.67
terinspirasi,0.88
terkemuka,0.5
terkesan,0.5
terpelajar,0.5
terpencil,0.5
terpenting,0.63
terperinci,0.63
terpesona,0.5
terpilih,0.5
terpuji,0.71
tersayang,0.5
tersenyum,0.5
tersipu-sipu,0.5
tersirat,0.5
tertanggung,0.5
tertentu,0.75
tertib,0.69
tertinggi,0.5
terus terang,0.47
terutama,0.63
tetap hati,0.63
tinggi,0.6
toleran,0.56
tradisional,0.63
trendi,0.5
tua,0.56
tuhan,0.5
tulus,0.59
tunduk,0.5
tuntas,0.88
uju,0.5
ujud,0.5
ulung,0.71
unggul,0.75
unggulan,1.0
universal,0.63
untung,0.88
urakan,0.54
utama,0.61
utas,0.63
utuh,0.63
variabel,0.5
virulen,0.5
vitriol,0.5
wahai,0.5
wajar,0.65
wajib,0.67
wangi,0.75
warak,0.58
waras,0.67
warna,0.63
waspada,0.6
werda,0.5
yakin,0.38
zakiah,0.54
Agustus,1.0
Amin,1.0
BENAR,1.0
Bagikan,1.0
Bangsawan tinggi,1.0
Bir,1.0
Campuran,0.5
Cantik,1.0
Countess,1.0
Cuka Apel,1.0
Dewan,1.0
Direktur,1.0
Fajar,1.0
Gula,1.0
Himpunan,1.0
Hore,1.0
Ikuti,1.0
Injil,1.0
Iya,1.0
Kalkulator,1.0
Kapten,1.0
Katedral,1.0
Kecantikan,1.0
Kemuliaan,1.0
Kepala Sekolah,1.0
Konvensi,1.0
Mandarin,1.0
Memesan,1.0
Monumen,1.0
Nikmati,1.0
POLISI,1.0
Parade,1.0
Pasifik,1.0
Pasokan,1.0
Pembenahan,1.0
Penghargaan,1.0
Penyihir,1.0
Perdana,1.0
Perpustakaan,1.0
Pilih,0.5
Polandia,1.0
Praktik,1.0
Presiden,1.0
Renaisans,1.0
Roh,1.0
Sage,1.0
Sebagai pengganti,1.0
Sepakat,1.0
Sup,1.0
Tuan,1.0
Tuhan,1.0
Universitas,1.0
Yobel,1.0
abadi,0.3333333333333333
abba,1.0
absolusi,1.0
accueil,1.0
adanya,1.0
adil,0.6666666666666666
afirmasi,1.0
agung,0.5
ahli,1.0
ahli astronomi,1.0
ahli bahasa,1.0
ahli kimia,1.0
ahli nujum,1.0
ajaib,1.0
akademi,1.0
akademik,1.0
akal,1.0
akan datang,1.0
akhirnya,0.6666666666666666
akomodasi,1.0
akrab,1.0
akrobat,1.0
aktiva,1.0
akuntabel,1.0
alamat,0.5
alasan,0.25
alegro,1.0
alkitabiah,1.0
aloha,1.0
amal,1.0
aman,1.0
amat,1.0
ambisi,1.0
amnesti,1.0
anak,0.3333333333333333
anak anjing,0.5
anak kucing,1.0
anak muda,1.0
anak perempuan,1.0
anak sapi,1.0
anak sungai,0.3333333333333333
analis,1.0
andalan,1.0
anggun,1.0
angka,0.25
animasi,0.5
ansambel,1.0
anti peluru,1.0
antibiotik,1.0
antijamur,1.0
antik,1.0
antiseptik,1.0
antusiasme,1.0
anugerah,1.0
apresiasi,1.0
aristokrasi,1.0
arkeologi,0.5
armada,0.5
aroma,0.5
artikulasi,0.5
artis,0.3333333333333333
artistik,1.0
aspirasi,1.0
astronaut,1.0
atas,0.3333333333333333
atlet,0.5
atletis,0.5
atom,0.5
aura,1.0
autentik,1.0
avatar,1.0
ay,1.0
badut,1.0
bagus,1.0
bagus sekali,1.0
bahagia,1.0
bahenol,1.0
bahu,1.0
baik,1.0
baju zirah,1.0
bakat,1.0
bala bantuan,0.5
balet,1.0
balok,1.0
balsem,1.0
bangga,1.0
bangsawan,1.0
bangunan,0.5
bantal,1.0
bantalan,0.5
bantuan,0.5
banyak,0.2
baptisan,1.0
barang,0.3333333333333333
batu,0.3333333333333333
batu delima,1.0
batu tulis,1.0
batuan dasar,1.0
bayi,1.0
beasiswa,0.5
bebas,0.5
begitu banyak,1.0
bekerja,0.3333333333333333
bekerja sama,0.6666666666666666
belajar,1.0
belanja,1.0
belas kasihan,1.0
belasungkawa,1.0
beludru,1.0
benar,1.0
bendera,1.0
benteng,0.1666666666666666
benteng pertahanan,1.0
bepergian,0.5
beradab,1.0
berafiliasi,1.0
beragam,0.6666666666666666
berakar,1.0
berani,0.6666666666666666
berbakat,0.6666666666666666
berbaring,0.5
berbaris,1.0
berbudi luhur,1.0
berbulu halus,1.0
berbunga-bunga,1.0
bercanda,0.5
berceloteh,1.0
bercinta,0.5
bercita-cita,1.0
berdarah murni,1.0
berdengung,0.5
berdoa,1.0
berenang,1.0
bergabung,0.5
bergairah,1.0
bergantung,0.3333333333333333
bergaya modern,1.0
bergelut,1.0
bergembira sekali,1.0
bergerak,0.25
bergizi,0.5
berguna,0.3333333333333333
berharga,1.0
berhasil,1.0
berhasrat,1.0
berhias,1.0
berhuruf,1.0
berimprovisasi,1.0
berinovasi,1.0
berirama,1.0
berjaya,1.0
berkah,1.0
berkembang,0.5
berkilau,0.3333333333333333
berkilauan,1.0
berkomitmen,0.5
berlangsung mudah,1.0
berlian,0.5
berlimpah,0.5
bermanfaat,0.7142857142857143
bermartabat,1.0
bermentega,1.0
bernilai,1.0
berotot,1.0
berpelukan,1.0
berpendar,0.5
berpendidikan,1.0
berpengalaman,1.0
berpengaruh,1.0
bersahaja,0.5
bersangkutan,1.0
bersarang,0.5
bersekutu,1.0
bersemangat,0.6666666666666666
bersenang-senang,0.6666666666666666
bersenda gurau,1.0
bersenjata,1.0
berseri,1.0
berseri-seri,1.0
bersifat mendidik,1.0
bersih,0.5
bersinar,0.6666666666666666
bersorak,1.0
bersuka cita,1.0
bersuka ria,1.0
bersumpah,1.0
bersyukur,1.0
bertahan,0.3333333333333333
bertahan hidup,0.3333333333333333
bertanggung jawab,1.0
bertekad,1.0
berteman,1.0
berterima kasih,1.0
bertunangan,1.0
beruntung,1.0
berusaha keras,1.0
berwibawa,1.0
besar,0.5
besi,0.5
biara,0.25
biarawan,0.3333333333333333
biasa,0.1666666666666666
bicara,1.0
bidan,1.0
bijak,1.0
bijaksana,1.0
binar,1.0
bintang,0.6666666666666666
bisa dipertahankan,1.0
bobot,1.0
bola api,1.0
bola basket,1.0
bonne,1.0
bonus,1.0
boros,0.6666666666666666
brokat,1.0
buaian,1.0
budaya,1.0
buket,1.0
buku harian,1.0
buku panduan,1.0
bulan madu,1.0
buldog,1.0
bunga,1.0
bupati,1.0
cabang,0.3333333333333333
cahaya,1.0
cahaya bintang,1.0
cahaya matahari,1.0
cahaya redup,1.0
cakrawala,0.5
calon,0.5
canggih,1.0
cangkir,0.5
cantik,0.5
cekikikan,1.0
cemerlang,1.0
cenderung,0.3333333333333333
cepat,0.375
cerah,1.0
cerdas,0.6666666666666666
cerdik,0.6666666666666666
ceri,1.0
ceria,1.0
cinta,1.0
ciuman,1.0
cocok,0.25
cokelat,0.5
crescendo,1.0
cucu,1.0
cukup,0.25
daftar periksa,1.0
dalil,0.5
dapat diakses,1.0
dapat diandalkan,1.0
dapat dibuktikan,1.0
dapat dicapai,1.0
dapat dikreditkan,1.0
dapat dinavigasi,1.0
dapat dipasarkan,1.0
dapat disembuhkan,1.0
dapat diterima,1.0
dasar,0.5
daya hidup,1.0
daya konduksi,1.0
daya tahan,1.0
daya tarik,0.8
dedikasi,1.0
definitif,1.0
demokrasi,1.0
demonstratif,1.0
dengan hati-hati,0.5
dengan kuat,1.0
dengan murah hati,1.0
dengan rendah hati,1.0
dengan santai,1.0
dengan senang hati,1.0
dengan tegas,0.75
dengung,0.5
depan,0.25
derajat,1.0
dermawan,0.75
desinfeksi,1.0
deskriptif,1.0
deteksi,1.0
di depan,0.3333333333333333
diam,0.5
diampuni,1.0
dibenarkan,1.0
diberikan,1.0
diberkahi,1.0
diberkati,1.0
dibudidayakan,1.0
dicatat,1.0
didukung,1.0
diet,0.5
diinginkan,1.0
dikenali,0.5
dikonfirmasi,1.0
dikreditkan,1.0
dilegalkan,1.0
dimanifestasikan,1.0
dimulainya kembali,1.0
diperbolehkan,1.0
diperoleh,1.0
diplomasi,1.0
diplomatik,1.0
dipoles,1.0
dipopulerkan,1.0
dipraktekkan,1.0
dipuji,1.0
diramalkan,1.0
diremajakan,1.0
disebutkan di atas,1.0
disengaja,0.5
diskresi,1.0
diskusi,1.0
distilasi,1.0
ditahbiskan,1.0
ditandai,1.0
ditemukan,1.0
diterima,0.5
ditingkatkan,0.5
diukur,1.0
diverifikasi,1.0
diwakili,1.0
dokter,1.0
domba,0.5
dorongan,0.1428571428571428
dua bahasa,1.0
duet,1.0
durian runtuh,1.0
duta besar,1.0
efektif,1.0
efisien,1.0
efisiensi,1.0
ejaan,1.0
ejakulasi,0.5
ek,1.0
eksotik,1.0
ekspedisi,1.0
ekspektasi,1.0
ekstasi,1.0
ekuitas,1.0
elaborasi,1.0
elite,1.0
emansipasi,1.0
emas,0.5
emeritus,1.0
emir,1.0
empati,1.0
encore,1.0
energik,1.0
ensiklopedi,1.0
ephemeris,1.0
epik,1.0
erotis,1.0
estetika,1.0
estetis,1.0
etika,1.0
etis,1.0
evolusi,1.0
fakta,0.5
fakultas,0.5
farmasi,0.5
fasih,0.5
favorit,1.0
festival,1.0
filsuf,1.0
fisika,1.0
fisiologi,1.0
fitting,1.0
fitur,0.5
fleksibilitas,1.0
fokus,0.5
fonetis,1.0
formatif,1.0
fusi,1.0
gadis,0.3333333333333333
gagah,1.0
gagasan,1.0
gaib,0.2
gairah,0.5
gaji,1.0
ganti rugi,0.5
garnisun,1.0
gawang,1.0
gembala,1.0
gembira,1.0
gencatan senjata,1.0
gerah,0.5
gereja,0.5
giat,0.5
gigi,0.2
gigih,1.0
giliran,1.0
gubernur,0.5
gurih,1.0
guru,1.0
habitat,1.0
hadiah,1.0
haid,1.0
hak lebih tinggi,1.0
halus,0.25
harapan,0.25
harga diri,1.0
hari libur,1.0
hari ulang tahun,1.0
harmoni,1.0
harta benda,1.0
harta karun,1.0
harum,1.0
hasil,0.2
hasil karya,1.0
hati nurani,1.0
hati-hati,1.0
hebat,0.25
hedonisme,1.0
helm,1.0
hemat,0.3333333333333333
heran,0.5
heroik,1.0
hiasan,0.3333333333333333
hiburan,1.0
hidup,0.3333333333333333
hidup bersama,1.0
higienis,1.0
hijau,1.0
hijau abadi,1.0
hobi,1.0
homologi,1.0
hormat,1.0
hubungan,0.25
hukum,0.5
ibu,1.0
idealisme,1.0
idola,1.0
ilmiah,0.5
ilmuwan,1.0
imajinatif,1.0
imamat,1.0
imut,1.0
inaugurasi,1.0
indah,0.5
indah sekali,1.0
individualitas,1.0
infiltrasi,1.0
informasi,1.0
ingin sekali,1.0
ingin tahu,1.0
inklusif,1.0
inovasi,1.0
inspektur,1.0
inspirasi,0.5
instrumental,1.0
integritas,1.0
intelek,1.0
intelektual,1.0
intelijen,1.0
intens,1.0
intervensi,1.0
inti,0.2
intim,1.0
intisari,0.5
intonasi,1.0
intuisi,1.0
intuitif,1.0
inventif,1.0
irama,0.5
iringan,1.0
isi,0.3333333333333333
istimewa,0.5
istirahat,0.6666666666666666
izin,0.5
jackpot,1.0
jaminan,0.5
jamu,1.0
janda,0.5
jangkar,1.0
janji,0.5
jantan,1.0
jarum,1.0
jasmani,0.3333333333333333
jatuh cinta,1.0
jelas,0.4444444444444444
jelasnya,1.0
jenakawan,1.0
jenis,0.3333333333333333
jenius,1.0
jimat,0.3333333333333333
jinak,0.5
juara,1.0
judul,1.0
jujur,0.8333333333333334
kabinet,1.0
kafe,1.0
kamar bayi,1.0
kamus,0.3333333333333333
kapitalis,1.0
karier,1.0
kartu as,1.0
karunia,1.0
kasih sayang,0.6666666666666666
kata,1.0
kata pengantar singkat,1.0
kategoris,1.0
kaum bangsawan,1.0
kawan,1.0
ke luar,0.5
keadilan,1.0
keagungan,1.0
keahlian,0.75
keajaiban,1.0
keakraban,1.0
keandalan,1.0
keanehan,0.25
keanggunan,1.0
keaslian,1.0
kebahagiaan,1.0
kebaikan,0.6666666666666666
kebajikan,1.0
kebaktian,1.0
kebanggaan,1.0
kebangkitan,0.5
kebebasan,1.0
kebenaran,0.6666666666666666
keberanian,1.0
kebersihan,0.5
keberuntungan,1.0
kebesaran,1.0
kebidanan,0.5
kebijaksanaan,0.8
kebulatan suara,1.0
kebun,0.5
kecakapan,0.5
kecantikan,1.0
kecapi,0.5
kecenderungan,0.1666666666666666
kecengengan,1.0
kecepatan,0.2
kecerahan,1.0
kecokelatan,1.0
kecukupan,1.0
kedalaman,1.0
kedatangan,0.5
kedekatan,0.3333333333333333
kedermawanan,1.0
kedewasaan,1.0
kedudukan,1.0
keenakan,1.0
kegagahan,1.0
kegairahan,1.0
kegemaran,1.0
kegembiraan,1.0
kegigihan,1.0
kegunaan,1.0
kehadiran,0.5
keheningan,1.0
kehormatan,1.0
keibuan,1.0
keilahian,1.0
keindahan,1.0
keinginan,0.2
kejujuran,1.0
kejutan,1.0
kekaguman,1.0
kekal,0.5
kekasih,1.0
kekayaan,0.6666666666666666
kekek,1.0
kekuasaan,0.6666666666666666
kekuatan,1.0
kekudusan,1.0
kekusutan,1.0
kelahiran,0.3333333333333333
kelancaran,0.5
kelancaran berbicara,1.0
kelangsungan,1.0
kelemah-lembutan,1.0
kelembutan,0.5
kelengkapan,1.0
kelimpahan,0.6666666666666666
kelincahan,1.0
kelip,1.0
kelonggaran,0.5
keluarga,1.0
kelulusan,1.0
kemahakuasaan,1.0
kemahiran,0.5
kemajuan,1.0
kemakmuran,1.0
kemampuan,0.6666666666666666
kemanjuran,1.0
kemanusiaan,1.0
kemasyhuran,1.0
kembar,1.0
kemegahan,0.5
kemenangan,1.0
kementerian,1.0
kemerdekaan,1.0
kemewahan,0.6666666666666666
kemitraan,1.0
kemurahan hati,1.0
kemurnian,1.0
ken,1.0
kenaikan,0.3333333333333333
kenang-kenangan,1.0
kenari,0.5
