word,big
beracun,-0.63
berada,0.75
beradab,0.68
berahi,0.63
beraja,0.5
berakal,0.5
berandang,0.75
berang,-0.5
berani,0.44
berantakan,-0.63
berapi-api,0.63
berasap,-0.5
berat,-0.56
berat mulut,0.75
berat otak,-0.88
berat sebelah,0.63
berawan,-0.75
berawas-awas,0.69
berbahagia,0.88
berbahasa,0.56
berbahaya,-0.65
berbakat,0.58
berbalah,0.63
berbantah,0.63
berbarik-barik,0.5
berbau,-0.75
berbelit-belit,-0.38
berbisa,-0.63
bercampur baur,-0.75
bercamuk,-0.5
bercanggah,-0.31
berdaulat,0.88
berdaya,0.5
berdenyut,-0.75
berdikari,-0.63
berdosa,-0.75
berduka,-0.88
berdukacita,-0.75
berfaedah,0.72
berfalsafah,-0.5
berfoya-foya,-0.63
bergantung,-0.75
bergaul,0.69
bergaya,0.5
bergelandangan,-0.75
bergelombang,-0.63
bergelora,-0.71
bergenang,-0.63
bergerak,-0.75
bergiat,0.56
bergolak,-0.63
bergoyang,0.5
berguna,0.72
bergurau,0.88
berharapan,0.63
berharga,0.56
berharta,0.75
berhasil,0.58
berhasrat,0.63
berhati pilu,-0.75
berhati-hati,0.63
berhormat,0.75
berida,0.5
berikhtiar,0.56
berilmu,0.63
beringat,0.75
beringat-ingat,0.5
beringin,0.63
berirama,-0.5
berjaga,-0.5
berjaga-jaga,0.63
berjangkit,0.63
berjaya,0.47
berjerih,-0.5
berjumbai,-0.75
berkabilan,0.75
berkabut,-0.5
berkarat,0.5
berkeberatan,-0.75
berkecuali,-0.75
berkeinginan,-0.5
berkelebihan,0.69
berkemampuan,0.69
berkenaan,0.63
berkeras,-0.69
berkesan,0.5
berketakutan,-0.63
berkewajiban,0.88
berkilat,0.5
berkilau,0.5
berkilau-kilauan,0.63
berkualitas,0.63
berkuasa,-0.5
berkurang,-0.5
berkutu,-0.63
berlagak,-0.5
berlagu,0.63
berlainan,-0.4
berlawanan,0.5
berlebih,-0.5
berlebih-lebihan,-0.5
berlebihan,-0.5
berloncatan,0.5
berlumar,-0.75
berlumpur,-0.88
bermalas-malas,-0.63
bermanfaat,0.7
bermegah,-0.75
bermenung,0.5
berminyak,-0.88
bermoral,0.75
bermuram,-0.88
bermusuhan,-0.63
bermutu,0.63
bernafsu,0.63
bernanah,-0.63
bernaung,-0.75
bernilai,0.58
bernyawa,0.56
berpada-pada,0.5
berpadanan,0.56
berpatutan,0.5
berpecah,-0.5
berpelajaran,0.5
berpeluang,0.5
berpendirian,0.75
berpengalaman,0.5
berpengetahuan,0.54
berpisah,-0.63
berprinsip,0.75
berpura-pura,-0.5
berpusing,-0.75
bersabar,0.5
bersahaja,-0.43
bersalah,-0.58
bersandar,-0.75
bersara,-0.63
bersaudara,0.5
bersebab,-0.5
bersedia,0.56
bersedih,-0.75
bersejarah,0.63
berselekeh,-0.75
berselerak,-0.5
bersemangat,0.55
bersempuras,-0.75
bersendi,-0.63
bersendu,-0.75
berserabut,-0.5
berseri-seri,0.5
bersesuaian,0.5
berseteru,-0.63
bersia-sia,-0.63
bersih,0.47
bersimpati,0.42
bersinar,0.5
bersistem,-0.5
bersopan santun,0.5
bersuai,0.5
bersukaria,0.72
bersungut,-0.5
bersungut-sungut,-0.63
bersusila,0.56
bersyukur,0.5
bertakung,-0.63
bertara,0.5
bertelanjang,-0.63
bertenaga,0.38
bertentangan,-0.48
bertepung,0.5
berterima kasih,0.5
bertokoh,0.5
bertoleransi,0.56
bertuah,0.75
bertualang,-0.75
berubah-ubah,0.38
beruban,0.5
berudu,-0.63
berumur,0.5
beruntung,0.65
berurat,-0.5
berusaha,0.56
berwarna,0.63
berwaspada,0.59
berwibawa,0.5
berwujud,0.63
besar,0.33
besar hati,0.5
besar kepala,-0.75
bestari,0.56
betah,0.63
betul,0.59
betul-betul,0.41
biadab,0.67
biasa,-0.42
bijak,0.57
bijaksana,0.58
bimbang,-0.69
binal,-0.63
binasa,-0.63
bingit,-0.75
bingung,-0.56
bisa,-0.63
bisai,0.88
bisu,-0.5
bobrok,-0.5
bodoh,-0.42
bogel,-0.53
bohong,-0.75
bolak,-0.75
boleh jadi,-0.38
bolong,-0.5
bongak,-0.75
bongkak,-0.5
bongkok,-0.56
bongok,-0.38
bongsor,0.5
bonyok,-0.75
bonyor,-0.75
boto,0.75
brengsek,-0.63
buas,-0.63
buatan,-0.81
budiman,0.71
bujang,-0.75
buka,-0.75
bukan-bukan,-0.5
bukat,-0.75
bulan gelap,-0.75
bulus,-0.63
bumpet,-0.75
buntu,-0.75
bureng,-0.63
buruk,-0.71
busuk,-0.7
buta hati,-0.5
buta warna,-0.75
cabuk,-0.75
cabul,-0.56
cacat,-0.56
cahaya,0.5
cair,-0.63
cakap,0.63
calang,-0.63
campin,0.75
candang,0.5
canggih,0.69
canggung,-0.6
cangkat,0.5
cantik,0.72
capik,-0.5
cedera,-0.69
cekal,0.63
cekap,0.63
cekatan,0.63
cekel,-0.63
celaka,-0.78
celekeh,-0.75
celi,0.5
celomok,-0.75
cemar,-0.81
cemas,-0.81
cemas hati,-0.5
cemburu,0.56
cemerlang,0.68
cemomot,-0.75
cendekia,0.5
cengeng,-0.5
cepat,0.38
cerah,0.66
cerdas,0.53
cerdik,0.59
cerewet,-0.38
cergas,0.42
ceria,0.79
cerkas,0.5
cermat,0.59
cetek,-0.38
cialat,-0.88
cocok,0.6
cogah,0.75
comel,0.71
comot,-0.69
congkak,0.5
cuai,0.5
cuak,-0.5
cukup,-0.69
cupai,-0.5
cupar,0.5
cupet,-0.88
curang,-0.63
curiga,-0.63
dablek,-0.63
dahsyat,-0.71
daif,-0.69
daim,-0.5
dakar,-0.38
dalam,0.56
dalaman,0.5
damai,0.5
dangkal,-0.31
darurat,-0.5
dasar,0.75
dedar,-0.5
degil,-0.69
delinkuen,-0.5
demam,-0.33
demokrasi,0.63
demokratis,0.63
demonstratif,0.5
dengki,-0.5
dependen,-0.75
derana,-0.38
deras,0.5
dermawan,0.5
destruktif,-0.63
dewa,0.5
di bawah umur,-0.75
diabetes,-0.63
diam,-0.66
dingin,-0.7
dingin hati,-0.88
diraja,0.5
dogel,-0.75
dogol,-0.75
dongkol,-0.88
dongok,-0.75
dukacita,-0.79
dungu,-0.38
duniawi,-0.56
duratif,-0.63
durhaka,-0.88
durjana,-0.66
dursila,-0.75
dusta,-0.75
efektif,0.5
efisien,0.5
eksak,0.5
eksentrik,-0.5
eksklusif,-0.75
eksotik,0.5
eksplisit,0.5
elegan,0.5
elok,0.68
emosional,0.63
enak,0.65
enap,-0.63
enggan,-0.63
enteng,0.63
epik,0.75
erotik,0.63
estetik,0.63
estetis,0.63
etika,0.75
etis,0.63
falsafah,-0.5
fanatik,-0.5
fantasi,-0.75
fertil,0.63
firdausi,0.5
fit,0.63
fitnah,-0.88
fobia,-0.63
fotogenik,0.5
fundamental,0.75
fungsi,0.5
fungsional,0.5
gabir,0.5
gaduh,-0.75
gaduk,-0.75
gagah,0.38
gagal,-0.54
gaib,-0.56
galaba,-0.75
galabah,-0.75
galak,0.54
galib,-0.63
galir,-0.56
gampang,0.63
gampangan,0.63
ganar,-0.75
ganas,-0.53
gangsal,0.5
ganjil,0.45
ganyar,-0.75
garang,-0.46
garau,-0.67
garing,0.5
garuk,-0.56
gasal,0.5
gasang,0.44
gatal,-0.63
gawat,0.5
gayal,-0.75
gayat,-0.75
geblek,-0.75
gede,0.5
gegabah,-0.75
gegadan,0.75
gelabah,-0.63
gelap,-0.69
gelebah,-0.79
geletis,-0.63
gelisah,-0.69
gelojoh,-0.63
geman,-0.5
gemang,-0.5
gembira,0.45
gemilang,0.58
geming,-0.63
gemirang,0.81
gempar,-0.75
gemuruh,-0.63
genap,-0.75
gendeng,-0.75
gentar,-0.5
genting,-0.34
geram,-0.88
gering,-0.75
gersang,-0.88
geruh,-0.75
gerun,-0.5
getas,-0.38
getir,-0.38
getis,-0.63
getun,-0.63
giat,0.44
gigih,-0.47
gila,-0.44
gila-gila,-0.5
gila-gilaan,0.63
gilang-gemilang,0.5
girang,0.58
gobar,-0.81
goblok,-0.75
gombang,0.88
goncang,-0.5
gondol,-0.63
gopoh,-0.63
goyah,-0.53
goyang,-0.5
grafik,0.63
gramatikal,0.5
gulung tikar,0.5
gunawan,0.63
gundah,-0.75
gundul,-0.63
gurat batu,-0.53
gurauan,0.63
gurih,0.63
gusar,-0.69
habis,-0.54
hakiki,0.5
hakimah,0.63
halia,-0.5
halimunan,-0.63
halus,0.52
hambar,-0.5
hamik,-0.75
hampa,-0.5
hampir,0.5
hancur,-0.63
handal,0.7
hangat,0.58
hantap,0.63
haram,-0.56
harapan,0.63
harmoni,0.63
harum,0.75
harus,-0.38
hasad,0.5
hasai,-0.63
hasan,0.75
hasid,0.5
hasud,0.5
hati-hati,0.58
hebat,0.57
heboh,-0.5
helat,-0.63
hemat,0.5
heterogen,-0.63
hidup,0.5
hijau,-0.69
hilang,-0.69
hilang lenyap,-0.63
hilap,-0.63
hina,-0.65
hipokrit,-0.5
hitam,-0.63
hollywood,-0.75
hormat,0.81
huru-hara,-0.75
hutan,-0.75
iba,0.63
iblis,-0.88
ideal,0.75
ikhlas,0.63
imbal,0.63
imitatif,-0.53
impersonal,-0.63
impoten,-0.5
indah,0.69
individualis,-0.5
industri,0.63
inferior,-0.71
ingkar,-0.63
inkonvensional,-0.63
insaf,-0.38
intelektual,0.69
intensif,0.5
internasional,-0.5
intim,0.75
iri,0.5
iri hati,0.5
istimewa,0.56
jahat,-0.68
jahil,-0.42
jahiliah,-0.63
jahul,-0.75
jalang,-0.75
jamak,-0.5
janat,0.63
janggal,-0.5
jangkung,0.5
jangla,-0.75
jantan,0.5
jarang,-0.75
jasmani,0.5
jati,-0.63
jaya,0.63
jelas,0.5
jelata,-0.5
jelek,-0.88
jelita,0.69
jenaka,0.5
jendala,-0.75
jentaka,-0.88
jeri,-0.5
jerih,-0.5
jernih,0.42
jigrah,0.75
jijik,-0.75
jinak,-0.38
jitu,0.63
jiwa,-0.5
jombang,0.75
jongkok,-0.75
jorok,-0.63
jujur,0.49
julung,-0.5
jumbuh,0.63
junior,-0.75
jurus,0.63
juvenil,0.63
kabil,0.5
kabir-kabiran,0.63
kabur,-0.75
kacak,0.54
kacau,-0.75
kafi,-0.75
kafir,-0.63
kaku,-0.54
kalah,-0.5
kalang kabut,-0.75
kalap,-0.5
kalem,0.5
kalis air,-0.63
kalut,-0.56
kamal,-0.44
kamil,0.63
kandis,0.88
kapiran,-0.5
karib,0.5
karim,-0.63
karismatik,0.5
karitatif,0.5
karut,-0.38
kasar,-0.5
kasihan,-0.75
kasual,0.5
katek,-0.75
kawak,0.5
kaya,0.75
kaya hati,-0.63
keadilan,0.5
kebal,-0.63
kebanyakan,-0.5
kebas,-0.63
kebatinan,0.5
kebebasan,0.5
kebendaan,0.5
keberatan,-0.63
kebijaksanaan,0.63
kebingungan,-0.58
kebudak-budakan,0.63
kebuluran,-0.63
kecermatan,0.75
kecewa,-0.63
kecil,-0.63
kecut,-0.31
kecut hati,-0.5
kedap air,-0.75
kedap udara,-0.75
kedekut,0.5
keder,-0.5
kedesaan,0.63
keduniaan,-0.58
keemasan,0.81
kegembiraan,0.5
kegila-gilaan,-0.46
kehangusan hati,-0.5
kejahatan,-0.88
kejam,-0.63
kejang,-0.5
keji,-0.64
kejut,-0.5
kekal,-0.58
kekok,-0.46
kekurangan,-0.56
kelakar,0.54
kelam,-0.7
kelebihan,0.38
kelesa,0.31
kelezatan,0.75
keliru,-0.63
kemalu-maluan,0.5
kemanusiaan,0.63
kemas,0.5
kembang,-0.75
kembung,0.38
kemerah-merahan,0.69
kemerosotan,0.5
kencang,-0.69
kencing manis,-0.63
kendur,-0.56
kental,0.5
kentara,0.63
kepala batu,-0.63
kepalang,-0.88
kepedihan,-0.88
keperluan,0.63
keras,-0.71
keras hati,-0.69
keras kepala,-0.66
keren,0.5
kerih,-0.75
kering,-0.75
kersang,-0.88
keruan,-0.5
keruh,-0.88
kesakitan,-0.75
kesal,-0.63
kesat,-0.76
kesatuan,0.5
kesayangan,0.56
keseorangan,-0.31
kesepian,-0.75
kesesatan,-0.75
kesibukan,0.5
kesopanan,0.5
kesuma,0.63
kesusilaan,0.63
ketat,0.41
ketepatan,0.5
keterlaluan,-0.69
khair,0.81
khalis,0.5
kharab,-0.5
khayal,0.5
khayali,-0.75
khianat,0.31
khilaf,-0.75
khisit,0.5
kibir,0.5
kikir,-0.44
kilan,-0.88
kira-kira,-0.75
kizib,-0.75
kodi,-0.76
kohong,-0.75
kokoh,-0.5
kolot,-0.46
koman,-0.78
komedi,0.5
komersial,-0.75
komik,0.5
komparatif,-0.5
kompeten,0.75
kompetitif,0.5
kompleks,-0.38
konservatif,-0.5
konstan,0.75
konstruktif,0.5
kontinu,-0.5
kontraseptif,0.5
kontroversial,0.63
konvensional,0.75
konyol,0.63
korek,0.63
korporat,-0.5
korup,-0.56
kosong,-0.46
kotor,-0.59
koyak,-0.75
kritis,0.33
krusial,0.5
kualitatif,0.5
kuat,0.34
kuat-kuat,0.5
kubra,-0.5
kukuh,-0.48
kumal,-0.75
kumuh,-0.75
kuno,-0.63
kupak,-0.75
kurang,-0.66
kusut,-0.75
kuyu,-0.81
labak,-0.5
lacur,0.44
ladah,-0.75
lahap,-0.5
lahip,-0.5
lahir,-0.63
lahir mati,-0.5
lahiriah,-0.63
lain,-0.63
laju,0.5
laksmi,0.75
laku,0.5
lalai,0.38
lali,-0.58
lama,-0.63
lambat,-0.75
lambat-lambat,-0.75
lampai,0.5
lancang,0.5
lancung,-0.65
landai,-0.63
langgas,-0.75
langis,-0.5
langkas,0.5
langlai,-0.5
langsar,0.81
langsing,0.25
langsung,0.75
langu,-0.63
lanjut,0.5
lanjutan,0.5
lantang,-0.38
lantip,0.63
lapang,-0.42
lapuk,-0.67
lara,-0.75
larat,-0.75
lasak,0.5
lasuh,0.63
latif,0.75
lawa,0.69
lawak,0.46
layak,0.65
layu,-0.5
layuh,-0.63
lazat,0.69
lazim,0.35
lebih kurang,-0.75
ledakan,-0.5
lega,-0.5
legat,0.63
legendaris,0.44
lela,0.5
lelaki,0.5
lemah,-0.4
lemah lembut,0.5
lemah semangat,-0.88
lembab,-0.5
lembam,0.31
lembap,-0.67
lembik,-0.5
lembut,0.54
lempeng,0.63
lengah,-0.63
lengai,-0.63
lengang,-0.75
lengkap,0.69
lengkara,-0.75
lengkas,0.5
lenja,0.5
lentur,0.5
lepas,-0.63
lesa,-0.5
lesu,0.5
leta,-0.58
letih,0.5
letih lesu,-0.56
letupan,-0.5
lewat,-0.75
lezat,0.69
liar,-0.75
liat,-0.63
liberal,0.63
licik,0.42
licin,-0.46
lidas,-0.75
lihai,0.63
limunan,-0.63
lincah,0.5
lintuh,-0.5
lirik,0.63
logis,0.63
lokek,0.5
lokos,-0.63
lompong,-0.75
longgar,-0.42
lowong,-0.5
loya,-0.5
loyal,0.5
luar biasa,-0.45
luar nikah,-0.5
luas,0.31
lucah,-0.53
lucu,0.55
lugas,-0.63
lugu,0.63
luhung,-0.63
luhur,0.54
luka,-0.69
lumayan,0.38
lumpuh,-0.5
lumrah,-0.5
lumus,-0.75
lunak,0.56
lurus,0.69
luwes,0.88
mabuk,0.33
mabuk laut,-0.5
mahal,0.5
maharaja,0.5
mahir,0.6
majal,-0.5
majir,-0.75
maju,0.63
makmur,0.67
maksimal,0.5
maksimum,0.5
makul,0.63
malang,-0.84
malap,-0.67
malar,0.44
malaria,-0.5
malu,-0.42
malu-malu,0.53
mamang,-0.75
mampus,-0.75
mandiri,-0.63
mandul,-0.5
mangkar,-0.63
mangkat,-0.75
manis,0.79
manja,0.5
manjur,0.5
mantap,-0.41
mantiki,0.63
marah,-0.59
masam,-0.63
masgul,-0.75
masin,-0.75
masuk akal,0.5
mati,-0.64
mati pucuk,-0.5
maujud,0.63
maung,-0.88
medit,-0.63
megah,0.38
melaknatkan,-0.75
melambung,0.75
melampau,-0.58
melantun,0.75
melarat,-0.78
melawan,-0.63
melebihi,-0.5
melegakan,-0.5
melekat,-0.5
melelahkan,-0.63
melengas,-0.75
melengking,-0.5
meleset,-0.5
meletihkan,-0.63
meleyot,-0.63
melodius,0.56
melodramatik,0.5
melonjak-lonjak,-0.63
meluat,-0.63
memadai,0.38
memalukan,-0.56
memanjakan,0.5
membahayakan,-0.69
membangkitkan,0.75
membawa maut,-0.5
membebaskan,-0.5
memberahikan,0.63
memberang,-0.63
memberangsangkan,0.5
membetulkan,0.63
membimbangkan,-0.71
membina,0.63
membinasakan,-0.63
membingungkan,-0.5
membosankan,0.38
memecahbelahkan,-0.5
memenatkan,-0.63
memeranjatkan,-0.53
memerihkan,-0.5
memerintah,0.75
memikat,0.67
memilih,0.63
memilukan,0.63
memperdaya,-0.54
memuakkan,-0.5
memualkan,-0.67
memuaskan,0.53
memusnahkan,-0.63
menahan diri,-0.63
menakjubkan,0.57
menakutkan,-0.52
menampung,0.63
menang,0.25
menarik,0.7
menarik hati,0.75
menawan,0.69
menawarkan hati,-0.63
mencemaskan,-0.63
mencla-mencle,-0.75
mencucuh,0.5
mencukupi,-0.75
mencuri-curi,0.63
mencurigakan,-0.75
mendadak,-0.5
mendalam,0.65
mendebarkan,-0.5
mendengar,0.63
menderita,-0.63
mending,0.75
mendung,-0.5
menenangkan,0.5
menentang,-0.42
menenteramkan,0.5
menerangi,0.5
mengacau,-0.63
mengagumkan,0.64
mengaibkan,-0.5
mengakui,0.75
menganggur,-0.75
mengarut,-0.5
mengecewakan,0.63
mengejek,-0.69
mengejut,-0.5
mengejutkan,-0.59
mengelirukan,-0.65
mengeluh,-0.75
mengenyangkan,0.88
mengereng,-0.5
mengerikan,-0.65
mengesankan,0.5
menggalakkan,0.67
mengganas,-0.5
mengganggu,-0.63
menggegarkan,0.5
menggelembung,-0.63
menggelikan,0.5
menggelikan hati,0.44
menggembirakan,0.53
menggentarkan,0.44
menggerinyau,-0.63
menggerunkan,-0.46
menggigit,-0.5
menggila,-0.5
menggiurkan,0.5
menggoda,0.59
mengharukan,0.56
menghasilkan,0.63
menghasut,-0.31
menghijau,-0.5
menghina,-0.88
mengiakan,0.75
mengikat,-0.75
menginspirasi,0.5
mengkhawatirkan,-0.5
mengomel,-0.63
mengot,-0.63
mengotorkan,-0.75
menguntungkan,0.68
menipu,-0.75
menjadi-jadi,-0.63
menjelekkan,-0.5
menjemukan,-0.63
menjengkelkan,-0.65
menjerihkan,-0.5
menjijikkan,-0.71
menolak,-0.88
menonjol,0.63
menor,-0.5
mentah,-0.66
mental,-0.5
menular,0.31
menurut,0.56
menusuk,-0.63
menyakitkan,-0.75
menyakitkan mata,-0.63
menyala,0.5
menyalai,0.5
menyamankan,0.75
menyampah,-0.75
menyampai,-0.75
menyayangi,0.63
menyayat hati,-0.63
menyayukan,-0.75
menyedihkan,-0.76
menyegarkan,0.75
menyeleweng,0.5
menyeluruh,0.75
menyenangkan,0.64
menyengit,-0.44
menyengsarakan,-0.75
menyeramkan,-0.66
menyeringai,0.5
menyeronokkan,0.7
menyesal,-0.69
menyilaukan,0.63
menyimpang,0.5
menyindir,-0.63
menyinggung,-0.63
menyokong,0.75
menyombong,0.5
menyukakan,0.5
menyulut,0.5
menyusahkan,-0.75
meradang,-0.5
merana,-0.75
merangah,-0.75
merangsangkan,0.75
merayu,0.75
merdu,0.67
merendah,-0.75
merendahkan,-0.63
merendahkan diri,-0.75
merengus,-0.67
meriah,0.81
merisaukan,-0.67
merosot,0.5
mersik,-0.5
merugikan,-0.46
meruncing,0.5
merusak,-0.63
merusuh,-0.75
mesra,0.63
mesti,0.63
mesum,-0.53
metrik,-0.5
metris,-0.5
mewah,0.57
miang,-0.63
militan,0.5
mirip,0.63
miskin,-0.78
misterius,-0.5
mistik,0.38
moderat,-0.63
modis,0.5
modular,-0.5
molek,0.63
moral,0.63
mua,-0.63
mual,-0.5
muazam,0.75
mubazir,-0.63
mubut,-0.63
muda,-0.59
mudah,0.45
mudah tersinggung,-0.63
mudarat,-0.46
muflis,0.5
muhsin,0.88
mujarab,0.39
mujur,0.88
muktamad,-0.34
mula-mula,0.63
mulia,0.61
muluk-muluk,-0.63
mulut kotor,-0.88
mumet,-0.75
munafik,0.63
munasabah,0.57
mundur,0.5
mungkin,0.33
murah,0.34
murah hati,0.52
murahan,-0.88
muram,-0.72
murka,-0.5
murni,0.43
murung,-0.73
musikal,0.63
muskil,-0.69
musnah,-0.54
mustahak,0.69
mustahil,-0.42
mutlak,0.54
naas,-0.75
nadir,-0.75
nafi,-0.75
naif,0.63
nakal,-0.58
nasib baik,0.88
nasib malang,-0.88
negatif,-0.78
nekad,-0.42
nestapa,-0.75
netral,-0.75
neurotik,-0.63
ngeri,-0.58
nipis,-0.5
nisbah,0.5
nisbi,-0.5
niskala,-0.5
norma,-0.5
normal,0.33
nur,0.5
nuriah,0.5
nyaman,0.63
nyanyuk,0.5
nyaring,-0.33
nyata,0.55
nyenyat,-0.63
nyeri,-0.75
ofensif,-0.63
olok-olok,-0.5
ongok,-0.75
open,0.5
operatif,0.5
optimis,0.63
optimistis,0.5
optimum,0.5
orang awam,-0.75
ordiner,-0.5
ortodoks,0.63
otak ayam,-0.75
otak udang,-0.75
otentik,-0.6
pacak,0.56
padam,-0.63
padan,0.63
padat,-0.5
pagan,-0.63
pahit,-0.63
pakar,0.69
paling,0.75
palsu,-0.73
panas,-0.38
pandai,0.58
pandak,-0.75
pandir,-0.38
panjang akal,0.5
pantas,0.42
parah,-0.69
paranoid,-0.75
paranormal,-0.88
parau,-0.63
paripurna,0.63
pas,0.63
pasti,0.38
pastoral,0.63
patah hati,-0.69
patih,0.63
patologi,-0.63
patuh,0.58
patut,0.68
payah,-0.66
pecah belah,-0.75
pecak,-0.75
pedar,-0.5
pedas,-0.52
pedih,-0.53
pegal,-0.5
pegun,-0.63
pejal,-0.75
peka,0.5
pekak,-0.63
pekat,-0.31
pelak,-0.75
pelbagai,-0.63
pelekat,-0.5
pelekuk,-0.63
pelik,0.41
pelit,-0.63
pemalu,0.5
pembaikan,0.63
pembenaran,0.5
pembentukan,0.5
pembetulan,0.63
pembohong,-0.75
pemulihan,0.63
pemurah,0.63
penakut,-0.5
pencegah,-0.63
pencegahan,-0.42
pencemaran,-0.75
pendahuluan,-0.63
pendek,-0.75
pendendam,-0.63
penderitaan,-0.69
pendiam,-0.75
pendusta,-0.75
penentang,-0.63
penentangan,-0.75
penentuan,0.63
pengacau,-0.88
penganggur,-0.63
pengasih,0.69
pengecut,-0.56
penggemar,-0.5
penghalau,-0.63
pening,-0.75
penting,0.68
penuh,0.41
penurut,0.63
penyakit,-0.63
penyayang,0.71
penyesalan,-0.75
peramah,0.67
perbandingan,-0.5
perca,-0.5
perdagangan,-0.75
perdamaian,0.63
perekat,-0.5
perengus,-0.66
perfek,0.63
periang,0.44
perih,-0.63
perikemanusiaan,0.63
perindustrian,0.63
perisa,0.63
perit,-0.69
perlahan-lahan,-0.75
perlembagaan,0.75
perlente,0.5
perlu,0.69
permai,0.75
permanen,-0.63
permukaan,-0.5
permulaan,-0.5
perseptif,0.5
persis,0.75
pertama,0.63
pesam,0.5
pesat,0.5
petah,-0.5
piatu,-0.5
piawai,0.63
picik,0.63
picisan,-0.88
pilih,0.31
pilihan,0.63
pilon,-0.75
pilu,-0.5
pincang,-0.5
pinggiran,0.5
pintar,0.57
pitam,-0.75
platonik,0.5
plontos,-0.5
polos,0.44
pongah,-0.75
pornografi,0.5
positif,0.58
praktis,0.63
prima,0.63
primitif,-0.5
produktif,0.63
progresif,0.63
provokatif,0.5
psikopat,-0.63
puas,0.54
pucat,-0.47
pudar,-0.56
pujian,0.5
punah,-0.5
punk,-0.88
puntul,-0.5
pupus,-0.5
pura-pura,-0.58
purba,-0.5
purbakala,-0.5
purnabakti,-0.75
pusung,-0.75
putih,0.38
putik,-0.63
rabun jauh,-0.63
radang,-0.81
ragi,-0.63
rahmat,-0.63
rahsia,0.5
raja,0.5
rajin,0.5
raksi,0.75
rakus,-0.63
ramah,0.54
ramah tamah,0.5
rampung,-0.5
rampus,0.71
rancak,0.55
rancu,-0.75
rangah,-0.75
ranggi,-0.75
rangup,-0.31
rapat,0.75
rapi,0.48
rapuh,-0.58
rawan,-0.54
reaksioner,-0.5
reaktif,0.5
reda,0.5
redam,-0.75
redup,-0.56
redut,-0.88
reja,-0.5
rela,0.5
relatif,-0.5
remeh,-0.63
remeh-temeh,-0.63
rendah,-0.68
rendah hati,-0.75
rendahan,-0.75
rengsa,-0.5
rentik,-0.75
renyam,-0.63
reput,-0.75
resah,-0.67
ria,0.6
riang,0.48
ribut,-0.75
rida,0.5
ridi,0.42
rimas,-0.75
rimbun,0.63
rindu,-0.5
ringan,-0.44
ringkas,-0.58
ringkih,-0.63
ripuh,-0.75
ripuk,-0.75
risau,-0.63
risih,-0.5
ritmis,-0.5
riuh,-0.5
rodan,-0.75
romantik,0.63
romantis,0.63
rongkoh,-0.63
rongsok,-0.75
rudimen,-0.75
rukun,0.75
rum,0.75
rumbu,-0.63
rumit,-0.44
rumpil,-0.69
runcing,0.63
runtut,0.75
runyam,-0.69
