word,big
beroleh,0.6
berotak tajam,0.8
berpacangan,0.6
berpacaran,0.3
berpadanan,0.56
berpakaian,0.8
berpamor,0.6
berpandangan,0.2
berparade,0.2
berpartisipasi,0.6
berpasrah,0.3
berpatokan,0.8
berpatroli,0.8
berpatutan,0.5
berpaut,0.6
berpedoman,0.8
berpegang,0.8
berpelajaran,0.65
berpeluang,0.5
berpembawaan,0.2
berpendidikan,0.6
berpendirian,0.75
berpengalaman,0.43333333333333335
berpengaruh,0.3
berpengetahuan,0.67
berperan serta,0.4
berperingkat,0.8
berpilin,0.6
berpiuh,0.6
berpola,0.8
berprakarsa,0.6
berprinsip,0.75
berpulas,0.6
berpunya,0.8
berputra,0.6
bersabar,0.5
bersagang,0.8
bersahabat,0.4
bersahaja,0.645
bersaji,0.8
bersalin,0.6
bersama,0.6
bersamamu,0.6
bersambang,0.8
bersangga,0.8
bersanggama,0.5
bersaudara,0.5
bersauh,0.8
bersaur,0.6
bersayap,0.8
bersedia,0.25333333333333335
bersejarah,0.63
bersekolah,0.6
berselawat,0.3
berseluk,0.6
bersemangat,0.45
bersemayam,0.4
bersembahyang,0.5
bersemi,0.6
bersenandung,0.8
bersendel,0.8
bersendeng,0.8
bersender,0.8
bersengat,1.0
berseni,0.8
berseri,0.8
berseri-seri,0.5
bersesuaian,0.55
bersetuju,0.6
bersiap,0.2
bersih,0.47
bersimpati,0.61
bersimpuh,0.3
bersinar,0.65
bersitegang,0.4
bersopan santun,0.5
berstatus,0.8
bersuai,0.5
bersukaria,0.72
bersulur,0.6
bersumber,0.8
bersungguh-sungguh,0.4
bersyukur,0.75
bertahan,0.4
bertakwa,0.8
bertambatan,0.6
bertanduk,0.3
bertanya,0.4
bertanya-tanya,0.4
bertaraf,0.6
bertaruk,0.6
berteduh,0.3
berteguh hati,0.8
bertekan,0.2
bertekun,0.8
bertelinga merah,0.4
bertemu,0.4
bertenaga,0.69
bertenggang,0.6
bertepat guna,0.8
bertepatan,0.6
bertepung,0.5
berterima kasih,0.5
bertokoh,0.5
bertoleransi,0.56
bertransaksi,0.6
bertuah,0.375
bertumpuk,0.4
bertunas,0.3
bertundangan,0.6
bertuntun,0.3
berubah-ubah,0.38
beruban,0.5
berumur,0.25
beruntung,0.7250000000000001
beruntutan,0.6
berupaya,0.6
berusaha,0.3866666666666667
berwarna,0.315
berwaspada,0.59
berwibawa,0.55
berwujud,0.515
berzikir,0.4
besar,0.3766666666666667
besar akal,0.8
besar hati,0.55
besar lengan,0.3
besar-besaran,0.6
bestari,0.68
betah,0.63
betapa,0.8
better,0.2
betul,0.33
betul-betul,0.41
biadab,0.42333333333333334
bianglala,0.8
bidasan,0.6
biduanda,1.0
bijak,0.38999999999999996
bijih,0.3
bikinan,0.6
bilas,0.2
bilhak,0.6
bimbing,0.3
bincang,0.4
bineka,0.6
binen,0.6
bingkis,0.8
bingkisan,0.8
birthday,0.8
bisai,0.88
bisikan,0.4
bismillah,0.8
bisnis,0.6
boleh,0.4
bolehan,0.8
bom,0.1
bonafide,0.6
bongsor,0.25
bonus,0.4
bonyok,0.5
booking,0.4
borong,0.2
bos,0.6
boto,0.75
buaian,0.6
buat,0.2
bubuh,0.8
budak,0.8
budi pekerti yang baik,0.6
budiman,0.755
bugar,0.8
bujang,0.4
bukan main,0.8
bulang,0.6
bulat kata,0.6
bumbu,1.0
bumbung,0.6
bunga,0.3
bungkusan,0.8
buntut,0.2
bunyi,0.2
buruan,0.2
busana,0.4
buyung,0.8
cadangan,0.4
cahaya,0.5
cakap,0.3433333333333333
cakep,0.5
campin,0.75
campur,1.0
candang,0.45
candrasa,0.6
candu,0.3
canggih,0.69
cangkat,0.5
cantik,0.37333333333333335
cantrik,0.3
cantum,0.8
capaian,0.8
capek,0.4
caplok,0.3
care,0.4
cari ilmu,0.8
cash,0.4
catu,0.8
cawis,0.4
cebak,0.6
cedayam,0.2
cedok,0.6
cegah,0.2
cegar,0.8
cekal,0.63
cekap,0.63
cekatan,0.3433333333333333
cekel,0.4
celengan,0.6
celi,0.5
cemerlang,0.49333333333333335
cempiang,0.6
cenangkas,0.6
cendekia,0.3666666666666667
cendera,0.8
cendera mata,0.8
cengkauan,0.6
cengkeraman,0.2
centil,0.5
cepat,0.32666666666666666
cepet,0.4
cerah,0.66
cerapan,0.6
cerdas,0.53
cerdik,0.495
cergas,0.42
ceri,0.8
ceria,0.53
ceritanya,0.4
cerkas,0.5
cermat,0.59
cermin,0.6
cerminan,0.6
challenge,0.4
chat,0.6
check,0.2
cicip,0.6
cindur mata,0.8
cinta,0.3
cinta kasih,0.5
cintai,0.8
cintaku,0.8
cintamu,0.6
cintrong,0.2
ciptaan,0.6
cita rasa,0.6
citra,0.4
cium,0.3
cium telapak kaki,0.2
ciyeee,0.2
coba,0.2
cocok,0.4666666666666666
coffee,0.4
cogah,0.75
cokol,0.4
comel,0.5033333333333333
congrats,0.6
cool,0.4
coret,0.2
coretan,0.2
couple,0.4
cover,0.6
cublik,0.8
cucu Adam,0.6
cuma-cuma,0.8
cumil,0.8
cupar,0.5
cute,0.5
cuti,0.3
dadak,0.6
dagel,0.6
dagelan,0.6
dahulu,0.2
daim,0.3
dakaik,0.6
dakwa,0.6
dalam,0.5800000000000001
dalaman,0.5
dalang,0.3
damai,0.5
damar,0.8
dambaan,0.6
damping,0.2
dana,0.8
dandan,0.8
dansa,0.6
dapat,0.2
dapatkan,0.4
dapet,0.4
darah,0.4
dasar,0.75
datar,0.6
dateng,0.4
daulat,0.8
daya cipta,0.8
daya gabung,0.8
daya guna,0.8
daya pikir,0.3
daya tahan,1.0
dear,0.4
debat,0.6
debuk,0.6
dede,0.2
dedengkot,0.3
deduksi,0.6
defensif,0.8
definisi,0.6
definit,0.4
degap,0.6
deket,0.2
dekorasi,1.0
delusi,0.6
demen,0.3
demokrasi,0.63
demokratis,0.63
demonstratif,0.5
denda,0.6
dendam berahi,0.5
dendang,0.4
dengar,0.4
dengar pendapat,0.6
dengerin,0.6
denyut,0.2
deposito,0.6
derajat,1.0
deras,0.3
derauan,0.6
deres,0.2
dermawan,0.5
desain,0.8
desakan,0.8
detail,0.4
detailnya,0.2
determinasi,0.6
dewa,0.5
dewana,0.6
dewasa,0.4
diajak,0.2
diamond,0.6
dibalas,0.4
dibantu,0.4
dibayar,0.6
dicoba,0.4
dicuekin,0.2
didik,0.3
digdaya,0.8
dihati,0.6
dikara,0.6
dikasih,0.4
dikirim,0.4
dikonfirmasi,0.6
dikte,0.6
dimiliki,0.2
dimulai,0.2
dinamika,0.6
dipantau,0.4
diproses,0.2
diraja,0.5
direktur,0.6
disarankan,0.2
disayang,0.3
disiplin,0.6
diskaun,0.6
diskon,0.4
dispensasi,0.6
distingtif,0.8
distribusi,0.6
diterima,0.4
ditunggu,0.4
diva,0.4
doa,0.4
doain,0.4
doang,0.1
dodor,0.6
dogmatis,0.4
dok,0.8
doktrin,0.3
dol,0.6
dominan,0.3
dominasi,0.6
donatur,0.6
dongeng,0.3
donor,0.6
drama ria,0.6
drastis,0.4
drum,0.4
duga,0.3
dukung,0.8
dukungan,0.8
duli,0.4
duluan,0.2
dzuhur,0.2
eaa,0.2
eco,1.0
edar,0.4
efek,0.6
efektif,0.75
efisien,0.65
eja,0.6
eka,0.6
ekonomis,0.6
eksak,0.5
eksemplar,0.6
eksklusif,0.4
eksotik,0.5
eksplisit,0.3666666666666667
eksplorasi,0.8
ekspres,0.3
ekstensif,0.6
ekstra,0.6
ekstremis,0.6
elegan,0.43333333333333335
elektromotif,0.6
elite,1.0
elok,0.68
elu,0.3
embel-embel,1.0
emir,0.8
emong,0.6
emosional,0.63
enak,0.5499999999999999
endus,0.3
endut-endut,0.6
eneng,1.0
energi,0.6
energik,0.5
enjoy,0.6
enteng,0.47666666666666674
entitas,0.2
epik,0.75
erotik,0.63
erti,0.2
esa,0.6
esai,0.4
estetik,0.7150000000000001
estetis,0.47666666666666674
etika,0.75
etis,0.63
eviden,0.6
faal,0.8
fadil,0.6
faedah,0.4
fair,0.6
faktitius,0.6
faktual,0.6
familiar,0.4
fanbase,0.6
fans,0.4
fantasy,0.4
fatamorgana,0.6
fatanah,0.6
fav,1.0
favorite,0.8
federasi,0.6
fertil,0.7150000000000001
fiesta,0.6
figur,0.6
fiksi,0.2
filantropi,0.2
filial,0.4
filsafat,0.3
final,0.3
fine,0.6
firdausi,0.5
fit,0.7150000000000001
fitrah,0.6
fokus,0.3
follback,0.2
formasi,0.6
foto,0.6
fotogenik,0.5
free,0.6
friends,0.6
fungsi,0.5
fungsional,0.5
fusi,0.8
gabir,0.5
gagah,0.45999999999999996
gairah,0.3
gajak,0.8
galak,0.54
gali ilmu,0.8
gambir,0.6
game,0.4
gampang,0.47666666666666674
gampangan,0.63
ganduh,0.6
gangsal,0.5
gangsar,0.4
gani,0.8
ganjar,0.5
ganjar balas,0.2
ganjaran,0.5
ganjaran balasan,0.2
ganjil,0.4166666666666667
ganteng,0.4
ganti,0.3
gapah,1.0
gapai,0.6
gapaian,0.6
garda,0.6
gari,0.6
garing,0.75
garis besar,0.4
gasal,0.5
gasang,0.44
gatra,0.6
gebyar,0.8
gede,0.3
gedembal,0.4
geger,0.4
gelak,0.4
gelar,0.4
geleser,0.2
gelora,0.2
gema,0.2
gemar,0.5
gembira,0.48333333333333334
gembur,1.0
gemi,0.6
gemilang,0.58
gemirang,0.805
gempa,0.8
gempa bumi,0.8
gending,0.2
gengsi,0.8
genial,0.8
genit,0.5
genius,0.6
gentas,0.3
gerak gerik,0.2
gerak hati,0.8
gerak laku,0.2
gerak-gerik,0.8
gerakan,0.8
gerha,0.6
gerimis,0.2
getas,0.625
giat,0.44
gila-gilaan,0.3433333333333333
gilang-gemilang,0.5
giliran,0.6
girang,0.59
girik,0.6
girik-girik,0.6
gita,0.4
gobek,0.6
gol,0.6
golongan atas,1.0
gombal,0.4
gombang,0.88
gombrang,0.6
gombroh,0.6
gombrong,0.6
gontai,0.2
good,1.0
grafik,0.63
grahita,0.6
gramatikal,0.5
gratifikasi,0.4
gratis,0.8
great,0.6
gres,0.8
guar,0.6
gubahan,0.6
gubris,0.3
gudi,0.8
gugah,0.2
guna,0.2
gunawan,0.63
guntang-guntang,0.6
gurih,0.41500000000000004
guru,0.6
gurufavorit,0.6
gusti,0.8
gutuk,0.8
guys,0.2
gws,0.4
habituasi,0.2
hadiah,0.4
hai,0.6
hakimah,0.7150000000000001
hallo,0.8
halo,0.2
haloo,0.6
halus,0.52
hamba Allah,0.6
hamba allah,0.6
hamparan,0.6
hampir,0.5
handal,0.7
hangat,0.45999999999999996
hantap,0.63
happy,1.0
harap,0.3
harapan,0.63
harga,0.6
harga diri,0.6
harkat,1.0
harmoni,0.63
harmonis,0.3
harmonisasi,0.6
harmonisasiuniv,0.4
harum,0.875
hasan,0.45
hasid,0.5
hasil,0.6
hastag,0.2
hati,0.2
hati-hati,0.32666666666666666
hatiku,0.2
hay,0.2
hayat,0.3
hayo,0.8
heban,0.8
hebat,0.57
hebring,0.6
hello,0.4
helloo,0.2
hellooo,0.4
help,0.4
hemat,0.43333333333333335
hendak,0.1
hendaknya,0.1
heran,0.4
herbal,0.4
hi,0.2
hias,0.6
hiasan,0.6
hibah,0.8
hidang,0.4
hii,0.6
hiii,0.2
hikmah,0.4
hikmat,0.6
hilir,0.8
hipotetis,0.6
hiruk-pikuk,0.4
hitung,0.2
hoki,0.3
homogen,0.4
hormat,0.81
hostel,0.2
hotel,0.2
hujan gerimis,0.2
hujan ringan,0.4
hukum,0.3
hulubalang,0.6
hy,0.2
ibadah,0.8
ibadat,0.8
idam,0.3
idaman,0.6
ideal,0.675
idiosinkratis,0.8
iflix,0.2
ihsan,0.8
ijtihad,0.6
ikhlas,0.7150000000000001
iktifak,0.8
ikut serta,0.6
ikutan,0.4
ilmu,0.8
ilusi,0.6
imaji,0.6
iman,0.3
imbal,0.41500000000000004
imbuh,0.2
imitasi,0.6
imla,0.2
impian,0.6
import,0.4
impulsif,0.6
imut-imut,0.4
inap,0.4
inayat,0.8
indah,0.43
indah ambang,0.8
indikasi,0.2
individual,0.8
industri,0.63
infak,0.8
inferensi,0.6
infinit,0.6
informasinya,0.4
ingat-ingat,0.4
ingatan,0.6
inkorporasi,0.6
inovasi,0.8
insentif,0.3
insinye,0.8
instingtif,0.6
insyaallah,0.4
intan,0.6
integrasi,0.6
intelektual,0.645
intensi,0.6
interaksi,0.3
interes,0.8
interferensi,0.4
interpretasi,0.6
interupsi,0.6
intim,0.575
intrik,0.4
intuitif,0.6
inventif,0.8
inventivitas,0.8
invitasi,0.4
invite,0.2
irama,0.8
irit,0.2
iritasi,0.2
isbat,0.6
isi perut,0.6
islam,0.8
istimewa,0.56
itifak,0.8
itihad,0.6
jabar,0.6
jagalah,0.6
jago,0.6
jagoan,0.6
jajak,0.6
jala,0.6
jalan bebas hambat,0.2
jalan bebas hambatan,0.2
jalan buka,0.6
jalan keluar,0.6
jalan tengah,0.6
jalan terbuka,0.6
jalanin,0.4
jali,0.4
jamhur,0.6
jamiah,0.2
jamik,0.6
jamil,0.4
janat,0.63
jangka,0.6
jangkung,0.5
jantan,0.75
jarak,0.3
jaring,0.6
jasa,0.8
jasmani,0.5
jaswadi,0.6
jatah,0.3
jawara,0.6
jaya,0.7150000000000001
jebakan,0.6
jelak,0.6
jelang,0.6
jeli,0.4
jelita,0.69
jempol,0.8
jempolan,0.8
jenak,0.2
jenang,0.8
jentelmen,0.6
jernih,0.61
jernih (suasana),0.2
jernih suasana,0.2
jiawang,1.0
jibilah,0.8
jidur,0.6
jigrah,0.675
jihad,0.6
jilbab,0.6
jitu,0.63
jodoh,0.3
join,0.2
joli,0.2
jombang,0.75
jreng,0.6
juak-juak,1.0
jual,0.2
jualan,0.2
juang,0.3
judul,0.4
jujur,0.43
julat,0.6
jumat,0.4
jumbuh,0.63
jumpa muka,0.6
jurus,0.63
juta,0.4
juvenil,0.63
kabir-kabiran,0.63
kacak,0.54
kaci,0.8
kadang,0.6
kadang-kadang,0.6
kadar,1.0
kado,0.4
kaget,0.3
kagum,0.3
kaisar,0.8
kait,0.2
kaji,0.8
kajian,0.8
kakek,0.6
kaki tangan,0.8
kalem,0.43333333333333335
kalis,0.8
kalong,0.6
kam,0.4
kamil,0.615
kampanye,0.6
kandis,0.8400000000000001
kangen,0.3
kanjang,0.8
kanjeng sultan,0.8
kantong,0.2
kapabilitas,0.6
kapasitas,0.6
karena Allah,0.4
karena allah,0.4
karib,0.65
karimah,0.8
karismatik,0.5
karitatif,0.5
karsa,0.6
karunia,0.8
karya,0.6
karyawan,0.6
kasad,0.2
kasatmata,0.8
kasih,0.2
kasih sayang,0.5
kasual,0.55
kawak,0.5
kawakan,1.0
kaya,0.3833333333333333
keadilan,0.5
keahlian,0.6
keaktifan,0.4
keampuhan,0.8
kebahagiaan,0.8
kebaikan,0.8
kebajikan,0.8
kebanyakan,0.39
kebatinan,0.5
kebebasan,0.5
kebendaan,0.5
keberuntungan,0.4
kebesaran,0.8
kebijakan,0.6
kebijaksanaan,0.63
kebisaan,0.8
kebolehan,0.4
kebudak-budakan,0.63
kebutuhan,0.8
kecakapan,0.4
kecantikan,0.4
kece,0.5
kecepatan,0.8
kecerdikan,0.8
kecermatan,0.75
kecong,0.6
kedai susu,0.8
kedalaman,0.6
kedekut,0.5
kedesaan,0.63
kediaman,0.4
kedodoran,0.6
kedot,0.4
kedoyanan,0.6
keemasan,0.81
keenakan,0.8
kegagahan,0.8
kegembiraan,0.65
kegiatan,0.6
kegilaan,0.6
kegirangan,0.6
kegirangan keceriaan,0.8
kegunaan,0.8
kehadiran,0.6
kehangatan,0.4
kehormatan,1.0
keikutsertaan,0.6
kejadian,0.3
kejayaan,0.8
kejelasan,0.2
kejuruan,0.6
kejutan,0.6
kekaguman,0.4
kekal,0.3
kekayaan,0.4
kekekalan,0.6
kekeluargaan,0.8
kekhususan,0.6
kekuatan,0.6
kekuatan batin,0.6
kelahiran,0.6
kelajuan,0.8
kelapangan,0.6
kelar,0.6
kelawasan,0.2
kelelawar,0.6
kelepasan,0.6
kelezatan,0.775
keliatan,0.2
kelih,0.4
kelilipan,0.6
kelimpahan,0.8
kelonggaran,0.6
keluang,0.6
keluangan,0.6
keluaran,0.6
keluarga,0.4
keluasan,0.6
kelucuan,0.6
kemahiran,0.8
kemalu-maluan,0.5
kemampuan,0.8
kemangkakan,0.6
kemantapan,0.8
kemanusiaan,0.63
kemas,0.3666666666666667
kemaslahatan,0.8
kemasyhuran,0.8
kemegahan,0.8
kemerah-merahan,0.69
kemiripan,0.2
kempuh,1.0
kemudahan,0.6
kemudi,0.6
kemufakatan,0.6
kemunculan,0.6
kemurahan,0.8
ken,0.3
kenal,0.3
kenamaan,1.0
kenang,0.3
kenang-kenangan,0.3
kenangan,0.6
kenduri,0.8
kenek,0.2
kenikmatan,0.8
kental,0.5
kentara,0.27666666666666667
kenyam,0.2
kenyamanan,0.8
kenyang,0.6
kepandaian,0.8
kepatuhan,0.6
kepedulian,0.4
kepelesiran,0.6
kepentingan,1.0
kepercayaan,0.3
keperluan,0.815
kepesatan,0.8
kepiawaian,0.8
kepintaran,0.8
kepoin,0.4
kepuasan,0.6
keputusan,0.8
kerabat,0.3
keras tulang,0.2
kerasan,0.2
keren,0.5
keriaan,0.6
keriangan,0.8
kerinduan,0.4
keringanan,0.4
kerja,0.4
kerja sama,0.8
kerjaan,0.4
kerjasama,0.6
kerukunan,0.6
kes,0.6
kesabaran,1.0
kesah,0.4
kesatria,0.4
kesatuan,0.5
kesayangan,0.56
kesebatan,0.8
kesediaan,0.2
keseimbangan,0.8
kesemarakan,0.8
kesertaan,0.4
keseruan,0.6
kesetiaan,0.6
kesima,0.4
kesimpulan,0.6
kesohor,1.0
kesopanan,0.5
kestabilan,0.8
kesudian,0.4
kesufian,0.8
kesukacitaan,0.6
kesuma,0.615
kesusilaan,0.63
ketaatan,0.3
ketajaman,0.3
ketangkasan,0.8
ketapak,0.6
ketawa,0.8
keteguhan batin,0.6
keteguhan hati,0.6
ketemu,0.2
ketenteraman,0.8
ketepatan,0.5
keterbukaan,1.0
keterikatan,0.8
ketertarikan,0.8
ketertiban,0.6
ketetapan hati,0.6
ketiadaan,0.2
ketibaan,0.6
keuntungan,0.8
keurus,0.8
keurusan,0.8
khair,0.405
khalas,0.6
khalis,0.65
khas,0.8
khasiat,0.8
khayal,0.45
khayalan,0.8
khuluk,0.6
khusyuk,0.6
kias,0.8
kiat,0.6
kibir,0.5
kicau,0.6
kicu,0.6
kikir,0.525
kilat,0.3
kimah,1.0
kincang,0.6
kincung,0.6
kini,0.6
kiprah,0.6
kipu,0.8
kira,0.2
kirim,0.4
kisas,0.6
kismat,0.4
kits,1.0
klasik,0.6
klien,0.8
kodrat,0.8
kohesi,0.8
koleksi,0.2
komedi,0.55
komik,0.5
komisi,0.6
kompeten,0.75
kompetensi,0.6
kompetitif,0.5
komplemen,1.0
komplet,0.6
komplot,0.4
konco,0.4
kondang,1.0
konferensi,0.4
konfirmasi,0.6
konfirmasikan,0.6
konfirmasinya,0.6
konformitas,0.8
konklusi,0.6
konkret,0.6
konsensus,0.6
konseptual,0.6
konsolidasi,0.6
konspirasi,0.4
konstan,0.75
konstelasi,0.4
konstruktif,0.55
konsultasi,0.6
kontan,0.6
kontemporer,0.6
kontraseptif,0.5
kontributor,0.6
kontroversial,0.63
konvensional,0.75
konyol,0.315
kooperasi,0.2
koordinasi,0.2
koordinasikan,0.2
koordinator,0.4
korek,0.47666666666666674
kosen,0.8
kreasi,0.6
kreatif,0.8
kreativitas,0.8
kredibel,0.6
krim,0.2
kroni,0.4
krusial,0.5
kuala,0.8
kualifikasi,0.4
kualitas,0.8
kualitatif,0.5
kuasa,0.6
kuat (dugaan),0.2
kuat batin,0.6
kuat duga,0.2
kuat-kuat,0.5
kucil,0.2
kucup,0.4
kucur,0.8
kudus,0.8
kujarat,1.0
kunci,0.6
kundangan,1.0
kunjung,0.3
kunjungi,0.6
kuntit,0.2
kunyah,0.6
kupon,0.6
