word,small
andur,0.0
aneh,0.3142857142857143
aneka,0.0
anekdot,0.2
angan,0.0
angan-angan,0.0
anggai,0.0
anggapan,0.0
anggar,0.0
anggara,0.0
anggota,0.0
angguk,0.0
anggun,0.0
anggur,0.0
angguran,0.0
angin lalu,0.0
angin puyuh,0.0
angina,0.0
angit,0.0
angka,0.0
angkat,0.0
angkat tangan,0.0
angkat topi,0.0
angkatan,0.0
angkot,0.0
angkuh,0.0
angkup,0.0
angkut,0.0
anglo,0.0
angpau,0.0
angsur,0.0
aniaya,0.0
animasi,0.0
animo,0.0
anjak,0.0
anjay,0.0
anjeng,0.0
anjer,0.0
anjg,0.0
anjing,0.0
anjing tanah,0.0
anjir,0.1
anjis,0.0
anjlok,0.0
anjung,0.0
anjungan,0.0
anjur,0.0
anjuran,0.0
anom,0.0
anomali,0.0
anonim,0.0
ansambel,0.0
ansar,0.0
antagonis,0.0
antagonisme,0.0
antap,0.0
antar,0.0
antek,0.0
antem,0.0
anteng,0.0
anti,0.0
anti peluru,0.0
antibiotik,0.0
antijamur,0.0
antik,0.0
antikristus,0.0
antipati,0.13333333333333333
antiseptik,0.0
antisipasi,-0.1
antisosial,0.0
antitesis,0.0
antologi,0.0
antraks,0.0
antuk,0.0
antun,0.0
antusias,0.2
antusiasme,0.0
anu,0.0
anugerah,-0.06666666666666667
anumerta,0.0
anut,0.2
anyar,0.0
anyir,0.0
apa,0.0
apaan,0.0
apache,0.0
apak,0.0
apalah,0.0
apanya,0.0
aparat,0.0
aparatus,0.0
apas,-0.3
apasi,0.0
apasih,0.0
apati,0.0
apatis,0.06666666666666667
apek,0.0
apes,0.0
api,-0.24444444444444446
api penyucian,0.0
api-api,0.0
apit,0.0
apiun,0.0
apkir,0.0
apkiran,0.0
aplikasi,0.0
apresiasi,0.0
arabika,0.0
arah,0.1
arahan,0.0
arak,0.0
aram,0.0
arbitrer,0.0
arca,0.0
argumen,0.0
argumentatif,0.0
arif,0.0
arik,0.0
aristokrasi,0.0
arkeologi,0.0
arketipe,0.0
armada,0.25
arogan,0.0
aroma,0.0
arsenik,0.0
arsip,0.0
arsitektur,0.0
arti,0.0
artian,0.0
artifisial,0.0
artikel,0.0
artikulasi,0.0
artileri,0.0
artis,0.0
artistik,-0.13333333333333333
aru,0.0
aru-aru,0.0
arung,0.0
arus udara,0.0
asa,-0.2
asah,0.0
asah asih asuh,0.0
asak,0.0
asal usul,0.0
asal-asalan,0.0
asam,0.0
asan tak asan,0.0
asap,0.0
asasi,-0.3
asfal,0.0
asid,0.0
asih,-0.1
asik,0.0
asing,0.0
asket,0.0
asketisme,0.0
asli,0.0
asmara,0.2
asoi,0.0
asor,0.0
asosiasi,0.3
aspek,0.0
aspiran,0.0
aspirasi,0.0
asrama,0.0
asri,-0.3
assalamualaikum,0.0
astaga,0.3
astagfirullah,0.3
astagfirulloh,0.0
astaghfirullah,0.0
astronaut,0.0
asuh,-0.2
asumsi,0.0
asusila,0.0
aswad,0.0
atas,0.16666666666666666
atasan,0.0
ateisme,0.0
atensi,0.0
aterosklerosis,0.0
ati,0.0
atlet,0.0
atletis,0.0
atom,0.0
atraktif,-0.2
atresia,0.0
atribut,0.0
atrophia,0.0
atuh,0.0
atur,-0.4
atut,0.0
aur,0.0
aura,0.0
aurat,0.0
aus,0.0
auta,0.0
autentik,0.0
autopsi,0.0
avatar,0.0
awa-,0.0
awal,-0.2
awan kelabu,0.0
awas,0.26666666666666666
awat,0.0
awet,0.0
awi,0.0
awur,0.0
awut,0.0
awut-awutan,0.0
ay,0.0
aya,0.0
ayahanda,0.0
ayal,0.0
ayat,0.0
ayo,0.0
ayun,0.1
ayunan,-0.3
azab,0.0
azamat,0.0
azimat,0.1
aziz,0.0
bab,0.0
babak,0.0
babak belur,0.0
babar,0.0
babaran,0.0
babe,0.0
babi,0.0
babil,0.0
bablas,0.0
babon,0.0
babu,0.0
baby,0.0
baca,-0.1
bacar mulut,0.0
bacok,0.0
bacot,0.3
bad,0.0
badai,0.0
badan,0.0
badmood,0.0
badung,0.0
badut,0.0
bagaimana pun,0.0
bagak,0.0
bagal,0.0
bagas,0.0
bagi,0.2
bagian,0.0
baginda,0.2
bagus,-0.26666666666666666
bagus sekali,0.0
bagusan,0.0
bah,0.0
bahadur,0.0
bahaduri,0.0
bahagia,-0.06666666666666667
bahala,0.0
bahan,0.0
bahas,0.0
bahasa,0.0
bahasan,0.0
bahaya,0.0
bahenol,0.0
bahkan,0.0
bahlul,0.0
bahtera,0.0
bahu,0.0
baiat,0.0
baik,-0.06666666666666667
baik-baik,-0.1
baiklah,0.0
baiknya,0.0
bain,-0.2
bait,0.0
bajak,0.0
bajak laut,0.0
bajik,0.0
bajing,0.1
bajingan,0.0
baju,0.0
baju zirah,0.0
bakar,0.1
bakat,-0.06666666666666667
bakh,0.0
bakir,0.0
baksis,0.0
baktau,0.0
bakteri,0.0
bakti,0.0
baku,0.1
bal,0.0
bala,0.0
bala bantuan,0.0
bala bencana,0.0
balai,0.0
balairung,0.0
balas,0.06666666666666667
balasan,0.0
balela,0.0
bales,0.0
balesnya,0.0
balet,0.0
balik,0.0
balik adab,0.0
balik akal,0.0
balik gagang,0.0
balkon,0.0
balok,0.0
balsem,-0.5
balung,0.0
balur,0.0
bambu,0.0
bambung,0.0
banal,0.0
banat,0.0
bancang,0.0
banci,0.0
bandang,0.0
bandar,0.0
bandel,0.0
banding,-0.3
bandit,0.0
bando,0.0
bandung,0.0
bang,0.0
bangan,0.2
bangang,0.0
bangbung,0.0
banger,0.0
banget,0.0
bangett,0.0
bangga,0.0
bangkai,0.0
bangkang,0.0
bangkit,0.2
bangkit selera,0.0
bangkot,0.0
bangkrut,0.0
bangku,0.0
bangle,0.0
bangsal,0.0
bangsat,0.0
bangsawan,-0.19999999999999998
bangunan,0.0
banjir,-0.4
banshee,0.0
bantah,0.0
bantah-bantah,0.0
bantai,0.0
bantal,0.0
bantalan,0.0
bantar,0.0
banteng,0.0
bantet,0.0
banting,0.1
bantu,0.3
bantuan,0.0
bantuin,0.0
banyak,-0.19999999999999998
banyak akal,0.0
banyak bicara,0.0
banyak cakap,0.0
banyak cincong,0.0
banyak mulut,0.0
banyak omong,0.0
banyaknya,0.0
banyol,0.0
banyolan,0.0
bapa,0.0
bapanda,0.0
bapang,0.0
baper,0.1
baperan,0.0
bapet,0.0
baptisan,0.0
bara,0.2
barang,-0.3333333333333333
barang selundupan,0.0
barbar,0.0
barbarisme,0.0
bareng,-0.3
baret,0.0
barikade,0.0
baring,0.0
baris,0.0
barkas,0.0
barua,0.0
barut,0.0
barzakh,0.0
basah,0.0
basi,0.0
baskom,0.0
basmi,0.0
bastar,0.0
batak,0.0
batal,0.0
batalion,0.0
batang,0.0
batas,0.0
batas (waktu),-0.3
batas waktu,0.0
batasan,0.0
batel,0.0
baterai,0.0
batil,0.0
batu,-0.24444444444444446
batu berdahak,0.0
batu delima,0.0
batu loncatan,0.0
batu sandungan,0.0
batu tulis,0.0
batuan dasar,0.0
batuk,0.0
batuk darah,0.0
batuk kecil,0.0
batuk kering,0.0
batuk lelah,0.0
batuk-batuk,0.0
batung-batung,0.0
bau,0.0
bau kencur,0.0
bau tanah,0.1
bausuku,0.0
bawa,0.1
bawaan,-0.1
bawah,0.0
bawahan,0.0
bawain,0.0
bawel,0.0
baya,0.0
bayang,0.0
bayang-bayang,0.0
bayangan,0.0
bayangkara,0.0
bayar,0.1
bayi,-0.3
bayonet,0.0
bayu,0.0
beasiswa,0.0
bebal,0.0
beban,0.0
bebas,0.25
bebat,0.0
bebel,0.0
beber,-0.2
bebodoran,0.0
becak,0.0
becek,0.0
becus,0.1
beda,0.0
bedah,-0.3
bedegap,-0.2
bedegong,0.0
bedel,0.0
bedeng,0.0
bedol,0.0
begadang,0.0
begah,0.0
begak,0.0
begal,0.0
begana-begini,0.0
begini,0.0
beginian,0.0
begitu banyak,0.0
begitu saja,0.0
begu,0.0
beguk,0.0
begundal,0.0
bejat,0.0
bekal,0.0
bekam,0.0
bekap,0.0
bekas,0.26666666666666666
bekas luka,0.0
bekerja,0.0
bekerja keras,0.0
bekerja sama,0.0
bekicot,0.0
belagu,0.0
belah,0.0
belah ketupat,0.0
belahan jiwa,0.0
belai,0.0
belaian,0.0
belain,0.0
belajar,0.0
belaka,0.0
belakang,0.0
belalang,0.0
belam,0.0
belang,0.0
belanja,-0.19999999999999998
belas,0.2
belas kasihan,0.0
belasungkawa,0.0
belati,0.0
belatung,0.0
belembang,0.0
belendung,0.0
belenggu,0.0
belerang,0.0
beleter,0.0
beli,0.2
belia,0.0
beliin,0.0
belikan,0.0
beling,0.0
belingsat,0.0
belinjo,0.0
belis,0.0
belit,0.0
belitan,0.0
beloh,0.0
belok,0.0
belom,-0.1
beloon,0.0
belot,0.0
belu-belai,0.0
beludru,0.0
belukar,0.0
belulang,0.0
belum dewasa,0.0
belum dibayar,0.0
belum dicuci,0.0
belum lahir,0.0
belum selesai,0.0
belum tahu,0.0
benah hati,0.0
benak kepala,-0.3
benang raja,0.0
benar,-0.26666666666666666
benar-benar,0.0
bencana,0.0
bencat,0.0
benci,0.26666666666666666
bencong,0.0
bendel,0.0
bendera,-0.3
benderang,0.0
bendoro,0.0
bendu,0.0
bendung,0.0
bener,-0.1
beneran,0.0
bengal,0.0
bengap,0.0
bengis,0.0
bengkak,0.0
bengkak hati,0.0
bengkerap,0.0
bengkok,0.0
bengok,0.0
benguk,0.0
bening,0.0
benjut,0.0
bentak,0.0
bentakan,0.0
bentan,0.0
bentang,0.1
benteng,-0.1666666666666666
benteng pertahanan,0.0
bentrok,0.0
bentrokan,0.0
bentuk,0.0
bentukan,0.0
bentul,0.0
bentur,0.0
benyot,0.0
beol,0.0
bepergian,0.0
beperkara,0.0
beracun,0.0
berada,0.0
beradab,0.0
beradu,0.0
beradu lidah,0.0
beradu mulut,0.0
beraduk,0.0
berafiliasi,0.0
beragam,0.3333333333333333
berahi,-0.5
berair,0.0
berak,0.0
berak air,0.0
berakal,0.0
berakar,-0.19999999999999998
berakhir,0.0
berakhlak,0.0
berakibat,0.0
berakidah,0.0
beralas,0.0
beralasan,0.0
beralaskan,0.0
beralih,0.0
beralih bentuk,0.0
berambu-rambu,0.0
beramuk,0.0
beramuk-amukan,0.0
beranak,0.0
beranak bercucu,0.0
beranak cucu,0.0
beranak pinak,0.0
beranak-pinak,0.0
beranang,0.0
beranda,0.1
berandalan,0.0
berang,0.0
berangai,0.0
berangan,0.0
beranggar lidah,0.0
berangkal,0.0
berangkat,0.0
berangsang,0.0
berangsur,0.0
berani,0.0
beranjak,0.0
berantak,0.0
berantakan,0.0
berantara,0.0
berantem,0.0
berapat-rapat,0.0
berapit,0.0
beraras,0.0
berarti,0.0
berasa,0.0
berasak,0.0
berasal,0.0
berasimilasi,0.0
berat,0.125
berat ekor,0.0
berat hati,0.0
berat kepala,0.0
berat otak,0.0
berat pinggul,0.0
berat tangan,0.0
berat telinga,0.0
berat tulang,0.0
beraturan,0.0
berawa,0.0
berawan,0.0
berbabil,0.0
berbadan dua,0.0
berbagai,0.0
berbagai macam,0.0
berbagi,0.0
berbahagia,-0.1
berbahaya,0.0
berbakat,-0.06666666666666667
berbakti,0.0
berbalik,0.0
berbanding,0.0
berbantah,0.0
berbantahan,0.0
berbaring,0.0
berbaris,0.0
berbau,0.0
berbayar,0.0
berbecak-becak,0.0
berbeda,0.0
berbelit-belit,0.0
berbenak,0.0
berbentuk,0.0
berbenturan,0.0
berbetulan,0.0
berbiak,0.0
berbicara,0.0
berbisa,0.0
berbobot,0.0
berbohong,0.0
berbondong-bondong,0.0
berbuah,0.0
berbuat dosa,0.0
berbuat salah,0.0
berbudi luhur,0.0
berbudi pekerti yang baik,0.0
berbulu,0.0
berbulu halus,0.0
berbunga,0.0
berbunga-bunga,0.0
berburu,0.0
berburuk,0.0
berbusana,0.0
bercahaya,0.0
bercak,0.0
bercakar-cakaran,0.0
bercanda,0.25
bercaran,0.0
bercat,0.0
bercedera,0.0
bercekak,0.0
bercekcok,0.0
bercekit,0.0
bercelah,0.0
berceloteh,-0.4
bercempera,0.0
bercengkerama,0.0
bercerai-berai,0.0
bercermin,0.0
bercikun-cikun,0.0
bercinta,0.0
bercintaan,0.0
bercita rasa,0.0
bercita-cita,0.0
bercokol,0.3
bercorak,0.0
bercucuran,0.0
bercumbu,0.0
bercumbu-cumbu,0.0
bercumbuan,0.0
bercura,0.0
berdagang,0.0
berdakwa,0.0
berdalih,0.0
berdampingan,0.0
berdandan,0.0
berdansa,0.3
berdarah,0.4
berdarah dingin,0.0
berdarah murni,0.0
berdasarkan,0.0
berdaulat,0.0
berdaya,0.0
berdaya guna,0.0
berdebar,0.0
berdebat,0.0
berdedikasi,0.0
berdekatan,0.0
berdekus,0.0
berdendang,0.0
berdengung,0.25
berdengus,0.0
berdenyut,0.13333333333333333
berderajat,0.0
berderit,0.0
berderum,0.0
berdesakan,0.0
berdesir,0.0
berdiam,-0.3
berdikit-dikit,0.0
berdisiplin,0.0
berdoa,-0.19999999999999998
berdompol,0.0
berdosa,0.0
berdua,0.0
berduaan,0.0
berduit,0.0
berduka,0.0
berduri,0.0
berdusta,0.0
berduyun-duyun,0.0
berebut,0.0
beredak,0.0
beredar,0.0
beregu,0.0
berembuk,0.0
berenang,0.0
berengsaan,0.0
berengsek,0.0
berenti,0.0
berfaedah,0.0
bergabung,0.25
bergadang,0.0
bergaduh,0.0
bergairah,-0.19999999999999998
bergajul,0.0
bergamat,0.0
bergamit,0.0
berganda,0.0
berganduh,0.0
berganggang,0.0
bergantung,-0.16666666666666666
bergas,-0.2
bergaul,0.0
bergaung,0.0
bergaya modern,0.0
bergejolak,0.0
bergelanggang,0.2
bergelegak,0.0
bergelora,-0.2
bergelut,-0.4
bergema,0.1
bergemam,0.0
bergembira sekali,0.0
bergembung,0.0
bergeming,0.0
bergemuruh,0.0
bergengsi,0.0
bergerak,0.0
bergerombol,0.0
bergerombolan berkawanan,0.0
bergesek,0.0
bergesel,0.0
bergeser,0.0
bergetar,0.1
bergigi,0.0
bergizi,0.0
bergolak,0.0
bergolongan,0.0
bergontok,0.0
bergosok,0.0
bergosokan,0.0
bergoyah,0.0
berguam,0.0
berguguran,0.0
bergulat,0.0
bergulir,0.0
bergumam,0.0
bergumul,0.0
berguna,0.0
berguncang,0.0
bergundang,0.0
bergurau,0.0
bergurau senda,0.0
berguru,0.0
berguyub,0.0
berhajat,0.0
berhala,0.0
berhamburan,0.0
berhandai-handai,0.0
berhantaran,0.0
berhantu,0.0
berhanyut,0.0
berharap,-0.3
berharga,0.0
berharta,0.0
berhasil,0.0
berhasrat,0.0
berhati walang,0.0
berhati-hati,-0.2
berhelat,0.0
berhenti,0.0
berhenti (tugas),0.0
berhias,0.0
berhikmah,0.0
berhimpun,0.0
berhujah,0.0
berhuruf,0.0
beri,-0.2
beri (uang),0.0
beri uang,0.0
beribadat,-0.3
berikhtiar,0.0
beriktikad,0.0
berilmu,0.0
beriman,0.0
berimbas,0.0
berimbuh,0.0
berimprovisasi,0.0
beringas,0.0
beringat,0.0
beringsut,0.0
berinovasi,0.0
berirama,0.0
berisik,0.0
berisiko,0.0
beristirahat,-0.2
berita,0.0
berita kematian,0.0
berjaga-jaga,0.0
berjarak,0.0
berjasa,0.0
berjatuhan,0.1
berjauh hati,0.0
berjaya,0.0
berjejak,0.0
berjejal,0.0
berjejal-jejal,0.0
berjejas,0.0
berjenis-jenis,0.0
berjihad,-0.3
berjilbab,0.0
berjiwa,0.0
berjongkok,0.0
berjuang,0.0
berjubal,0.0
berjudi,0.0
berjumbai,0.0
berjunjungan,0.0
berkabung,0.0
berkabut,0.0
berkaca,0.0
berkah,0.0
berkait,0.0
berkaitan,0.0
berkalang tanah,0.0
berkampanye,0.0
berkandung,0.0
berkarat,0.0
berkarut,0.0
berkarya,0.0
berkasih-kasihan,0.0
berkat,0.0
berkategori,0.0
berkawal,0.0
berkawan,0.0
berkawanan,0.0
berkeberatan,0.0
berkecai,0.0
berkecambah,0.0
berkecamuk,0.0
berkecandan,0.0
berkecenderungan,0.0
berkecil hati,0.0
berkecukupan,0.0
berkedudukan,0.0
berkedut,0.0
berkegiatan,0.0
berkeinginan,0.0
berkejaran,0.0
berkekuatan,0.0
berkelahi,0.0
berkelakar,0.0
"berkeliaran, menyimpang",0.0
berkelir,0.0
berkelok-kelok,0.0
berkelompok-kelompok,0.0
berkeluarga,0.2
berkemal,0.0
berkemam,0.0
berkemandang,0.0
berkemas-kemas,0.0
berkembang,0.0
berkembang biak,0.0
berkemih,0.0
berkenaan,0.0
berkenaan dengan perang,0.0
berkenalan,0.0
berkenan,0.0
berkepercayaan,0.0
berkeping-keping,0.0
berkerak,0.0
berkeras hati,-0.3
berkeras-kerasan,0.0
berkeropeng,0.0
berkerubung,0.0
berkerumun,0.0
berkerut,0.0
berkesesuaian,0.0
berketar-ketar,0.0
berketurunan,0.0
berkeyakinan,0.0
berkhasiat,0.0
berkhayal,0.0
berkhianat,0.0
berkilah,0.0
berkilau,0.0
berkilauan,0.0
berkinte,0.0
berkisar,0.0
berkobar-kobar,-0.2
berkolusi,0.0
berkomitmen,-0.5
berkomplot,0.0
berkongkalikong,0.0
berkonspirasi,0.0
berkorban,0.0
berkualitas,0.0
berkuasa,0.0
berkuat,0.3
berkubang,0.0
berkukuh,0.0
berkuliah,0.0
berkumandang,0.0
berkunjung,0.0
berkupak,0.0
berkurang,0.0
berkurangan,0.0
berkurap,0.0
berlaba,0.0
berlabuh,0.19999999999999998
berlaga,0.0
berlagak,0.0
berlagu,0.0
berlainan,0.0
berlalu,0.0
berlalu dr dunia,0.0
berlama-lama,0.0
berlandaskan,0.0
berlangau,0.0
berlangganan,-0.16666666666666666
berlanggaran,0.0
berlanglang,0.0
berlangsung mudah,0.0
berlapis,0.0
berlara-lara,0.0
berlarasan,0.0
berlarat-larat,0.0
berlarian,0.0
berlatih,0.0
berlawanan,0.0
berlebih,0.1
berlebih-lebih,0.0
berlebihan,0.0
berlelehan,0.0
berlemak,0.0
berlendir,0.0
berlengkesa,0.0
berlepasan,0.0
berlevel,0.0
berlezat,0.0
berlian,0.0
berlibat,0.0
berlibat-libat,0.0
berlik,0.0
berliku-liku,0.0
berlilit,0.0
berlimpah,0.0
berlinang,0.0
berlipat,0.0
berlipat ganda,0.0
berlompatan,0.0
berlubang,0.0
berlumpur,0.0
berluruhan,0.0
berlutut,0.0
bermacam-macam,0.0
bermain-main,0.0
bermakna,0.0
bermanfaat,0.0
bermartabat,0.0
bermaslahat,0.0
bermentega,0.0
bermesraan,0.0
bermetamorfosis,0.0
bermohon,-0.2
bermohon diri,0.0
bermoral,0.0
bermotif,0.0
bermuka dua,0.0
bermuka masam,0.0
bermukah,0.0
bermukim,0.2
bermula,0.0
bermuram durja,0.0
bermusuhan,0.0
bermutu,-0.1
bernafsu,0.0
bernama,0.0
bernapaskan,0.0
bernas,0.2
bernilai,0.0
bernoda,0.0
bernuansa,0.0
bernyali,-0.2
bernyali besar,-0.1
bernyanyi,0.0
berogak-ogak,0.0
beroleh,0.0
berolok-olok,0.0
berombongan,0.0
beromong kosong,0.0
berona,0.0
berongga,0.0
beroperasi,0.1
berotak tajam,0.0
berotot,0.0
berpacangan,0.0
berpacaran,-0.3
berpada-pada,0.0
berpadu,0.0
berpakaian,0.0
berpalit-palit,0.0
berpamor,0.0
berpandangan,0.0
berpangku tangan,0.0
berparade,0.0
berparak,0.0
berpartai,0.0
berpartisipasi,0.0
berpasangan,0.0
berpasrah,-0.2
berpasuk,0.0
berpatokan,0.0
berpatroli,0.0
berpaut,0.0
berpedoman,0.0
berpegang,0.0
berpelajaran,0.0
berpelukan,0.0
berpembawaan,0.0
berpencar,0.0
berpencaran,0.0
berpendar,0.0
berpendidikan,0.0
berpengalaman,-0.06666666666666667
berpengaruh,-0.13333333333333333
berpengetahuan,0.0
berperai-perai,0.0
berperan serta,0.0
berperang,0.19999999999999998
berperang hati,0.0
berperang mulut,0.0
berperingkat,0.0
berpijar,0.0
berpilin,0.0
berpiuh,0.0
berpola,0.0
berpoleng,0.0
berprakarsa,0.0
berprasangka,0.06666666666666667
berproses,0.1
berpuak-puak,0.0
berpuaka,0.0
berpucuk,0.0
berpulas,0.0
berpunya,0.0
berpura-pura,0.0
berpusu,0.0
berputar-putar,0.0
berputih tulang,0.0
berputra,0.0
berputus asa,0.0
bersaba,0.0
bersabung nyawa,0.0
bersagang,0.0
bersahabat,0.0
bersahaja,0.0
bersaji,0.0
bersakit,0.0
bersalah,0.0
bersalahan,0.0
bersalin,0.0
bersama,0.0
bersamamu,0.0
bersambang,0.0
bersandarkan,0.0
bersanding,0.0
bersangga,0.0
bersanggama,-0.2
bersanggit,0.0
bersangkal,0.0
bersangkut,0.1
bersangkutan,0.0
bersara,0.0
bersarang,0.0
bersatu,0.0
bersauh,0.0
bersaur,0.0
bersayap,0.0
bersebaran,0.0
bersebelahan,0.0
berseberangan,0.0
bersedia,0.1
bersedih,0.0
bersekolah,0.0
bersekongkol,0.0
bersekutu,-0.5
berselang,0.0
berselawat,-0.3
berselingkuh,0.0
berselisih,0.0
berseloroh,0.0
berseluk,0.0
bersemangat,-0.06666666666666667
bersemayam,-0.3
bersembahyang,-0.3
bersemi,0.0
bersempena,0.0
bersempuras,0.0
bersenandung,0.0
bersenang-senang,0.0
bersenda gurau,-0.4
bersendel,0.0
bersendeng,0.0
bersender,0.0
bersendi,0.0
bersendikan,0.0
bersengaja,0.0
bersengat,0.0
bersengketa,0.0
berseni,0.0
bersenjata,-1.0
bersentuh,0.0
bersepai,0.0
berserah,0.2
berserakan,0.0
berseri,0.0
