word,average
aterosklerosis,-0.5
ati,-0.1
atlet,0.25
atletis,0.25
atom,0.275
atraktif,0.1
atresia,-0.3
atribut,-0.3
atrophia,-0.5
atuh,-0.1
atur,0.0
atut,-0.2
aur,-0.3
aura,0.5
aurat,-0.2
aus,-0.5
auta,-0.4
autentik,0.4
autopsi,-0.5
avatar,0.5
awa-,-0.3
awal,0.0
awan kelabu,-0.3
awas,-0.13333333333333333
awat,0.5
awet,0.4
awi,-0.3
awur,-0.4
awut,-0.4
awut-awutan,-0.5
ay,0.5
aya,0.3
ayahanda,0.1
ayal,-0.3
ayat,-0.4
ayo,0.4
ayun,-0.09999999999999999
ayunan,0.0
azab,-0.5
azamat,0.4
azimat,-0.15000000000000002
aziz,0.2
bab,-0.4
babak,-0.4
babak belur,-0.5
babar,-0.1
babaran,0.3
babe,0.3
babi,-0.45
babil,-0.4
bablas,-0.5
babon,-0.5
babu,-0.5
baby,0.2
baca,0.09999999999999999
bacar mulut,-0.4
bacok,-0.4
bacot,-0.05000000000000002
bad,-0.4
badai,-0.4083333333333333
badan,-0.3
badmood,-0.4
badung,-0.4
badut,0.5
bagaimana pun,-0.2
bagak,0.5
bagal,-0.4
bagas,0.5
bagi,-0.1
bagian,-0.4
baginda,-0.04999999999999999
bagus,0.09999999999999998
bagus sekali,0.5
bagusan,0.2
bah,-0.3
bahadur,0.5
bahaduri,0.4
bahagia,0.26666666666666666
bahala,-0.3
bahan,-0.3
bahas,0.2
bahasa,-0.4
bahasan,0.1
bahaya,-0.5
bahenol,0.5
bahkan,-0.5
bahlul,-0.5
bahtera,-0.3
bahu,0.5
baiat,-0.3
baik,0.23333333333333334
baik-baik,0.09999999999999999
baiklah,0.2
baiknya,0.1
bain,0.04999999999999999
bait,-0.3
bajak,-0.4
bajak laut,-0.5
bajik,0.4
bajing,-0.2
bajingan,-0.5
baju,0.2
baju zirah,0.5
bakar,-0.09999999999999999
bakat,0.26666666666666666
bakh,0.4
bakir,0.4
baksis,0.2
baktau,-0.5
bakteri,-0.5
bakti,0.4
baku,-0.09999999999999999
bal,-0.25
bala,-0.5
bala bantuan,0.25
bala bencana,-0.5
balai,-0.3
balairung,-0.3
balas,-0.23333333333333334
balasan,0.3
balela,-0.4
bales,-0.3
balesnya,-0.2
balet,0.5
balik,-0.3
balik adab,-0.5
balik akal,-0.4
balik gagang,-0.5
balkon,-0.3
balok,0.5
balsem,0.25
balung,-0.4
balur,-0.4
bambu,-0.3
bambung,-0.3
banal,-0.3
banat,-0.4
bancang,-0.5
banci,-0.5
bandang,-0.4
bandar,-0.4
bandel,-0.375
banding,0.0
bandit,-0.5
bando,-0.4
bandung,-0.1
bang,-0.5
bangan,-0.04999999999999999
bangang,-0.3
bangbung,-0.4
banger,-0.5
banget,0.1
bangett,-0.2
bangga,0.4
bangkai,-0.45
bangkang,-0.4
bangkit,-0.1
bangkit selera,0.3
bangkot,-0.4
bangkrut,-0.5
bangku,-0.16666666666666666
bangle,-0.4
bangsal,-0.3
bangsat,-0.5
bangsawan,0.1333333333333333
bangunan,0.25
banjir,0.0
banshee,-0.5
bantah,-0.3
bantah-bantah,0.5
bantai,-0.5
bantal,0.5
bantalan,0.275
bantar,-0.4
banteng,-0.3
bantet,-0.3
banting,-0.09999999999999999
bantu,-0.05000000000000002
bantuan,0.25
bantuin,0.3
banyak,0.03333333333333334
banyak akal,0.3
banyak bicara,-0.3
banyak cakap,-0.4
banyak cincong,-0.4
banyak mulut,-0.4
banyak omong,-0.4
banyaknya,0.3
banyol,-0.3
banyolan,0.3
bapa,0.3
bapanda,0.3
bapang,0.3
baper,-0.15000000000000002
baperan,-0.4
bapet,-0.4
baptisan,0.5
bara,-0.04999999999999999
barang,0.0
barang selundupan,-0.5
barbar,-0.5
barbarisme,-0.5
bareng,0.0
baret,-0.3
barikade,-0.5
baring,0.2
baris,-0.5
barkas,-0.5
barua,-0.5
barut,-0.3
barzakh,-0.4
basah,-0.16666666666666666
basi,-0.375
baskom,-0.4
basmi,-0.5
bastar,-0.2
batak,-0.5
batal,-0.5
batalion,-0.5
batang,-0.4
batas,-0.23333333333333334
batas (waktu),0.0
batas waktu,-0.3
batasan,0.3
batel,-0.4
baterai,-0.4
batil,-0.4
batu,0.0
batu berdahak,-0.4
batu delima,0.5
batu loncatan,-0.3
batu sandungan,-0.5
batu tulis,0.5
batuan dasar,0.5
batuk,-0.45
batuk darah,-0.4
batuk kecil,-0.4
batuk kering,-0.3
batuk lelah,-0.4
batuk-batuk,-0.4
batung-batung,-0.4
bau,-0.3666666666666667
bau kencur,-0.4
bau tanah,-0.15000000000000002
bausuku,0.3
bawa,-0.09999999999999999
bawaan,0.09999999999999999
bawah,-0.5
bawahan,-0.25
bawain,-0.3
bawel,-0.4
baya,-0.4
bayang,0.2
bayang-bayang,0.3
bayangan,0.3
bayangkara,0.3
bayar,-0.09999999999999999
bayi,0.1
bayonet,-0.5
bayu,-0.4
beasiswa,0.25
bebal,-0.3
beban,-0.3333333333333333
bebas,-0.07500000000000001
bebat,-0.3
bebel,-0.5
beber,0.04999999999999999
bebodoran,0.2
becak,-0.5
becek,-0.4
becus,-0.15000000000000002
beda,-0.2
bedah,0.0
bedegap,0.04999999999999999
bedegong,-0.4
bedel,-0.4
bedeng,-0.3
bedol,-0.4
begadang,-0.3
begah,-0.2
begak,-0.3
begal,-0.5
begana-begini,-0.4
begini,-0.1
beginian,-0.3
begitu banyak,0.5
begitu saja,-0.35
begu,-0.4
beguk,-0.4
begundal,-0.3
bejat,-0.5
bekal,0.3
bekam,-0.5
bekap,-0.3
bekas,-0.05000000000000002
bekas luka,-0.5
bekerja,0.16666666666666666
bekerja keras,-0.25
bekerja sama,0.3333333333333333
bekicot,-0.4
belagu,0.4
belah,-0.5
belah ketupat,-0.4
belahan jiwa,-0.5
belai,-0.4
belaian,-0.3
belain,-0.2
belajar,0.4
belaka,-0.1
belakang,-0.16666666666666666
belalang,-0.25
belam,-0.3
belang,-0.5
belanja,0.1333333333333333
belas,-0.04999999999999999
belas kasihan,0.5
belasungkawa,0.5
belati,-0.325
belatung,-0.5
belembang,-0.5
belendung,-0.3
belenggu,-0.4
belerang,-0.5
beleter,-0.4
beli,-0.04999999999999999
belia,-0.2
beliin,-0.1
belikan,-0.1
beling,-0.1
belingsat,-0.4
belinjo,-0.3
belis,-0.4
belit,-0.3
belitan,-0.5
beloh,-0.5
belok,0.3
belom,0.0
beloon,-0.3
belot,-0.5
belu-belai,-0.4
beludru,0.5
belukar,0.3
belulang,-0.3
belum dewasa,-0.5
belum dibayar,-0.5
belum dicuci,-0.5
belum lahir,-0.5
belum selesai,-0.5
belum tahu,-0.5
benah hati,-0.3
benak kepala,0.0
benang raja,0.4
benar,0.09999999999999998
benar-benar,0.2
bencana,-0.45
bencat,-0.5
benci,-0.19999999999999998
bencong,-0.5
bendel,-0.5
bendera,0.1
benderang,-0.3
bendoro,-0.4
bendu,-0.4
bendung,-0.3
bener,0.09999999999999999
beneran,0.3
bengal,-0.4
bengap,-0.3
bengis,-0.5
bengkak,-0.45
bengkak hati,-0.3
bengkerap,-0.4
bengkok,-0.4
bengok,-0.4
benguk,-0.2
bening,-0.4
benjut,-0.4
bentak,-0.5
bentakan,-0.5
bentan,-0.4
bentang,-0.09999999999999999
benteng,0.0
benteng pertahanan,0.5
bentrok,-0.5
bentrokan,-0.5
bentuk,0.4
bentukan,0.3
bentul,-0.3
bentur,0.1
benyot,-0.4
beol,-0.5
bepergian,0.175
beperkara,-0.4
beracun,-0.5
berada,0.4
beradab,0.5
beradu,-0.4
beradu lidah,-0.3
beradu mulut,-0.4
beraduk,-0.3
berafiliasi,0.5
beragam,-0.06666666666666668
berahi,0.0
berair,-0.175
berak,-0.4
berak air,-0.4
berakal,0.4
berakar,0.1333333333333333
berakhir,-0.25
berakhlak,-0.4
berakibat,0.3
berakidah,0.4
beralas,0.4
beralasan,-0.4
beralaskan,-0.4
beralih,-0.3
beralih bentuk,-0.3
berambu-rambu,-0.4
beramuk,-0.4
beramuk-amukan,-0.4
beranak,0.3
beranak bercucu,-0.3
beranak cucu,-0.3
beranak pinak,-0.3
beranak-pinak,0.2
beranang,-0.3
beranda,-0.09999999999999999
berandalan,-0.5
berang,-0.5
berangai,-0.5
berangan,-0.3
beranggar lidah,-0.3
berangkal,-0.3
berangkat,-0.4
berangsang,-0.5
berangsur,-0.3
berani,0.3333333333333333
beranjak,-0.3
berantak,-0.4
berantakan,-0.5
berantara,-0.3
berantem,-0.4
berapat-rapat,-0.3
berapit,-0.4
beraras,0.4
berarti,0.1
berasa,-0.2
berasak,-0.3
berasal,-0.3
berasimilasi,-0.3
berat,-0.125
berat ekor,-0.4
berat hati,-0.4
berat kepala,-0.5
berat otak,-0.4
berat pinggul,-0.2
berat tangan,-0.4
berat telinga,-0.3
berat tulang,-0.4
beraturan,0.4
berawa,-0.5
berawan,-0.3
berbabil,-0.4
berbadan dua,-0.3
berbagai,0.3
berbagai macam,0.3
berbagi,0.2
berbahagia,0.15000000000000002
berbahaya,-0.45
berbakat,0.21111111111111114
berbakti,-0.3
berbalik,-0.5
berbanding,-0.3
berbantah,-0.5
berbantahan,-0.3
berbaring,0.25
berbaris,0.5
berbau,-0.25
berbayar,-0.3
berbecak-becak,-0.3
berbeda,-0.2357142857142857
berbelit-belit,-0.4
berbenak,0.3
berbentuk,0.3
berbenturan,-0.4
berbetulan,0.3
berbiak,-0.3
berbicara,-0.23333333333333334
berbisa,-0.5
berbobot,0.2
berbohong,-0.45
berbondong-bondong,-0.3
berbuah,0.2
berbuat dosa,-0.5
berbuat salah,-0.5
berbudi luhur,0.5
berbudi pekerti yang baik,0.3
berbulu,-0.16666666666666666
berbulu halus,0.5
berbunga,0.3
berbunga-bunga,0.5
berburu,-0.3
berburuk,-0.4
berbusana,0.4
bercahaya,0.4
bercak,-0.5
bercakar-cakaran,-0.4
bercanda,-0.07500000000000001
bercaran,-0.4
bercat,-0.3
bercedera,-0.4
bercekak,-0.3
bercekcok,-0.4
bercekit,-0.4
bercelah,-0.3
berceloteh,0.04999999999999999
bercempera,-0.5
bercengkerama,-0.2
bercerai-berai,-0.5
bercermin,0.4
bercikun-cikun,-0.5
bercinta,0.25
bercintaan,-0.3
bercita rasa,0.3
bercita-cita,0.5
bercokol,-0.05000000000000002
bercorak,-0.3
bercucuran,-0.5
bercumbu,-0.4
bercumbu-cumbu,-0.3
bercumbuan,-0.3
bercura,-0.4
berdagang,0.3
berdakwa,-0.4
berdalih,-0.4
berdampingan,-0.3
berdandan,0.4
berdansa,-0.05000000000000002
berdarah,-0.04999999999999999
berdarah dingin,-0.4
berdarah murni,0.5
berdasarkan,-0.4
berdaulat,-0.3
berdaya,0.3
berdaya guna,0.4
berdebar,-0.5
berdebat,-0.5
berdedikasi,-0.3
berdekatan,-0.4
berdekus,-0.3
berdendang,0.4
berdengung,-0.15000000000000002
berdengus,-0.3
berdenyut,-0.2
berderajat,0.4
berderit,-0.5
berderum,-0.4
berdesakan,-0.3
berdesir,-0.2
berdiam,0.05000000000000002
berdikit-dikit,-0.3
berdisiplin,0.4
berdoa,0.2
berdompol,-0.4
berdosa,-0.4
berdua,0.1
berduaan,-0.3
berduit,0.4
berduka,-0.5
berduri,-0.2
berdusta,-0.4
berduyun-duyun,-0.3
berebut,-0.25
beredak,-0.5
beredar,0.2
beregu,-0.3
berembuk,0.3
berenang,0.5
berengsaan,-0.4
berengsek,-0.5
berenti,-0.3
berfaedah,0.4
bergabung,-0.07500000000000001
bergadang,-0.4
bergaduh,-0.5
bergairah,0.16666666666666669
bergajul,-0.5
bergamat,0.4
bergamit,-0.3
berganda,-0.3
berganduh,-0.3
berganggang,-0.3
bergantung,0.2
bergas,0.15
bergaul,-0.3
bergaung,-0.3
bergaya modern,0.5
bergejolak,-0.4
bergelanggang,-0.04999999999999999
bergelegak,-0.3
bergelora,0.0
bergelut,0.04999999999999999
bergema,-0.15000000000000002
bergemam,-0.3
bergembira sekali,0.5
bergembung,-0.3
bergeming,0.1
bergemuruh,-0.3
bergengsi,0.4
bergerak,0.125
bergerombol,-0.4
bergerombolan berkawanan,-0.4
bergesek,-0.3
bergesel,-0.3
bergeser,-0.4
bergetar,-0.09999999999999999
bergigi,0.3
bergizi,0.25
bergolak,-0.5
bergolongan,0.4
bergontok,-0.4
bergosok,-0.3
bergosokan,-0.3
bergoyah,-0.4
berguam,-0.4
berguguran,-0.3
bergulat,-0.4
bergulir,-0.3
bergumam,-0.4
bergumul,-0.4
berguna,0.3333333333333333
berguncang,-0.5
bergundang,-0.5
bergurau,-0.4
bergurau senda,-0.4
berguru,0.3
berguyub,-0.3
berhajat,0.2
berhala,-0.4
berhamburan,-0.5
berhandai-handai,-0.3
berhantaran,-0.5
berhantu,-0.5
berhanyut,-0.4
berharap,0.05000000000000002
berharga,0.4
berharta,0.4
berhasil,0.4
berhasrat,0.4
berhati walang,-0.3
berhati-hati,0.04999999999999999
berhelat,-0.4
berhenti,-0.2857142857142857
berhenti (tugas),-0.2
berhias,0.5
berhikmah,0.2
berhimpun,-0.4
berhujah,-0.4
berhuruf,0.5
beri,0.0
beri (uang),-0.2
beri uang,-0.2
beribadat,0.05000000000000002
berikhtiar,0.3
beriktikad,0.2
berilmu,0.4
beriman,0.3
berimbas,0.3
berimbuh,0.1
berimprovisasi,0.5
beringas,-0.4
beringat,-0.3
beringsut,-0.3
berinovasi,0.5
berirama,0.45
berisik,-0.5
berisiko,-0.5
beristirahat,0.04999999999999999
berita,-0.4
berita kematian,-0.5
berjaga-jaga,0.1
berjarak,-0.4
berjasa,0.4
berjatuhan,-0.09999999999999999
berjauh hati,-0.3
berjaya,0.45
berjejak,-0.3
berjejal,-0.3
berjejal-jejal,-0.3
berjejas,-0.5
berjenis-jenis,0.3
berjihad,0.0
berjilbab,0.3
berjiwa,0.3
berjongkok,-0.16666666666666666
berjuang,-0.3333333333333333
berjubal,-0.3
berjudi,-0.5
berjumbai,-0.5
berjunjungan,0.4
berkabung,-0.5
berkabut,-0.3
berkaca,0.4
berkah,0.45
berkait,0.3
berkaitan,0.3
berkalang tanah,-0.2
berkampanye,-0.5
berkandung,0.5
berkarat,-0.45
berkarut,-0.5
berkarya,0.3
berkasih-kasihan,-0.3
berkat,0.1
berkategori,0.4
berkawal,0.4
berkawan,-0.3
berkawanan,-0.4
berkeberatan,-0.4
berkecai,-0.5
berkecambah,0.3
berkecamuk,-0.4
berkecandan,-0.4
berkecenderungan,-0.3
berkecil hati,-0.5
berkecukupan,0.4
berkedudukan,0.4
berkedut,-0.5
berkegiatan,0.4
berkeinginan,0.3
berkejaran,-0.3
berkekuatan,0.5
berkelahi,-0.5
berkelakar,-0.4
"berkeliaran, menyimpang",-0.5
berkelir,-0.3
berkelok-kelok,-0.225
berkelompok-kelompok,-0.4
berkeluarga,-0.1
berkemal,-0.4
berkemam,-0.3
berkemandang,-0.3
berkemas-kemas,-0.2
berkembang,0.25
berkembang biak,-0.3
berkemih,-0.3
berkenaan,0.4
berkenaan dengan perang,-0.5
berkenalan,-0.3
berkenan,0.2
berkepercayaan,0.4
berkeping-keping,-0.5
berkerak,-0.2
berkeras hati,0.05000000000000002
berkeras-kerasan,-0.4
berkeropeng,-0.5
berkerubung,-0.4
berkerumun,-0.4
berkerut,-0.2
berkesesuaian,0.3
berketar-ketar,-0.3
berketurunan,0.2
berkeyakinan,0.3
berkhasiat,0.4
berkhayal,-0.5
berkhianat,-0.5
berkilah,-0.4
berkilau,0.16666666666666666
berkilauan,0.5
berkinte,0.3
berkisar,-0.3
berkobar-kobar,0.1
berkolusi,-0.5
berkomitmen,0.0
berkomplot,-0.4
berkongkalikong,-0.4
berkonspirasi,-0.4
berkorban,-0.3
berkualitas,0.4
berkuasa,0.4
berkuat,-0.05000000000000002
berkubang,-0.5
berkukuh,0.2
berkuliah,-0.4
berkumandang,-0.3
berkunjung,-0.4
berkupak,-0.3
berkurang,-0.4
berkurangan,-0.3
berkurap,-0.4
berlaba,0.4
berlabuh,-0.2
berlaga,-0.4
berlagak,0.4
berlagu,0.4
berlainan,-0.4
berlalu,-0.5
berlalu dr dunia,-0.5
berlama-lama,-0.2
berlandaskan,-0.4
berlangau,-0.4
berlangganan,0.016666666666666677
berlanggaran,-0.4
berlanglang,0.4
berlangsung mudah,0.5
berlapis,-0.5
berlara-lara,-0.4
berlarasan,0.3
berlarat-larat,-0.4
berlarian,-0.5
berlatih,0.4
berlawanan,-0.2833333333333333
berlebih,-0.09999999999999999
berlebih-lebih,-0.4
berlebihan,-0.2
berlelehan,-0.3
berlemak,-0.5
berlendir,-0.5
berlengkesa,-0.3
berlepasan,-0.3
berlevel,0.4
berlezat,0.2
berlian,0.25
berlibat,0.3
berlibat-libat,-0.4
berlik,-0.4
berliku-liku,-0.4
berlilit,0.3
berlimpah,0.175
berlinang,-0.3
berlipat,-0.3
berlipat ganda,-0.3
berlompatan,-0.5
berlubang,-0.3
berlumpur,-0.5
berluruhan,-0.3
berlutut,-0.2
bermacam-macam,0.3
bermain-main,-0.2
bermakna,0.4
bermanfaat,0.4285714285714286
bermartabat,0.45
bermaslahat,0.2
bermentega,0.5
bermesraan,-0.3
bermetamorfosis,-0.3
bermohon,0.04999999999999999
bermohon diri,0.2
bermoral,-0.4
bermotif,-0.3
bermuka dua,-0.5
bermuka masam,-0.5
bermukah,-0.4
bermukim,-0.1
bermula,-0.4
bermuram durja,-0.5
bermusuhan,-0.45
bermutu,0.09999999999999999
bernafsu,0.3
bernama,0.4
bernapaskan,0.3
bernas,-0.04999999999999999
bernilai,0.35
bernoda,-0.4
bernuansa,-0.3
bernyali,0.1
bernyali besar,0.09999999999999999
bernyanyi,0.2
berogak-ogak,-0.4
beroleh,0.3
berolok-olok,-0.4
berombongan,-0.4
