word,average
beriman,0.3
berimbas,0.3
berimbuh,0.1
berimprovisasi,0.5
berinovasi,0.5
berirama,0.45
beristirahat,0.04999999999999999
berjaga-jaga,0.1
berjasa,0.4
berjaya,0.45
berjenis-jenis,0.3
berjilbab,0.3
berjiwa,0.3
berjunjungan,0.4
berkaca,0.4
berkah,0.45
berkait,0.3
berkaitan,0.3
berkandung,0.5
berkarya,0.3
berkat,0.1
berkategori,0.4
berkawal,0.4
berkecambah,0.3
berkecukupan,0.4
berkedudukan,0.4
berkegiatan,0.4
berkeinginan,0.3
berkekuatan,0.5
berkembang,0.25
berkenaan,0.4
berkenan,0.2
berkepercayaan,0.4
berkeras hati,0.05000000000000002
berkesesuaian,0.3
berketurunan,0.2
berkeyakinan,0.3
berkhasiat,0.4
berkilau,0.16666666666666666
berkilauan,0.5
berkinte,0.3
berkobar-kobar,0.1
berkualitas,0.4
berkuasa,0.4
berkukuh,0.2
berlaba,0.4
berlagak,0.4
berlagu,0.4
berlangganan,0.016666666666666677
berlanglang,0.4
berlangsung mudah,0.5
berlarasan,0.3
berlatih,0.4
berlevel,0.4
berlezat,0.2
berlian,0.25
berlibat,0.3
berlilit,0.3
berlimpah,0.175
bermacam-macam,0.3
bermakna,0.4
bermanfaat,0.4285714285714286
bermartabat,0.45
bermaslahat,0.2
bermentega,0.5
bermohon,0.04999999999999999
bermohon diri,0.2
bermutu,0.09999999999999999
bernafsu,0.3
bernama,0.4
bernapaskan,0.3
bernilai,0.35
bernyali,0.1
bernyali besar,0.09999999999999999
bernyanyi,0.2
beroleh,0.3
berotak tajam,0.4
berotot,0.5
berpacangan,0.3
berpakaian,0.4
berpamor,0.3
berpandangan,0.1
berparade,0.1
berpartisipasi,0.3
berpasrah,0.04999999999999999
berpatokan,0.4
berpatroli,0.4
berpaut,0.3
berpedoman,0.4
berpegang,0.4
berpelajaran,0.4
berpelukan,0.5
berpembawaan,0.1
berpendar,0.25
berpendidikan,0.4
berpengalaman,0.26666666666666666
berpengaruh,0.2
berpengetahuan,0.4
berperan serta,0.2
berperingkat,0.4
berpilin,0.3
berpiuh,0.3
berpola,0.4
berprakarsa,0.3
berpulas,0.3
berpunya,0.4
berputra,0.3
bersagang,0.4
bersahabat,0.2
bersahaja,0.375
bersaji,0.4
bersalin,0.3
bersama,0.3
bersamamu,0.3
bersambang,0.4
bersangga,0.4
bersanggama,0.15
bersangkutan,0.5
bersarang,0.25
bersauh,0.4
bersaur,0.3
bersayap,0.4
bersekolah,0.3
berseluk,0.3
bersemangat,0.21111111111111114
bersemayam,0.05000000000000002
bersembahyang,0.1
bersemi,0.3
bersenandung,0.4
bersenang-senang,0.3333333333333333
bersenda gurau,0.04999999999999999
bersendel,0.4
bersendeng,0.4
bersender,0.4
bersengat,0.5
berseni,0.4
berseri,0.45
berseri-seri,0.5
bersesuaian,0.3
bersetuju,0.3
bersiap,0.1
bersifat mendidik,0.5
bersih,0.25
bersimpati,0.4
bersinar,0.3666666666666667
bersorak,0.5
berstatus,0.4
bersuka cita,0.5
bersuka ria,0.5
bersulur,0.3
bersumber,0.4
bersumpah,0.5
bersungguh-sungguh,0.15000000000000002
bersyukur,0.5
bertahan,0.05555555555555555
bertahan hidup,0.16666666666666666
bertakwa,0.4
bertambatan,0.3
bertanduk,0.04999999999999999
bertanggung jawab,0.5
bertanya,0.2
bertanya-tanya,0.05000000000000002
bertaraf,0.3
bertaruk,0.3
berteduh,0.04999999999999999
berteguh hati,0.4
bertekad,0.5
bertekan,0.1
bertekun,0.4
bertelinga merah,0.05000000000000002
berteman,0.1
bertemu,0.2
bertenaga,0.5
bertenggang,0.3
bertepat guna,0.4
bertepatan,0.3
berterima kasih,0.5
bertransaksi,0.3
bertunangan,0.13333333333333333
bertunas,0.04999999999999999
bertundangan,0.3
bertuntun,0.04999999999999999
beruntung,0.45
beruntutan,0.3
berupaya,0.3
berusaha keras,0.5
berwibawa,0.4
berwujud,0.2
berzikir,0.05000000000000002
besar,0.15000000000000002
besar akal,0.4
besar hati,0.3
besar lengan,0.04999999999999999
besar-besaran,0.3
bestari,0.4
betapa,0.4
better,0.05
bianglala,0.4
biarawan,0.16666666666666666
bicara,0.5
bidasan,0.3
biduanda,0.5
bijak,0.13333333333333333
bijaksana,0.06666666666666665
bilas,0.1
bilhak,0.3
binar,0.5
bincang,0.2
bineka,0.3
binen,0.3
bingkis,0.4
bingkisan,0.4
bintang,0.3333333333333333
birthday,0.4
bisa dipertahankan,0.5
bisikan,0.1
bismillah,0.4
bisnis,0.3
bola api,0.5
bola basket,0.5
boleh,0.2
bolehan,0.4
bonafide,0.3
bonne,0.5
bonus,0.2
bonyok,0.5
booking,0.2
borong,0.05
bos,0.3
brokat,0.04999999999999999
buaian,0.4
buat,0.1
buatan,0.3
bubuh,0.4
budak,0.07500000000000001
budaya,0.5
budi pekerti yang baik,0.3
budiman,0.4
bugar,0.4
bujang,0.4
bukan main,0.4
buket,0.5
buku harian,0.5
buku panduan,0.5
bulan madu,0.5
bulang,0.3
bulat kata,0.3
buldog,0.5
bumbu,0.5
bumbung,0.3
bunga,0.16666666666666669
bungkusan,0.4
buntut,0.1
bunyi,0.05
bupati,0.5
buruan,0.1
busana,0.2
buyung,0.4
cabang,0.16666666666666666
cadangan,0.2
cahaya,0.5
cahaya bintang,0.5
cahaya matahari,0.5
cahaya redup,0.5
cakep,0.2
cakrawala,0.25
calon,0.25
campur,0.5
candang,0.2
candrasa,0.3
canggih,0.5
cantik,0.016666666666666663
cantum,0.4
capaian,0.4
care,0.2
cari ilmu,0.4
cash,0.2
catu,0.4
cawis,0.2
cebak,0.3
cedok,0.3
cegar,0.4
cekel,0.4
cekikikan,0.5
celengan,0.3
cemerlang,0.26666666666666666
cempiang,0.3
cenangkas,0.3
cendera,0.4
cendera mata,0.4
cengkauan,0.3
cengkeraman,0.1
centil,0.1
cepat,0.06250000000000001
cepet,0.2
cerah,0.5
cerapan,0.3
cerdas,0.3333333333333333
cerdik,0.26666666666666666
ceri,0.45
ceria,0.26666666666666666
ceritanya,0.2
cermin,0.3
cerminan,0.3
challenge,0.2
chat,0.3
check,0.1
cicip,0.3
cindur mata,0.4
cinta,0.23333333333333334
cinta kasih,0.2
cintai,0.4
cintaku,0.4
cintamu,0.3
cintrong,0.05
ciptaan,0.3
cita rasa,0.3
citra,0.2
cium telapak kaki,0.1
ciuman,0.1
ciyeee,0.1
coba,0.05
cocok,0.033333333333333354
coffee,0.2
cokelat,0.25
comel,0.15000000000000002
congrats,0.3
cool,0.2
coret,0.05
coretan,0.05
couple,0.2
cover,0.3
crescendo,0.5
cublik,0.4
cucu,0.5
cucu Adam,0.3
cuma-cuma,0.4
cumil,0.4
cute,0.2
cuti,0.04999999999999999
dadak,0.3
daftar periksa,0.5
dagel,0.3
dagelan,0.3
dahulu,0.05
daim,0.3
dakaik,0.3
dakwa,0.3
dalam,0.3
damar,0.4
dambaan,0.3
damping,0.1
dana,0.4
dandan,0.4
dansa,0.3
dapat diakses,0.5
dapat diandalkan,0.5
dapat dibuktikan,0.5
dapat dicapai,0.5
dapat dikreditkan,0.5
dapat dinavigasi,0.5
dapat dipasarkan,0.5
dapat disembuhkan,0.5
dapat diterima,0.5
dapatkan,0.2
dapet,0.2
darah,0.15000000000000002
dasar,0.25
datar,0.3
dateng,0.2
daulat,0.4
daya cipta,0.4
daya gabung,0.4
daya guna,0.4
daya hidup,0.5
daya konduksi,0.5
daya pikir,0.04999999999999999
daya tahan,0.5
daya tarik,0.4
dear,0.2
debat,0.3
debuk,0.3
dede,0.1
dedengkot,0.04999999999999999
dedikasi,0.5
deduksi,0.3
defensif,0.4
definisi,0.3
definit,0.2
definitif,0.5
degap,0.3
deket,0.1
dekorasi,0.5
delusi,0.3
demokrasi,0.5
demonstratif,0.5
denda,0.3
dendam berahi,0.04999999999999999
dendang,0.2
dengan hati-hati,0.25
dengan kuat,0.5
dengan murah hati,0.5
dengan rendah hati,0.5
dengan santai,0.5
dengan senang hati,0.5
dengan tegas,0.375
dengar,0.2
dengar pendapat,0.3
dengerin,0.3
depan,0.125
dependen,0.3
deposito,0.3
derajat,0.5
derauan,0.3
deres,0.1
dermawan,0.375
desain,0.4
desakan,0.4
desinfeksi,0.5
deskriptif,0.5
detail,0.2
detailnya,0.1
deteksi,0.5
determinasi,0.3
dewana,0.3
dewasa,0.2
di depan,0.16666666666666666
diajak,0.1
diam,0.016666666666666663
diamond,0.3
diampuni,0.5
dibalas,0.2
dibantu,0.2
dibayar,0.3
dibenarkan,0.5
diberikan,0.5
diberkahi,0.5
diberkati,0.5
dibudidayakan,0.5
dicatat,0.5
dicoba,0.2
dicuekin,0.1
didukung,0.5
digdaya,0.4
dihati,0.3
diinginkan,0.5
dikara,0.3
dikasih,0.2
dikenali,0.25
dikirim,0.2
dikonfirmasi,0.4
dikreditkan,0.5
dikte,0.3
dilegalkan,0.5
dimanifestasikan,0.5
dimiliki,0.1
dimulai,0.1
dimulainya kembali,0.5
dinamika,0.3
dingin,0.019047619047619063
dipantau,0.2
diperbolehkan,0.5
diperoleh,0.5
diplomatik,0.5
dipoles,0.5
dipopulerkan,0.5
dipraktekkan,0.5
diproses,0.1
dipuji,0.5
diramalkan,0.5
direktur,0.3
diremajakan,0.5
disarankan,0.1
disebutkan di atas,0.5
disengaja,0.125
diskaun,0.3
diskon,0.2
diskresi,0.5
diskusi,0.5
dispensasi,0.3
distilasi,0.5
distingtif,0.4
distribusi,0.3
ditahbiskan,0.5
ditandai,0.5
ditemukan,0.5
diterima,0.225
ditingkatkan,0.25
ditunggu,0.2
diukur,0.5
diva,0.2
diverifikasi,0.5
diwakili,0.5
doain,0.2
dodor,0.3
dok,0.4
dokter,0.5
dol,0.3
dominasi,0.024999999999999994
donatur,0.3
dongeng,0.09999999999999999
donor,0.3
drama ria,0.3
drum,0.2
dua bahasa,0.5
duet,0.15
duga,0.09999999999999999
dukung,0.4
dukungan,0.4
duli,0.05000000000000002
durian runtuh,0.5
duta besar,0.5
dzuhur,0.1
eaa,0.1
eco,0.5
edar,0.2
efek,0.3
efektif,0.5
efisien,0.45
efisiensi,0.5
eja,0.3
ejaan,0.5
ek,0.5
eka,0.3
ekonomis,0.3
eksemplar,0.3
eksklusif,0.4
eksotik,0.5
ekspedisi,0.5
ekspektasi,0.5
eksplisit,0.04999999999999999
eksplorasi,0.4
ekstasi,0.1
ekstensif,0.3
ekstra,0.3
ekstremis,0.3
ekuitas,0.5
elaborasi,0.5
elegan,0.15000000000000002
elektromotif,0.3
elite,0.5
elu,0.04999999999999999
emansipasi,0.5
emas,0.25
embel-embel,0.5
emeritus,0.5
emir,0.45
emong,0.3
empati,0.5
enak,0.04999999999999999
encore,0.5
endut-endut,0.3
eneng,0.5
energi,0.3
energik,0.3
enjoy,0.3
ensiklopedi,0.5
enteng,0.1
entitas,0.1
ephemeris,0.5
epik,0.5
esa,0.3
esai,0.2
estetik,0.4
estetika,0.5
estetis,0.26666666666666666
etika,0.5
etis,0.5
eviden,0.3
evolusi,0.5
faal,0.4
fadil,0.3
faedah,0.15000000000000002
fair,0.3
faktitius,0.3
faktual,0.3
fakultas,0.25
familiar,0.2
fanbase,0.3
fans,0.2
fantasi,0.3
fantasy,0.2
farmasi,0.25
fatamorgana,0.3
fatanah,0.3
fav,0.5
favorit,0.5
favorite,0.4
federasi,0.3
fertil,0.4
festival,0.5
fiesta,0.3
figur,0.3
filantropi,0.05
filial,0.2
filsuf,0.5
final,0.04999999999999999
fine,0.3
fisika,0.5
fisiologi,0.5
fit,0.4
fitrah,0.3
fitting,0.5
fitur,0.25
fleksibilitas,0.5
fokus,0.11666666666666668
follback,0.1
fonetis,0.5
formasi,0.3
formatif,0.5
foto,0.3
free,0.3
friends,0.3
fusi,0.45
gadis,0.16666666666666666
gagah,0.3
gagasan,0.5
gairah,0.11666666666666668
gajak,0.4
gaji,0.5
gali ilmu,0.4
gambir,0.3
game,0.2
gampang,0.05000000000000002
ganduh,0.3
gangsar,0.05000000000000002
gani,0.4
ganjar,0.1
ganjar balas,0.1
ganjaran balasan,0.1
ganti rugi,0.125
gapah,0.5
gapai,0.3
gapaian,0.3
garda,0.3
gari,0.3
garis besar,0.2
garnisun,0.5
gatra,0.3
gawang,0.5
gebyar,0.4
gedembal,0.2
geger,0.05000000000000002
gelak,0.2
gelar,0.2
geleser,0.1
gema,0.1
gemar,0.2
gembala,0.5
gembira,0.23333333333333334
gembur,0.5
gemi,0.3
gemirang,0.4
gempa,0.4
gempar,0.1
gencatan senjata,0.5
gending,0.1
gengsi,0.4
genial,0.4
genit,0.1
genius,0.3
gentas,0.04999999999999999
gerak gerik,0.1
gerak hati,0.4
gerak laku,0.1
gerak-gerik,0.4
gerakan,0.4
gereja,0.25
gerha,0.3
gerimis,0.1
getas,0.5
giat,0.25
gigi,0.1
gigih,0.5
giliran,0.4
girang,0.3
girik,0.3
girik-girik,0.3
gita,0.2
gobek,0.3
gol,0.3
golongan atas,0.5
gombal,0.2
gombrang,0.3
gombroh,0.3
gombrong,0.3
gontai,0.1
good,0.5
grahita,0.3
gratifikasi,0.2
gratis,0.4
great,0.3
gres,0.4
guar,0.3
gubahan,0.3
gubernur,0.25
gubris,0.04999999999999999
gudi,0.4
gugah,0.05
guna,0.1
guntang-guntang,0.3
gurih,0.3
guru,0.4
gurufavorit,0.3
gusti,0.4
gutuk,0.4
guys,0.1
gws,0.2
habitat,0.15
habituasi,0.1
hadiah,0.2
hai,0.3
haid,0.5
hak lebih tinggi,0.5
hakimah,0.4
hallo,0.4
halo,0.1
haloo,0.3
halus,0.125
hamba Allah,0.3
hamba allah,0.3
hamparan,0.3
hangat,0.05000000000000002
happy,0.5
harapan,0.125
harga,0.3
harga diri,0.4
hari libur,0.5
hari ulang tahun,0.5
harkat,0.5
harmoni,0.5
harmonis,0.09999999999999999
harmonisasi,0.3
harmonisasiuniv,0.2
harta benda,0.5
harta karun,0.5
harum,0.5
hasil,0.2
hasil karya,0.5
hastag,0.1
hati nurani,0.5
hati-hati,0.1333333333333333
hay,0.1
hayat,0.04999999999999999
hayo,0.4
heban,0.4
hebring,0.3
hello,0.2
helloo,0.1
hellooo,0.2
helm,0.5
help,0.2
hemat,0.08888888888888889
heran,0.11666666666666668
herbal,0.2
heroik,0.5
hi,0.1
hias,0.3
hiasan,0.15000000000000002
hibah,0.4
hiburan,0.5
hidang,0.2
hidup bersama,0.5
higienis,0.5
hii,0.3
hiii,0.1
hijau,0.4
hijau abadi,0.5
hikmah,0.2
hikmat,0.3
hilir,0.4
hipotetis,0.3
hitung,0.1
hobi,0.5
homogen,0.2
homologi,0.5
hormat,0.5
hostel,0.1
hotel,0.1
hujan gerimis,0.1
hujan ringan,0.2
hukum,0.08333333333333336
hulubalang,0.3
hutan,0.3
hy,0.1
ibadah,0.4
ibadat,0.4
idam,0.04999999999999999
idaman,0.3
ideal,0.3
idealisme,0.5
idiosinkratis,0.4
idola,0.1
iflix,0.1
ihsan,0.4
ijtihad,0.3
ikhlas,0.4
iktifak,0.4
ikut serta,0.3
ikutan,0.05000000000000002
ilmiah,0.25
ilmu,0.4
ilmuwan,0.5
imaji,0.3
imajinatif,0.5
imamat,0.5
imbal,0.1
imbuh,0.1
imla,0.1
impian,0.3
import,0.2
impulsif,0.3
imut,0.2
imut-imut,0.15000000000000002
inap,0.2
inaugurasi,0.1
inayat,0.4
indah,0.11666666666666668
indah ambang,0.4
indah sekali,0.5
individual,0.4
individualitas,0.5
infak,0.4
inferensi,0.3
infinit,0.3
informasi,0.1333333333333333
informasinya,0.2
ingat-ingat,0.05000000000000002
ingatan,0.3
ingin sekali,0.5
ingin tahu,0.5
inklusif,0.1333333333333333
inkorporasi,0.3
inovasi,0.45
insinye,0.4
inspektur,0.5
instingtif,0.3
instrumental,0.5
insyaallah,0.2
intan,0.3
integrasi,0.3
integritas,0.5
intelek,0.5
intelektual,0.4
intelijen,0.5
intensi,0.3
interaksi,0.04999999999999999
interes,0.4
interferensi,0.2
interpretasi,0.3
interupsi,0.3
inti,0.1
intim,0.35
intisari,0.25
intonasi,0.5
intuisi,0.5
intuitif,0.4
inventif,0.45
inventivitas,0.4
invitasi,0.2
invite,0.1
irama,0.325
iringan,0.04999999999999999
iritasi,0.1
isbat,0.3
isi perut,0.024999999999999994
islam,0.4
istimewa,0.25
istirahat,0.06666666666666665
itifak,0.4
itihad,0.3
jabar,0.3
jackpot,0.5
jagalah,0.3
jago,0.3
jagoan,0.3
jajak,0.3
jala,0.3
jalan bebas hambat,0.05
jalan bebas hambatan,0.05
jalan buka,0.3
jalan keluar,0.3
jalan tengah,0.3
jalan terbuka,0.3
jalanin,0.2
jali,0.2
jamhur,0.3
jamiah,0.1
jamik,0.3
jamil,0.2
jaminan,0.25
jamu,0.5
janda,0.25
jangka,0.3
jangkar,0.5
janji,0.25
jantan,0.5
jaring,0.3
jarum,0.04999999999999999
jasa,0.4
jaswadi,0.3
jatah,0.09999999999999999
jatuh cinta,0.5
jawara,0.3
jaya,0.4
jebakan,0.3
jelak,0.3
jelang,0.3
jelas,0.007407407407407404
jelasnya,0.5
jeli,0.05000000000000002
jempol,0.4
jempolan,0.4
jenak,0.1
jenakawan,0.5
jenang,0.4
jenis,0.16666666666666666
jenius,0.5
jentelmen,0.3
jernih,0.4
jernih (suasana),0.1
jernih suasana,0.1
jiawang,0.5
jibilah,0.4
jidur,0.3
jigrah,0.3
jihad,0.3
jimat,0.16666666666666666
jinak,0.25
join,0.1
joli,0.1
jreng,0.3
juak-juak,0.5
jual,0.1
jualan,0.1
juara,0.5
judul,0.35
jujur,0.23888888888888887
julat,0.3
jumat,0.2
jumpa muka,0.3
juta,0.2
kabinet,0.1
kaci,0.4
kadang,0.3
kadang-kadang,0.3
kadar,0.5
kado,0.2
kafe,0.04999999999999999
kagum,0.09999999999999999
kaisar,0.4
kait,0.1
kaji,0.4
kajian,0.4
kakek,0.3
kaki tangan,0.4
kalem,0.1
kalis,0.4
kalong,0.3
kam,0.2
kamar bayi,0.5
kamil,0.3
kampanye,0.3
kamus,0.16666666666666666
kandis,0.4
kanjang,0.4
kanjeng sultan,0.4
kantong,0.1
kapabilitas,0.3
kapasitas,0.3
kapitalis,0.5
karena Allah,0.2
karena allah,0.2
karib,0.4
karier,0.5
karimah,0.4
karsa,0.3
kartu as,0.5
karunia,0.45
karya,0.3
karyawan,0.3
kasad,0.1
kasatmata,0.4
kasih,0.05
kasih sayang,0.2444444444444444
kasihan,0.05000000000000002
kasual,0.3
kata,0.2
kata pengantar singkat,0.5
kategoris,0.5
kaum bangsawan,0.5
kawakan,0.5
kawan,0.5
ke luar,0.25
keadilan,0.5
keagungan,0.5
keahlian,0.3375
keajaiban,0.04999999999999999
keakraban,0.5
keaktifan,0.2
keampuhan,0.4
keandalan,0.5
keanggunan,0.5
keaslian,0.5
kebahagiaan,0.45
kebaikan,0.3666666666666667
kebajikan,0.45
kebaktian,0.5
kebanggaan,0.5
kebanyakan,0.2
kebebasan,0.5
kebenaran,0.3333333333333333
keberanian,0.5
kebersihan,0.25
keberuntungan,0.26666666666666666
kebesaran,0.45
kebidanan,0.25
kebijakan,0.3
kebijaksanaan,0.4
kebisaan,0.4
kebolehan,0.2
kebulatan suara,0.5
kebutuhan,0.4
kecakapan,0.225
kecantikan,0.35
kecapi,0.25
kece,0.1
kecengengan,0.5
kecepatan,0.25
kecerahan,0.5
kecerdikan,0.4
kecokelatan,0.5
kecong,0.3
kecukupan,0.5
kedai susu,0.4
kedalaman,0.4
kedatangan,0.25
kedekatan,0.16666666666666666
kedermawanan,0.5
kedewasaan,0.5
kediaman,0.2
kedodoran,0.3
kedot,0.2
kedoyanan,0.3
kedudukan,0.5
keenakan,0.45
kegagahan,0.45
kegairahan,0.5
kegemaran,0.5
kegembiraan,0.45
kegiatan,0.3
kegigihan,0.5
kegirangan,0.3
kegirangan keceriaan,0.4
kegunaan,0.45
kehadiran,0.275
keheningan,0.04999999999999999
kehormatan,0.5
keibuan,0.25
keikutsertaan,0.3
